first_name,last_name,position,player_match_position,madden_rating,year
Breeland,Speaks,RE,,72,2020
Noah,Spence,ROLB,,72,2020
Jace,Sternberger,TE,,72,2020
J.R.,Sweezy,LG,,72,2020
Michael,Thomas,SS,,72,2020
Jordan,Thomas,TE,,72,2020
Laquon,Treadwell,WR,,72,2020
Nick,Vigil,LOLB,,72,2020
Tracy,Walker,FS,,72,2020
Jaylen,Watkins,SS,,72,2020
Kevin,White,WR,,72,2020
Jonah,Williams,LT,,72,2020
Nasir,Adderley,FS,,71,2020
Jordan,Akins,TE,,71,2020
David,Amerson,CB,,71,2020
Dorance,Armstrong,LE,,71,2020
Dan,Arnold,TE,,71,2020
Michael,Badgley,K,,71,2020
DeAndre,Baker,CB,,71,2020
Kenjon,Barner,HB,,71,2020
Kendell,Beckwith,MLB,,71,2020
Miles,Boykin,WR,,71,2020
Jacoby,Brissett,QB,,71,2020
Tramaine,Brock Sr,CB,,71,2020
Artie,Burns,CB,,71,2020
Rafael,Bush,SS,,71,2020
Brice,Butler,WR,,71,2020
Damiere,Byrd,WR,,71,2020
Parris,Campbell,WR,,71,2020
Maurice,Canady,CB,,71,2020
A.J.,Cann,RG,,71,2020
Lorenzo,Carter,LOLB,,71,2020
D.J.,Chark Jr,WR,,71,2020
Kamalei,Correa,ROLB,,71,2020
Carlton,Davis III,CB,,71,2020
Duke,Ejiofor,ROLB,,71,2020
Poona,Ford,DT,,71,2020
Bennie,Fowler III,WR,,71,2020
Morgan,Fox,LE,,71,2020
Markus,Golden,LOLB,,71,2020
P.J.,Hall,DT,,71,2020
C.J.,Ham,FB,,71,2020
Eli,Harold,LOLB,,71,2020
Maurice,Harris,WR,,71,2020
Ronnie,Harrison,SS,,71,2020
Troy,Hill,CB,,71,2020
Holton,Hill,CB,,71,2020
Mack,Hollins,WR,,71,2020
Jacob,Hollister,TE,,71,2020
Germain,Ifedi,RT,,71,2020
David,Morgan II,TE,,71,2020
Josey,Jewell,MLB,,71,2020
Josh,Jones,FS,,71,2020
T.J.,Logan,HB,,71,2020
Bryce,Love,HB,,71,2020
Kareem,Martin,ROLB,,71,2020
Josh,Mauro,LE,,71,2020
Connor,McGovern,RG,,71,2020
Isaiah,McKenzie,WR,,71,2020
Kolton,Miller,LT,,71,2020
David,Montgomery,HB,,71,2020
Montae,Nicholson,FS,,71,2020
Ty,Nsekhe,RT,,71,2020
Romeo,Okwara,RE,,71,2020
Josh,Oliver,TE,,71,2020
Isaiah,Oliver,CB,,71,2020
Foyesade,Oluokun,ROLB,,71,2020
Samaje,Perine,HB,,71,2020
Joshua,Perkins,TE,,71,2020
Billy,Price,C,,71,2020
Elandon,Roberts,MLB,,71,2020
Drew,Sample,TE,,71,2020
Deebo,Samuel,WR,,71,2020
Eric,Saubert,TE,,71,2020
Dalton,Schultz,TE,,71,2020
Deadrin,Senat,DT,,71,2020
Akeem,Spence,DT,,71,2020
Jaelen,Strong,WR,,71,2020
Giorgio,Tavecchio,K,,71,2020
Tyrod,Taylor,QB,,71,2020
Lane,Taylor,LG,,71,2020
Jawaan,Taylor,RT,,71,2020
Vincent,Taylor,DT,,71,2020
Levine,Toilolo,TE,,71,2020
Jordan,Wilkins,HB,,71,2020
Xavier,Williams,DT,,71,2020
Connor,Williams,LG,,71,2020
Ahkello,Witherspoon,CB,,71,2020
Chris,Wormley,RE,,71,2020
Kenny,Young,MLB,,71,2020
Mo,Alie-Cox,TE,,70,2020
Beau,Allen,RE,,70,2020
Javorius,Allen,HB,,70,2020
Ryan,Anderson,LOLB,,70,2020
Jeremiah,Attaochu,ROLB,,70,2020
Kalen,Ballage,HB,,70,2020
Jon,Bostic,MLB,,70,2020
Noah,Brown,WR,,70,2020
Logan,Cooke,P,,70,2020
Austin,Corbett,RG,,70,2020
Su'a,Cravens,SS,,70,2020
Jack,Crawford,DT,,70,2020
Sheldon,Day,DT,,70,2020
Andre,Dillard,LT,,70,2020
Mario,Edwards Jr,DT,,70,2020
Alex,Erickson,WR,,70,2020
Jaylon,Ferguson,ROLB,,70,2020
Michael,Floyd,WR,,70,2020
Troy,Fumagalli,TE,,70,2020
Chauncey,Gardner-Johnson,FS,,70,2020
Matt,Gay,K,,70,2020
William,Gholston,LE,,70,2020
Shelton,Gibson,WR,,70,2020
Grant,Haley,CB,,70,2020
Shaun,Dion Hamilton,MLB,,70,2020
Mecole,Hardman,WR,,70,2020
Justice,Hill,HB,,70,2020
Wes,Horton,LE,,70,2020
Mike,Hughes,CB,,70,2020
Kerry,Hyder Jr,LE,,70,2020
Taiwan,Jones,HB,,70,2020
Senio,Kelemete,LG,,70,2020
Arden,Key,RE,,70,2020
Miles,Killebrew,SS,,70,2020
Ben,Koyack,TE,,70,2020
Matt,LaCosse,TE,,70,2020
Tyler,Lancaster,DT,,70,2020
Jordan,Leggett,TE,,70,2020
Chris,Lindstrom,RG,,70,2020
Ricardo,Louis,WR,,70,2020
Chris,Manhertz,TE,,70,2020
Nick,Martin,C,,70,2020
Vince,Mayle,TE,,70,2020
Terry,McLaurin,WR,,70,2020
John,Miller,RG,,70,2020
Braxton,Miller,WR,,70,2020
Eric,Murray,FS,,70,2020
J.J.,Nelson,WR,,70,2020
Roosevelt,Nix,FB,,70,2020
Brian,O'Neill,RT,,70,2020
Alec,Ogletree,MLB,,70,2020
Logan,Paulsen,TE,,70,2020
Darius,Philon,RE,,70,2020
Trey,Quinn,WR,,70,2020
Hunter,Renfrow,WR,,70,2020
Weston,Richburg,C,,70,2020
Curtis,Riley,FS,,70,2020
Andre,Roberts,WR,,70,2020
Greg,Robinson,LT,,70,2020
Josh,Rosen,QB,,70,2020
Jaylen,Samuels,HB,,70,2020
Khalen,Saunders,DT,,70,2020
Brennan,Scarlett,MLB,,70,2020
Isaac,Seumalo,LG,,70,2020
Kevon,Seymour,CB,,70,2020
Brandon,Shell,RT,,70,2020
LeShaun,Sims,CB,,70,2020
Rock,Ya-Sin,CB,,70,2020
Matt,Skura,C,,70,2020
Dawuane,Smoot,LE,,70,2020
Daniel,Sorensen,SS,,70,2020
Neal,Sterling,TE,,70,2020
Greg,Stroman,CB,,70,2020
Josh,Sweat,RE,,70,2020
Sione,Takitaki,LOLB,,70,2020
Jamar,Taylor,CB,,70,2020
Wyatt,Teller,RG,,70,2020
Deonte,Thompson,WR,,70,2020
Brent,Urban,LE,,70,2020
Kahale,Warring,TE,,70,2020
Derek,Watt,FB,,70,2020
Stephen,Weatherly,LE,,70,2020
Joejuan,Williams,CB,,70,2020
Chad,Williams,WR,,70,2020
Damien,Wilson,LOLB,,70,2020
Paul,Worrilow,LOLB,,70,2020
Zach,Zenner,HB,,70,2020
Johnathan,Abram,SS,,69,2020
Andrew,Adams,FS,,69,2020
Zach,Allen,RE,,69,2020
Stephen,Anderson,TE,,69,2020
Marcell,Ateman,WR,,69,2020
Johnson,Bademosi,CB,,69,2020
Ben,Banogu,LE,,69,2020
Tarell,Basham,LOLB,,69,2020
Braxton,Berrios,WR,,69,2020
Blake,Bortles,QB,,69,2020
Chris,Boswell,K,,69,2020
Terrence,Brooks,SS,,69,2020
Ben,Burr-Kirven,MLB,,69,2020
Vernon,Butler Jr,LE,,69,2020
Adam,Butler,DT,,69,2020
Trenton,Cannon,HB,,69,2020
Dylan,Cantrell,WR,,69,2020
Daniel,Carlson,K,,69,2020
James,Carpenter,LG,,69,2020
Derek,Carrier,TE,,69,2020
L.J.,Collier,RE,,69,2020
Cody,Core,WR,,69,2020
Riley,Dixon,P,,69,2020
Clayton,Fejedelem,FS,,69,2020
Kavon,Frazier,SS,,69,2020
Phillip,Gaines,CB,,69,2020
Rico,Gathers,TE,,69,2020
Reggie,Gilbert,LOLB,,69,2020
Ryan,Glasgow,DT,,69,2020
Shaquem,Griffin,ROLB,,69,2020
Rodney,Gunter,LE,,69,2020
Nate,Hairston,CB,,69,2020
Damien,Harris,HB,,69,2020
Dwayne,Harris,WR,,69,2020
Ryan,Izzo,TE,,69,2020
Leon,Jacobs,LOLB,,69,2020
Richie,James Jr,WR,,69,2020
Elgton,Jenkins,RG,,69,2020
Gary,Jennings,WR,,69,2020
Charles,Johnson,WR,,69,2020
Diontae,Johnson,WR,,69,2020
Cameron,Johnston,P,,69,2020
Colin,Jones,SS,,69,2020
Nazair,Jones,DT,,69,2020
Greg,Joseph,K,,69,2020
M.J.,Stewart Jr,SS,,69,2020
Benny,Snell Jr,HB,,69,2020
Anthony,Walker Jr,ROLB,,69,2020
Matt,Kalil,LT,,69,2020
Keith,Kirkwood,WR,,69,2020
Jake,Kumerow,WR,,69,2020
Justin,Layne,CB,,69,2020
Justin,March-Lillard,LOLB,,69,2020
David,Long,CB,,69,2020
Joe,Looney,C,,69,2020
Kevin,Pierre-Louis,MLB,,69,2020
Julian,Love,CB,,69,2020
Jordan,Lucas,FS,,69,2020
Elijah,McGuire,HB,,69,2020
Sherrick,McManis,CB,,69,2020
Torry,McTyer,CB,,69,2020
Foster,Moreau,TE,,69,2020
Trayvon,Mullen,CB,,69,2020
Nick,Nelson,CB,,69,2020
Parry,Nickerson,CB,,69,2020
Dorian,O'Daniel,LOLB,,69,2020
Jamize,Olawale,FB,,69,2020
Nate,Orchard,LOLB,,69,2020
Damion,Ratley,WR,,69,2020
Jordan,Richards,SS,,69,2020
Riley,Ridley,WR,,69,2020
Dalton,Risner,C,,69,2020
Cam,Robinson,LT,,69,2020
Trent,Sherfield,WR,,69,2020
Rod,Smith,HB,,69,2020
Jeremy,Sprinkle,TE,,69,2020
Shamar,Stephen,DT,,69,2020
Auden,Tate,WR,,69,2020
Jahlani,Tavai,MLB,,69,2020
Deionte,Thompson,FS,,69,2020
Juan,Thornhill,FS,,69,2020
Eric,Tomlinson,TE,,69,2020
Drue,Tranquill,MLB,,69,2020
Clive,Walford,TE,,69,2020
Dekoda,Watson,ROLB,,69,2020
Trevon,Wesco,TE,,69,2020
Kyzir,White,ROLB,,69,2020
Sylvester,Williams,DT,,69,2020
Cedrick,Wilson,WR,,69,2020
Chase,Winovich,RE,,69,2020
Kerry,Wynn,LE,,69,2020
Eddie,Yarbrough,RE,,69,2020
Cody,Barton,LOLB,,68,2020
Vince,Biegel,LOLB,,68,2020
Angelo,Blackson,RE,,68,2020
Ben,Braunecker,TE,,68,2020
Jamon,Brown,RG,,68,2020
Pharaoh,Brown,TE,,68,2020
Daniel,Brown,TE,,68,2020
Deone,Bucannon,MLB,,68,2020
Jonathan,Bullard,RE,,68,2020
Shilique,Calhoun,LE,,68,2020
Austin,Carr,WR,,68,2020
Bruce,Carter,MLB,,68,2020
Blake,Cashman,MLB,,68,2020
Anthony,Chickillo,LOLB,,68,2020
Trevon,Coley,DT,,68,2020
Tyler,Conklin,TE,,68,2020
James,Cowser,LE,,68,2020
Keion,Crossen,CB,,68,2020
Darrell,Daniels,TE,,68,2020
Matt,Darr,P,,68,2020
Carl,Davis,DT,,68,2020
Trevor,Davis,WR,,68,2020
Jamel,Dean,CB,,68,2020
Brandon,Dunn,DT,,68,2020
Mike,Edwards,FS,,68,2020
Antone,Exum Jr,FS,,68,2020
George,Fant,RT,,68,2020
Xavier,Su'a-Filo,LG,,68,2020
B.J.,Finney,LG,,68,2020
Anthony,Firkser,TE,,68,2020
Cody,Ford,RT,,68,2020
Isaiah,Ford,WR,,68,2020
Rasheem,Green,RE,,68,2020
Xavier,Grimble,TE,,68,2020
Ra'Shede,Hageman,DT,,68,2020
Marvin,Hall,WR,,68,2020
Roy,Robertson-Harris,RE,,68,2020
Erik,Harris,FS,,68,2020
Treyvon,Hester,DT,,68,2020
Johnny,Holton,WR,,68,2020
Amani,Hooker,SS,,68,2020
Jalen,Hurd,WR,,68,2020
Ronald,Jones II,HB,,68,2020
Michael,Schofield III,RG,,68,2020
Malik,Jefferson,ROLB,,68,2020
Quinton,Jefferson,LE,,68,2020
Austin,Johnson,DT,,68,2020
Lonnie,Johnson Jr,CB,,68,2020
Brett,Jones,C,,68,2020
Donnel,Pumphrey Jr,HB,,68,2020
Mark,Walton Jr,HB,,68,2020
Zach,Kerr,LE,,68,2020
Dawson,Knox,TE,,68,2020
Tanoh,Kpassagnon,RE,,68,2020
Kyle,Love,RE,,68,2020
Frankie,Luvu,LOLB,,68,2020
Dean,Marlowe,FS,,68,2020
Jacob,Martin,LE,,68,2020
Alexander,Mattison,HB,,68,2020
David,Mayo,MLB,,68,2020
Steven,Means,LE,,68,2020
Nick,Mullens,QB,,68,2020
George,Odum,SS,,68,2020
Ogbonnia,Okoronkwo,ROLB,,68,2020
Amani,Oruwariye,CB,,68,2020
Zach,Pascal,WR,,68,2020
Elijhaa,Penny,FB,,68,2020
Olsen,Pierre,LE,,68,2020
Eddy,Pineiro,K,,68,2020
Tony,Pollard,HB,,68,2020
Germaine,Pratt,MLB,,68,2020
Brian,Quick,WR,,68,2020
Taylor,Rapp,SS,,68,2020
Mike,Remmers,RT,,68,2020
Duke,Riley,LOLB,,68,2020
Derek,Rivers,LE,,68,2020
KeiVarae,Russell,CB,,68,2020
Cairo,Santos,K,,68,2020
Boston,Scott,HB,,68,2020
Jaleel,Scott,WR,,68,2020
Kendall,Sheffield,CB,,68,2020
Darius,Slayton,WR,,68,2020
Donovan,Smith,LT,,68,2020
Ryan,Smith,CB,,68,2020
Teez,Tabor,CB,,68,2020
Jordan,Taylor,WR,,68,2020
Shamarko,Thomas,SS,,68,2020
Joe,Thomas,MLB,,68,2020
Logan,Thomas,TE,,68,2020
Darian,Thompson,FS,,68,2020
Eddie,Vanderdoes,DT,,68,2020
DeMarcus,Walker,RE,,68,2020
D'Andre,Walker,LOLB,,68,2020
Darren,Waller,TE,,68,2020
Dwayne,Washington,HB,,68,2020
Justin,Watson,WR,,68,2020
B.W.,Webb,CB,,68,2020
J.J.,Wilcox,SS,,68,2020
Brandon,Williams,CB,,68,2020
Javon,Wims,WR,,68,2020
Mitch,Wishnowsky,P,,68,2020
Renell,Wren,DT,,68,2020
Oshane,Ximines,ROLB,,68,2020
Isaac,Yiadom,CB,,68,2020
Matthew,Adams,ROLB,,67,2020
D.J.,Alexander,LOLB,,67,2020
Chase,Allen,MLB,,67,2020
Ugochukwu,Amadi,FS,,67,2020
Rodney,Anderson,HB,,67,2020
Alex,Armah,FB,,67,2020
Cameron,Artis-Payne,HB,,67,2020
Anthony,Averett,CB,,67,2020
Nick,Bawden,FB,,67,2020
Justin,Bethel,CB,,67,2020
Marquise,Blair,SS,,67,2020
Russell,Bodine,C,,67,2020
Brandon,Bolden,HB,,67,2020
Mike,Boone,HB,,67,2020
Tony,Brown,CB,,67,2020
Deon,Cain,WR,,67,2020
Austin,Calitro,MLB,,67,2020
Tank,Carradine,RE,,67,2020
DeAndre,Carter,WR,,67,2020
Chandler,Catanzaro,K,,67,2020
Orson,Charles,TE,,67,2020
John,Cominsky,LE,,67,2020
Marcus,Cooper Sr,CB,,67,2020
Blake,Countess,SS,,67,2020
Maxx,Crosby,RE,,67,2020
Sean,Culkin,TE,,67,2020
Benny,Cunningham,HB,,67,2020
Jordan,Dangerfield,FS,,67,2020
Justin,Davis,HB,,67,2020
Duke,Dawson Jr,FS,,67,2020
Patrick,DiMarco,FB,,67,2020
Jayrone,Elliott,ROLB,,67,2020
Cameron,Erving,LG,,67,2020
Jordan,Evans,ROLB,,67,2020
Matt,Flanagan,TE,,67,2020
Rudy,Ford,SS,,67,2020
Reece,Fountain,WR,,67,2020
John,Franklin-Myers,LE,,67,2020
Greg,Gaines,DT,,67,2020
Rashaan,Gaulden,FS,,67,2020
Nathan,Gerry,LOLB,,67,2020
Daeshon,Hall,RE,,67,2020
Emanuel,Hall,WR,,67,2020
Kelvin,Harmon,WR,,67,2020
Will,Harris,FS,,67,2020
Cole,Hikutini,TE,,67,2020
Delano,Hill,FS,,67,2020
Tytus,Howard,RT,,67,2020
Kevin,Huber,P,,67,2020
Mike,Hull,ROLB,,67,2020
James,Hurst,LG,,67,2020
Ray-Ray,McCloud III,WR,,67,2020
John,Jenkins,DT,,67,2020
Marcus,Johnson,WR,,67,2020
Isaiah,Johnson,CB,,67,2020
KeeSean,Johnson,WR,,67,2020
Jaleel,Johnson,DT,,67,2020
D.J.,Jones,DT,,67,2020
Dre'Mont,Jones,RE,,67,2020
Datone,Jones,DT,,67,2020
Cyrus,Jones,SS,,67,2020
Ufomba,Kamalu,ROLB,,67,2020
Ted,Karras,LG,,67,2020
Bronson,Kaufusi,LE,,67,2020
Daniel,Kilgore,C,,67,2020
Kendall,Lamm,RT,,67,2020
Jeremiah,Ledbetter,RE,,67,2020
Ryan,Lewis,CB,,67,2020
Iman,Lewis-Marshall,CB,,67,2020
Drew,Lock,QB,,67,2020
Greg,Mabin,CB,,67,2020
Daylon,Mack,DT,,67,2020
Josh,Malone,WR,,67,2020
Terrell,McClain,DT,,67,2020
Erik,McCoy,C,,67,2020
Kaleb,McGary,RT,,67,2020
J'Mon,Moore,WR,,67,2020
Nicholas,Morrow,MLB,,67,2020
Avery,Moss,ROLB,,67,2020
Isaac,Nauta,TE,,67,2020
Tim,Patrick,WR,,67,2020
Riley,Reiff,LT,,67,2020
Isaac,Rochell,LE,,67,2020
Daniel,Ross,DT,,67,2020
Dru,Samia,RG,,67,2020
Chris,Smith,LE,,67,2020
Devin,Smith,WR,,67,2020
Durham,Smythe,TE,,67,2020
Damion,Square,DT,,67,2020
Cameron,Sutton,CB,,67,2020
Tommy,Sweeney,TE,,67,2020
Cordrea,Tankersley,CB,,67,2020
Adarius,Taylor,MLB,,67,2020
Keith,Towbridge,TE,,67,2020
Johnny,Townsend,P,,67,2020
Charvarius,Ward,CB,,67,2020
David,Wells,TE,,67,2020
Cole,Wick,TE,,67,2020
Kyle,Wilber,LOLB,,67,2020
Jarrod,Wilson,SS,,67,2020
Montravius,Adams,RE,,66,2020
Jerell,Adams,TE,,66,2020
Walt,Aikens,FS,,66,2020
Maurice,Alexander,MLB,,66,2020
Troy,Apke,FS,,66,2020
Jake,Bailey,P,,66,2020
Corey,Ballentine,CB,,66,2020
Cameron,Batson,WR,,66,2020
Sam,Beal,CB,,66,2020
Kapri,Bibbs,HB,,66,2020
Corey,Bojorquez,P,,66,2020
Caleb,Brantley,LE,,66,2020
Equanimeous,St. Brown,WR,,66,2020
Billy,Brown,TE,,66,2020
Jonathan,Brown,K,,66,2020
Austin,Bryant,LE,,66,2020
Deontay,Burnett,WR,,66,2020
Cethan,Carter,FB,,66,2020
Jalen,Collins,CB,,66,2020
Tom,Compton,LG,,66,2020
River,Cracraft,WR,,66,2020
Tyrell,Crosby,LT,,66,2020
Dane,Cruikshank,FS,,66,2020
Jesse,Davis,RG,,66,2020
Keionta,Davis,RE,,66,2020
Johnnie,Dixon,WR,,66,2020
Michael,Dogbe,RE,,66,2020
Nate,Ebner,FS,,66,2020
Javien,Elliott,CB,,66,2020
Dan,Feeney,LG,,66,2020
Cameron,Fleming,RT,,66,2020
L.J.,Fort,MLB,,66,2020
Zaire,Franklin,ROLB,,66,2020
Travis,Fulgham,WR,,66,2020
Lamont,Gaillard,C,,66,2020
Will,Grier,QB,,66,2020
Garrett,Griffin,TE,,66,2020
Robert,Griffin III,QB,,66,2020
Bryce,Hager,MLB,,66,2020
Jon,Halapio,C,,66,2020
Marcell,Harris,SS,,66,2020
Josh,Hawkins,CB,,66,2020
Marquis,Haynes,RE,,66,2020
Joel,Heath,RE,,66,2020
Justin,Hollins,LOLB,,66,2020
Ka'Dar,Hollman,CB,,66,2020
Marvell,Tell III,FS,,66,2020
Michael,Jackson Sr,CB,,66,2020
Ty,Johnson,HB,,66,2020
Justin,Jones,DT,,66,2020
Stanley,Morgan Jr,WR,,66,2020
D.J.,Reed Jr,FS,,66,2020
John,Kelly,HB,,66,2020
Micah,Kiser,MLB,,66,2020
Deon,Lacey,ROLB,,66,2020
Jordan,Lasley,WR,,66,2020
Elijah,Lee,ROLB,,66,2020
Tony,Lippett,CB,,66,2020
Mitchell,Loewen,DT,,66,2020
Jalen,Reeves-Maybin,ROLB,,66,2020
Lerentee,McCray,RE,,66,2020
Dan,McCullers,DT,,66,2020
Jamie,Meder,DT,,66,2020
Doug,Middleton,FS,,66,2020
Shareef,Miller,RE,,66,2020
Scott,Miller,WR,,66,2020
Al-Quadin,Muhammad,RE,,66,2020
Anthony,Nelson,LOLB,,66,2020
Hardy,Nickerson,MLB,,66,2020
Mark,Nzeocha,LOLB,,66,2020
Bobby,Okereke,MLB,,66,2020
Chukwuma,Okorafor,LT,,66,2020
James,Onwualu,ROLB,,66,2020
Paul,Perkins,HB,,66,2020
Carroll,Phillips,LE,,66,2020
Lenzy,Pipkins,CB,,66,2020
Byron,Pringle,WR,,66,2020
C.J.,Prosise,HB,,66,2020
Thomas,Rawls,HB,,66,2020
Sheldrick,Redwine,FS,,66,2020
LaRoy,Reynolds,ROLB,,66,2020
Hassan,Ridgeway,DT,,66,2020
Mason,Schreck,TE,,66,2020
Wes,Schweitzer,LG,,66,2020
Austin,Seibert,K,,66,2020
Marcus,Sherels,CB,,66,2020
Sutton,Smith,ROLB,,66,2020
Bradley,Sowell,TE,,66,2020
Tyrone,Swoopes,TE,,66,2020
Jullian,Taylor,LE,,66,2020
Chad,Thomas,RE,,66,2020
Robert,Tonyan,TE,,66,2020
Halapoulivaati,Vaitai,RT,,66,2020
Tanner,Vallejo,MLB,,66,2020
Danny,Vitale,FB,,66,2020
Carlos,Watkins,LE,,66,2020
Armon,Watts,DT,,66,2020
Jermaine,Whitehead,SS,,66,2020
Elijah,Wilkinson,RG,,66,2020
Dexter,Williams,HB,,66,2020
Trayveon,Williams,HB,,66,2020
Khari,Willis,FS,,66,2020
Caleb,Wilson,TE,,66,2020
Ramik,Wilson,MLB,,66,2020
Eric,Wilson,LOLB,,66,2020
Stefen,Wisniewski,LG,,66,2020
Gabe,Wright,DT,,66,2020
Andrew,Wylie,RG,,66,2020
Justin,Zimmer,DT,,66,2020
Jamal,Agnew,CB,,65,2020
Ryquell,Armstead,HB,,65,2020
Ray-Ray,Armstrong,ROLB,,65,2020
Antony,Auclair,TE,,65,2020
Chris,Banjo,FS,,65,2020
Evan,Baylis,TE,,65,2020
Devante,Bond,ROLB,,65,2020
Kentrell,Brice,SS,,65,2020
Kentrell,Brothers,MLB,,65,2020
Andrew,Brown,DT,,65,2020
James,Burgess Jr,MLB,,65,2020
Oren,Burks,MLB,,65,2020
Michael,Burton,FB,,65,2020
Jehu,Chesson,WR,,65,2020
Geron,Christian Sr,LT,,65,2020
Demarcus,Christmas,DT,,65,2020
Chuck,Clark,FS,,65,2020
Ryan,Connelly,MLB,,65,2020
Jerome,Cunningham,TE,,65,2020
Geremy,Davis,WR,,65,2020
Nate,Davis,RG,,65,2020
Treston,DeCoud,CB,,65,2020
Gehrig,Dieter,WR,,65,2020
Greg,Dortch,WR,,65,2020
Chuma,Edoga,RT,,65,2020
Corn,Elder,CB,,65,2020
DeShon,Elliott,FS,,65,2020
Matt,Feiler,RT,,65,2020
Kylie,Fitts,LOLB,,65,2020
Ereck,Flowers,LG,,65,2020
Marquis,Flowers,MLB,,65,2020
Jack,Fox,P,,65,2020
Jordan,Franks,TE,,65,2020
Ben,Garland,LG,,65,2020
Myles,Gaskin,HB,,65,2020
Terry,Godwin II,WR,,65,2020
Marcus,Green,HB,,65,2020
Justin,Hardee,CB,,65,2020
Jonotthan,Harrison,C,,65,2020
Phil,Haynes,LG,,65,2020
Dontrell,Hilliard,HB,,65,2020
KhaDarel,Hodge,WR,,65,2020
Cole,Holcomb,MLB,,65,2020
Jalyn,Holmes,DT,,65,2020
Tyrone,Holmes,LOLB,,65,2020
Brett,Hundley,QB,,65,2020
Anthony,Lanier II,RE,,65,2020
Kevin,Toliver II,CB,,65,2020
Isaiah,Irving,ROLB,,65,2020
Kemal,Ishmael,LOLB,,65,2020
Joel,Iyiegbuniwe,MLB,,65,2020
Rayshawn,Jenkins,FS,,65,2020
Darius,Jennings,WR,,65,2020
Jaquan,Johnson,FS,,65,2020
Isaiah,Johnson,SS,,65,2020
Anthony,Johnson,WR,,65,2020
Jeff,Wilson Jr,HB,,65,2020
Peter,Kalambayi,LOLB,,65,2020
Kingsley,Keke,RE,,65,2020
Justin,Lawler,LOLB,,65,2020
Eric,Lee,LE,,65,2020
Kapron,Lewis-Moore,LE,,65,2020
Tommylee,Lewis,WR,,65,2020
Greg,Little,LT,,65,2020
Cassanova,McKinzy,ROLB,,65,2020
Jordan,Miller,CB,,65,2020
Jordan,Mills,RT,,65,2020
Tarvarius,Moore,FS,,65,2020
Jalin,Moore,HB,,65,2020
Johnny,Mundt,TE,,65,2020
Kai,Nacua,FS,,65,2020
Sharrod,Neasman,SS,,65,2020
Corey,Nelson,MLB,,65,2020
Joseph,Noteboom,LG,,65,2020
Rakeem,Nunez-Roches,LE,,65,2020
David,Parry,DT,,65,2020
Charone,Peake,WR,,65,2020
Darius,Phillips,CB,,65,2020
Jordan,Phillips,DT,,65,2020
Austin,Proehl,WR,,65,2020
Spencer,Pulley,C,,65,2020
Keith,Reaser,CB,,65,2020
Alex,Redmond,RG,,65,2020
Christian,Ringo,DT,,65,2020
Mason,Rudolph,QB,,65,2020
Max,Scharping,LT,,65,2020
Josh,Shaw,FS,,65,2020
Deon,Simon,DT,,65,2020
Cam,Sims,WR,,65,2020
Matthew,Slater,WR,,65,2020
Tremon,Smith,CB,,65,2020
Kaden,Smith,TE,,65,2020
Taylor,Stallworth,DT,,65,2020
Grover,Stewart,DT,,65,2020
Kentavius,Street,LE,,65,2020
Darwin,Thompson,HB,,65,2020
Cedric,Thornton,DT,,65,2020
John,Ursua,WR,,65,2020
Vincent,Valentine,LE,,65,2020
Aaron,Wallace,ROLB,,65,2020
Adolphus,Washington,DT,,65,2020
Josh,Wells,LT,,65,2020
Jordan,Whitehead,SS,,65,2020
Nick,Williams,RE,,65,2020
Quincy,Williams,ROLB,,65,2020
Juwann,Winfree,WR,,65,2020
Jonathan,Woodard,RE,,65,2020
Adonis,Alexander,CB,,64,2020
Matt,Barkley,QB,,64,2020
Chad,Beebe,WR,,64,2020
Blake,Bell,TE,,64,2020
Michael,Bennett,DT,,64,2020
Evan,Boehm,LG,,64,2020
Moritz,Boehringer,TE,,64,2020
Tashawn,Bower,LE,,64,2020
Jason,Cabinda,MLB,,64,2020
Alex,Cappa,RG,,64,2020
Josh,Carraway,ROLB,,64,2020
Jermaine,Carter Jr,MLB,,64,2020
Sean,Chandler,FS,,64,2020
Marqui,Christian,FS,,64,2020
Aviante,Collins,LT,,64,2020
Pharoh,Cooper,WR,,64,2020
Chandler,Cox,FB,,64,2020
Xavier,Crawford,CB,,64,2020
Trevor,Daniel,P,,64,2020
Deshaun,Davis,MLB,,64,2020
Michael,Deiter,LG,,64,2020
Lorenzo,Doss,CB,,64,2020
Vladimir,Ducasse,LG,,64,2020
Trey,Edmunds,HB,,64,2020
Tyler,Ervin,HB,,64,2020
Bobby,Evans Jr,LT,,64,2020
Deshazor,Everett,SS,,64,2020
Sharif,Finch,LOLB,,64,2020
Drew,Forbes,LG,,64,2020
Cullen,Gillaspia,FB,,64,2020
Andrew,Van Ginkel,MLB,,64,2020
Zane,Gonzalez,K,,64,2020
C.J.,Goodwin,CB,,64,2020
Colby,Gossett,RG,,64,2020
Jermaine,Grace,ROLB,,64,2020
Gerri,Green,LE,,64,2020
Bobby,Hart,RT,,64,2020
Neville,Hewitt,MLB,,64,2020
Brian,Hoyer,QB,,64,2020
Tanner,Hudson,TE,,64,2020
Lil'Jordan,Humphrey,WR,,64,2020
Steve,Ishmael,WR,,64,2020
Tyree,Jackson,QB,,64,2020
Branden,Jackson,RE,,64,2020
Joe,Jackson,RE,,64,2020
Natrell,Jamerson,CB,,64,2020
Olabisi,Johnson,WR,,64,2020
Michael,Jordan,CB,,64,2020
