fms_city_id,city_state,county,state,poverty_pct,med_income
1210.0,"Goddard, KS", Sedgwick County, KS,13.4,"$56,381"
2696.0,"Prairie Village, KS", Johnson County, KS,10.3,"$57,676"
2209.0,"Moore, SC", Spartanburg County, SC,13.6,"$53,567"
3156.0,"Steamboat Springs, CO", Routt County, CO,7.0,"$81,033"
3314.0,"Twin Falls, ID", Twin Falls County, ID,13.6,"$51,594"
2981.0,"Scotlandville, LA", East Baton Rouge Parish, LA,16.7,"$52,945"
2621.0,"Pinckney, MI", Livingston County, MI,12.5,"$61,027"
1409.0,"Hillcrest Hgts, MD", Prince George's County, MD,8.3,"$82,445"
2769.0,"Reisterstown, MD", Baltimore County, MD,9.9,"$75,836"
1191.0,"Glenarden, MD", Prince George's County, MD,8.3,"$82,445"
1324.0,"Hampstead, NC", Pender County, NC,15.1,"$54,900"
2321.0,"New Lenox, IL", Will County, IL,6.4,"$86,108"
2530.0,"Palmyra, NJ", Burlington County, NJ,6.2,"$84,470"
1526.0,"Iola, WI", Waupaca County, WI,10.4,"$58,648"
2099.0,"Menomonie, WI", Dunn County, WI,12.5,"$57,506"
2577.0,"Pella, IA", Marion County, IA,16.6,"$46,244"
3214.0,"Sycamore, IL", DeKalb County, IL,17.4,"$47,420"
752.0,"Crystal Lake, IL", McHenry County, IL,11.9,"$54,795"
2761.0,"Redford, MI", Wayne County, MI,20.9,"$38,704"
2533.0,"Palo, IA",,,,"$100,075"
550.0,"Chariton, IA", Lucas County, IA,18.7,"$47,865"
283.0,"Beverly Hills, MI", Oakland County, MI,8.2,"$80,319"
3026.0,"Shellsburg, IA",,,,"$100,075"
2495.0,"Ottosen, IA", Humboldt County, IA,11.9,"$72,873"
2308.0,"New Brunswick, NJ", Middlesex County, NJ,12.7,"$54,871"
1634.0,"Kendall Park, NJ", Middlesex County, NJ,12.7,"$54,871"
295.0,"Bishop, GA", Collin County, GA,6.4,"$96,936"
894.0,"East Lake, FL", Pinellas County, FL,11.7,"$52,226"
2268.0,"Murray, KY", Calloway County, KY,21.3,"$41,873"
1701.0,"LaGrange, NY", Orange County, NY,9.4,"$63,681"
2957.0,"Sapulpa, OK", Creek County, OK,14.0,"$54,478"
432.0,"Burr Ridge, IL", DuPage County, IL,6.6,"$93,540"
1572.0,"Jemison, AL", Mercer County, AL,22.7,"$37,860"
1525.0,"Iola, TX", Grimes County, TX,17.5,"$49,498"
1335.0,"Harker Heights, TX", Bell County, TX,13.0,"$54,292"
1623.0,"Kaufman, TX",Kaufman County, TX,11.5,"$67,434"
1129.0,"Fulshear, TX", Fort Bend County, TX,7.9,"$92,310"
1625.0,"Kaumana, HI", Hawaiʻi County, HI,,"$100,075"
1521.0,"Inverness, IL", Cook County, IL,9.6,"$54,465"
2008.0,"Maple Grove, MN", Hennepin County, MN,10.3,"$76,067"
1776.0,"Larkspur, CA", Marin County, CA,6.6,"$122,933"
448.0,"Caledon, ON", Allen County, ON,14.4,"$50,301"
59.0,"Alpine, CA",Alpine County, CA,17.3,"$55,384"
398.0,"Broomfield, CO", City and County of Broomfield, CO,,"$100,075"
1466.0,"Howard, KS", Elk County, KS,9.2,"$54,876"
429.0,"Burlington, WI",,,,"$100,075"
76.0,"Amherst, WI", Portage County, WI,11.3,"$59,032"
1896.0,"Long Grove, IL", Lake County, IL,36.5,"$33,709"
1370.0,"Hazel Crest, IL", Cook County, IL,9.6,"$54,465"
3172.0,"Stoughton, WI", Dane County, WI,10.8,"$71,789"
73.0,"Amherst Junction, WI", Portage County, WI,11.3,"$59,032"
3336.0,"Urbandale, IA", Polk County, IA,9.6,"$59,990"
2882.0,"Saint Charles, MO",Saint Charles County, MO,,"$100,075"
1329.0,"Hannibal, MO", Marion County, MO,16.6,"$46,244"
3175.0,"Streetsboro, OH", Portage County, OH,11.3,"$59,032"
2517.0,"Painesville, OH", Lake County, OH,36.5,"$33,709"
573.0,"Chester Springs, PA", Chester County, PA,15.9,"$47,508"
3399.0,"Waipahu, HI", Honolulu County, HI,7.7,"$83,695"
3598.0,"Woodland Hills, CA", Los Angeles County, CA,14.2,"$67,986"
3238.0,"Taylorsville, UT",,,,"$100,075"
491.0,"Carol City, FL", Miami-Dade County, FL,16.0,"$52,043"
1392.0,"Hialeah Gardens, FL", Miami-Dade County, FL,16.0,"$52,043"
783.0,"Dania, FL", Broward County, FL,12.6,"$57,200"
1799.0,"Layton, UT", Davis County, UT,5.7,"$84,381"
1305.0,"Hahira, GA", Lowndes County, GA,23.1,"$44,348"
2365.0,"Nixa, MO", Christian County, MO,8.6,"$58,057"
3027.0,"Shepherd, TX", San Jacinto County, TX,17.5,"$47,028"
3150.0,"Star City, AR",,,,"$100,075"
1285.0,"Grinnell, IA", Poweshiek County, IA,10.6,"$56,170"
2969.0,"Savage, MN", Scott County, MN,18.5,"$40,161"
2695.0,"Prairie Grove, AR", Washington County, AR,4.5,"$75,799"
596.0,"Churdan, IA", Greene County, IA,8.1,"$67,498"
1066.0,"Fort Atkinson, IA", Winneshiek County, IA,9.8,"$61,807"
2487.0,"Orland Park, IL", Cook County, IL,9.6,"$54,465"
1567.0,"Jefferson, IA",Jefferson County, IA,8.1,"$65,831"
1192.0,"Glencoe, AL", Etowah County, AL,17.5,"$44,903"
1812.0,"Leeds, AL", Franklin County, AL,13.4,"$60,483"
770.0,"Dade City, FL", Pasco County, FL,12.6,"$53,788"
1541.0,"Jackson Springs, NC", Moore County, NC,12.2,"$53,785"
462.0,"Cameron, SC", Northumberland County, SC,14.8,"$55,418"
504.0,"Carville, LA", Queen Anne's County, LA,6.5,"$93,751"
212.0,"Bay Minette, AL", Baldwin County, AL,23.8,"$42,727"
3136.0,"Springhill, LA", Webster Parish, LA,26.0,"$35,070"
1238.0,"Grandview, TX", Johnson County, TX,10.3,"$57,676"
1912.0,"Los Banos, CA", Merced County, CA,21.2,"$56,169"
773.0,"Daingerfield, TX", Morris County, TX,20.2,"$41,418"
1679.0,"Kountze, TX", Hardin County, TX,12.4,"$60,909"
9.0,"Ackerman, MS", Choctaw County, MS,23.0,"$35,308"
2058.0,"McCool, MS", Attala County, MS,23.7,"$36,761"
2608.0,"Philadelphia, MS", Neshoba County, MS,26.9,"$36,236"
237.0,"Belle Harbor, NY", Queens County, NY,11.6,"$68,432"
3506.0,"Westborough, MA", Worcester County, MA,9.0,"$71,767"
1988.0,"Manchester, MA", Essex County, MA,13.7,"$50,785"
657.0,"Cohoes, NY", Albany County, NY,20.4,"$47,561"
2080.0,"Medfield, MA", Norfolk County, MA,6.5,"$100,184"
958.0,"Endwell, NY", Broome County, NY,17.3,"$50,928"
3289.0,"Trenton, FL", Gilchrist County, FL,16.8,"$42,186"
1583.0,"Johnson City, NY", Broome County, NY,17.3,"$50,928"
1072.0,"Fort Lee, NJ", Bergen County, NJ,6.8,"$100,181"
3236.0,"Taylor, MS", Williamson County, MS,6.4,"$87,817"
2972.0,"Sayreville, NJ", Middlesex County, NJ,12.7,"$54,871"
3004.0,"Sevierville, TN", Sevier County, TN,12.0,"$54,339"
1112.0,"Frankston, TX", Anderson County, TX,19.8,"$45,969"
2158.0,"Mineola, TX", Wood County, TX,10.1,"$55,879"
1943.0,"Lyman, SC", Spartanburg County, SC,13.6,"$53,567"
1877.0,"Lodi, NJ", Bergen County, NJ,6.8,"$100,181"
3207.0,"Surrey, BC", Ward County, BC,13.9,"$53,621"
3459.0,"Webb City, MO", Jasper County, MO,19.2,"$47,551"
1627.0,"Kearney, MO",Kearney County, MO,9.2,"$64,456"
1822.0,"Leland, MS", Brunswick County, MS,22.5,"$41,803"
439.0,"Byron, GA", Peach County, GA,24.0,"$46,525"
348.0,"Bowman, GA", Elbert County, GA,18.5,"$39,681"
1735.0,"Lake Stevens, WA", Snohomish County, WA,7.5,"$87,096"
652.0,"Cocoa, FL", Brevard County, FL,11.0,"$57,612"
1012.0,"Farmington, MI", Oakland County, MI,8.2,"$80,319"
3430.0,"Washougal, WA", Clark County, WA,11.9,"$55,245"
1547.0,"Jackson, NE", Dakota County, NE,12.4,"$55,522"
3050.0,"Sioux Falls, SD", Minnehaha County, SD,9.6,"$60,033"
434.0,"Burwell, NE", Garfield County, NE,13.8,"$50,185"
2711.0,"Prospect Park, NJ", Passaic County, NJ,13.6,"$71,959"
1624.0,"Kaukauna, WI", Outagamie County, WI,7.2,"$65,993"
3367.0,"Victoria, MN", Carver County, MN,3.8,"$104,248"
2199.0,"Monticello, MN", Wright County, MN,23.9,"$35,293"
3049.0,"Sioux Center, IA", Sioux County, IA,32.9,"$37,002"
1745.0,"Lakeville, MN", Dakota County, MN,12.4,"$55,522"
2601.0,"Petersburg, TN", Lincoln County, TN,7.9,"$69,598"
1805.0,"Lebanon, MO", Laclede County, MO,15.4,"$44,562"
1742.0,"Lake Zurich, IL", Lake County, IL,36.5,"$33,709"
2465.0,"Ona, WV", Cabell County, WV,19.3,"$39,790"
1342.0,"Harrison, ME", Cumberland County, ME,15.7,"$46,300"
3157.0,"Steelton, PA", Dauphin County, PA,13.2,"$57,979"
2120.0,"Middleburg Heights, OH", Cuyahoga County, OH,17.9,"$50,006"
3555.0,"Williamsport, PA", Lycoming County, PA,13.0,"$53,820"
2615.0,"Pickens, SC",Pickens County, SC,16.6,"$48,794"
174.0,"BROADLANDS, VA", Loudoun County, VA,3.6,"$140,382"
2409.0,"Northvale, NJ", Bergen County, NJ,6.8,"$100,181"
3609.0,"Wyandanch, NY", Suffolk County, NY,7.3,"$100,075"
897.0,"East Meadow, NY", Nassau County, NY,5.8,"$115,301"
3083.0,"South Boston, MA", Suffolk County, MA,7.3,"$100,075"
668.0,"Colonia, NJ", Union County, NJ,19.8,"$40,322"
2059.0,"McCordsville, IN", Hancock County, IN,13.2,"$47,299"
3526.0,"Wheatfield, NY", Niagara County, NY,13.0,"$55,013"
1778.0,"Larksville, PA", Luzerne County, PA,14.3,"$53,469"
796.0,"Dartmouth, NS",,,,"$100,075"
2805.0,"River Vale, NJ", Bergen County, NJ,6.8,"$100,181"
372.0,"Brick, NJ", Ocean County, NJ,9.7,"$68,483"
2849.0,"Roselle, NJ", Union County, NJ,19.8,"$40,322"
2616.0,"Pickering, ON", Vernon Parish, ON,17.5,"$47,664"
1875.0,"Locust Grove, GA", Henry County, GA,20.0,"$36,471"
1015.0,"Farmington, UT",,,,"$100,075"
2002.0,"Manti, UT",,,,"$100,075"
3422.0,"Warrenton, VA", Fauquier County, VA,6.1,"$93,462"
698.0,"Conway, AR",Conway County, AR,17.9,"$44,565"
1294.0,"Gurdon, AR", Clark County, AR,11.9,"$55,245"
250.0,"Belmond, IA", Wright County, IA,23.9,"$35,293"
1676.0,"Kodak, TN", Sevier County, TN,12.0,"$54,339"
1045.0,"Florham Park, NJ", Morris County, NJ,20.2,"$41,418"
3611.0,"Wyckoff, NJ", Bergen County, NJ,6.8,"$100,181"
2319.0,"New Hope, PA", Madison County, PA,10.1,"$60,450"
3251.0,"Tewksbury, MA", Middlesex County, MA,12.7,"$54,871"
3615.0,"Yarmouth Port, MA", Barnstable County, MA,8.0,"$69,001"
1206.0,"Glenview, IL", Cook County, IL,9.6,"$54,465"
3534.0,"Whitefish Bay, WI",,,,"$100,075"
1531.0,"Ironton, OH", Lawrence County, OH,17.7,"$43,651"
2396.0,"North Oaks, MN", Ramsey County, MN,12.3,"$54,814"
3385.0,"Volo, IL", Lake County, IL,36.5,"$33,709"
397.0,"Brookwood, AL", Tuscaloosa County, AL,16.8,"$52,557"
3241.0,"Tega Cay, SC", York County, SC,5.5,"$86,317"
1304.0,"Hagerstown, MD", Washington County, MD,4.5,"$75,799"
164.0,"Avenel, NJ", Middlesex County, NJ,12.7,"$54,871"
940.0,"Elkridge, MD", Howard County, MD,20.6,"$50,423"
3424.0,"Washington Township, NJ", Bergen County, NJ,6.8,"$100,181"
1170.0,"Germantown, WI", Richland County, WI,14.3,"$53,050"
3630.0,"Yuba City, CA", Sutter County, CA,13.5,"$57,879"
87.0,"Andover, MN", Anoka County, MN,5.6,"$82,284"
116.0,"Arlington, VA", Arlington County, VA,6.3,"$120,950"
3122.0,"Spring Mills, PA", Centre County, PA,18.1,"$58,258"
98.0,"Antelope, CA", Sacramento County, CA,14.3,"$69,475"
317.0,"Blytheville, AR", Mississippi County, AR,26.8,"$34,735"
1505.0,"Immokalee, FL", Collier County, FL,10.6,"$70,649"
2982.0,"Scottdale, GA", DeKalb County, GA,17.4,"$47,420"
2723.0,"Purcellville, VA", Loudoun County, VA,3.6,"$140,382"
3345.0,"Valley, AL", Jefferson County, AL,8.1,"$65,831"
2644.0,"Planada, CA", Merced County, CA,21.2,"$56,169"
1174.0,"Gig Harbor, WA", Pierce County, WA,8.5,"$75,421"
3521.0,"Westville, NJ", Gloucester County, NJ,9.1,"$70,938"
2911.0,"Sallisaw, OK", Sequoyah County, OK,18.8,"$38,998"
2279.0,"Nanakuli, HI", Honolulu County, HI,7.7,"$83,695"
6.0,"Abingdon, VA", Washington County, VA,4.5,"$75,799"
2933.0,"San Marino, CA", Los Angeles County, CA,14.2,"$67,986"
3086.0,"South Euclid, OH", Cuyahoga County, OH,17.9,"$50,006"
2987.0,"Seat Pleasant, MD", Prince George's County, MD,8.3,"$82,445"
2619.0,"Piedmont, CA", Alameda County, CA,9.0,"$101,744"
52.0,"Allentown, GA",,,,"$100,075"
1339.0,"Harrington, DE", Kent County, DE,13.3,"$47,625"
91.0,"Angier, NC", Harnett County, NC,14.4,"$51,225"
341.0,"Bourbonnais, IL", Kankakee County, IL,16.2,"$53,884"
2837.0,"Rogersville, AL", Lauderdale County, AL,24.9,"$38,849"
3077.0,"Sonora, CA", Tuolumne County, CA,12.5,"$56,500"
954.0,"Emmett, ID", Gem County, ID,13.4,"$49,857"
3218.0,"Sylva, NC", Jackson County, NC,12.0,"$52,919"
2420.0,"Nuremberg, PA", Schuylkill County, PA,13.0,"$48,809"
1293.0,"Gunnison, UT", Sanpete County, UT,14.8,"$52,910"
2877.0,"Sagamore Hills, OH", Summit County, OH,6.2,"$105,374"
671.0,"Columbia Station, OH", Lorain County, OH,14.2,"$59,265"
133.0,"Ashville, OH", Pickaway County, OH,12.1,"$58,742"
1144.0,"Galloway, OH", Franklin County, OH,13.4,"$60,483"
2661.0,"Pomfret, MD", Charles County, MD,6.6,"$92,616"
2868.0,"Ruskin, FL", Hillsborough County, FL,7.4,"$78,714"
1470.0,"Hubbard, OH", Trumbull County, OH,17.6,"$47,424"
3596.0,"Woodhaven, MI", Wayne County, MI,20.9,"$38,704"
2489.0,"Ormond Beach, FL", Volusia County, FL,13.2,"$50,285"
1964.0,"Madison, CT", Tulsa County, CT,14.1,"$55,796"
1230.0,"Granada Hills, CA", Los Angeles County, CA,14.2,"$67,986"
3271.0,"Tinley Park, IL", Cook County, IL,9.6,"$54,465"
1502.0,"Hyrum, UT", Cache County, UT,12.9,"$60,315"
2004.0,"Mantua, UT", Box Elder County, UT,7.3,"$62,689"
3149.0,"Stansbury Park, UT",,,,"$100,075"
1473.0,"Hudson, FL", Pasco County, FL,12.6,"$53,788"
3505.0,"West, TX", McLennan County, TX,18.9,"$48,858"
2953.0,"Santa Margarita, CA", San Luis Obispo County, CA,12.7,"$70,626"
3582.0,"Winnsboro, LA", Wood County, LA,10.1,"$55,879"
2526.0,"Palm Harbor, FL", Pinellas County, FL,11.7,"$52,226"
2870.0,"Russellville, KY", Logan County, KY,24.6,"$34,894"
3380.0,"Vinton, VA", Roanoke County, VA,6.7,"$68,734"
3552.0,"Williamsburg, OH", Clermont County, OH,8.2,"$65,280"
2402.0,"North Salt Lake, UT",,,,"$100,075"
3069.0,"Solana Beach, CA", San Diego County, CA,11.5,"$78,777"
3426.0,"Washington, GA", Wilkes County, GA,18.9,"$44,080"
3007.0,"Seymour, TN", Sevier County, TN,12.0,"$54,339"
430.0,"Burnet, TX",Burnet County, TX,11.0,"$56,696"
189.0,"Banks, AL", Lincoln County, AL,7.9,"$69,598"
2263.0,"Munford, TN", Tipton County, TN,12.0,"$60,874"
2154.0,"Milwaukie, OR", Clackamas County, OR,7.3,"$81,061"
3474.0,"Wesson, MS", Copiah County, MS,26.5,"$38,664"
2964.0,"Sardis, MS", Panola County, MS,15.7,"$51,192"
2720.0,"Pulaski, TN", Giles County, TN,12.4,"$50,591"
2567.0,"Peckville, PA", Lackawanna County, PA,14.2,"$52,872"
3510.0,"Western Springs, IL", Cook County, IL,9.6,"$54,465"
2479.0,"Orange, NJ", Essex County, NJ,13.7,"$50,785"
2084.0,"Media, PA", Delaware County, PA,8.8,"$71,961"
2204.0,"Montvale, NJ", Bergen County, NJ,6.8,"$100,181"
3248.0,"Tenafly, NJ", Bergen County, NJ,6.8,"$100,181"
31.0,"Albany, NY", Albany County, NY,20.4,"$47,561"
232.0,"Belding, MI", Ionia County, MI,9.9,"$61,667"
1166.0,"Georgetown, KY", Scott County, KY,18.5,"$40,161"
2453.0,"Okemos, MI", Ingham County, MI,18.1,"$52,837"
3009.0,"Shadyside, OH", Belmont County, OH,13.0,"$48,989"
1731.0,"Lake Mary, FL", Seminole County, FL,18.6,"$37,901"
1055.0,"Fond Du Lac, WI",Fond du Lac County, WI,9.5,"$59,428"
1931.0,"Lower Burrell, PA", Westmoreland County, PA,16.4,"$51,414"
3186.0,"Suffield, CT",,,,"$100,075"
358.0,"Brandywine, MD", Prince George's County, MD,8.3,"$82,445"
1979.0,"Malvern, PA", Geneva County, PA,21.3,"$37,823"
1672.0,"Kittanning, PA", Armstrong County, PA,10.7,"$57,210"
3423.0,"Warrington, PA", Bucks County, PA,5.7,"$88,538"
1779.0,"Larose, LA", Lafourche Parish, LA,16.6,"$52,651"
328.0,"Bon Wier, TX", Newton County, TX,22.3,"$43,367"
952.0,"Elon, NC", Alamance County, NC,13.5,"$50,480"
1406.0,"Highland, MI", Osceola County, MI,17.6,"$45,607"
1906.0,"Lorena, TX", McLennan County, TX,18.9,"$48,858"
2581.0,"Penfield, NY", Monroe County, NY,13.2,"$58,391"
1722.0,"Lake Bluff, IL", Lake County, IL,36.5,"$33,709"
703.0,"Cooper City, FL", Broward County, FL,12.6,"$57,200"
2337.0,"Newark, OH", Licking County, OH,9.1,"$66,145"
1220.0,"Goose Creek, SC", Berkeley County, SC,11.5,"$59,619"
2253.0,"Mount Vernon, WA", Skagit County, WA,9.7,"$70,955"
924.0,"Elba, AL", Mercer County, AL,22.7,"$37,860"
2057.0,"Mc Connelsville, OH",,,,"$100,075"
1603.0,"Kahoka, MO", Clark County, MO,11.9,"$55,245"
2989.0,"Sebastian, FL", Indian River County, FL,10.7,"$58,228"
3054.0,"Skipperville, AL", Dale County, AL,16.2,"$45,309"
3565.0,"Wills Point, TX", Van Zandt County, TX,15.6,"$51,152"
2424.0,"Oak Creek, WI",,,,"$100,075"
3316.0,"Two Rivers, WI", Manitowoc County, WI,10.4,"$56,466"
2392.0,"North Little Rock, AR", Pulaski County, AR,14.6,"$50,834"
1284.0,"Grimsby, ON", Cook County, ON,9.6,"$54,465"
2146.0,"Millstone, NJ", Somerset County, NJ,12.0,"$50,504"
563.0,"Chateauguay, PQ",,,,"$100,075"
3098.0,"Southborough, MA", Worcester County, MA,9.0,"$71,767"
2553.0,"Paso Robles, CA", San Luis Obispo County, CA,12.7,"$70,626"
3042.0,"Siloam Springs, AR", Benton County, AR,9.8,"$69,212"
2369.0,"Nokomis, FL", Sarasota County, FL,10.3,"$61,652"
1313.0,"Hamburg, NY", Erie County, NY,15.3,"$48,453"
2702.0,"Pridgen, GA", Coffee County, GA,15.9,"$49,494"
2752.0,"Rayville, MO", Ray County, MO,9.9,"$58,693"
3273.0,"Tipp City, OH", Miami County, OH,7.9,"$59,922"
629.0,"Cleveland Heights, OH", Cuyahoga County, OH,17.9,"$50,006"
3561.0,"Willingboro, NJ", Burlington County, NJ,6.2,"$84,470"
2671.0,"Port Allen, LA", West Baton Rouge Parish, LA,12.8,"$58,205"
3293.0,"Troutville, VA", Botetourt County, VA,7.4,"$71,874"
3557.0,"Williamstown, MA", Berkshire County, MA,11.3,"$58,375"
2991.0,"Sebring, FL", Highlands County, FL,20.8,"$39,994"
2474.0,"Orange Beach, AL", Baldwin County, AL,23.8,"$42,727"
1039.0,"Floral Park, NY", Nassau County, NY,5.8,"$115,301"
2128.0,"Midland City, AL", Dale County, AL,16.2,"$45,309"
1585.0,"Johnson, KS",Johnson County, KS,10.3,"$57,676"
684.0,"Columbus, TX", Colorado County, TX,13.7,"$48,258"
56.0,"Alma, GA", Bacon County, GA,22.8,"$38,775"
384.0,"Broken Bow, OK", McCurtain County, OK,21.1,"$37,390"
1317.0,"Hamilton, MO",Hamilton County, MO,14.7,"$49,210"
1234.0,"Grand Island, NE", Hall County, NE,24.1,"$32,597"
2700.0,"Prescott, AZ", Yavapai County, AZ,13.2,"$48,758"
477.0,"Canton, TX", Van Zandt County, TX,15.6,"$51,152"
1403.0,"Highland Park, TX", Dallas County, TX,14.2,"$59,838"
2560.0,"Payson, UT", Utah County, UT,9.4,"$75,296"
2732.0,"ROCHESTER, CA", San Bernardino County, CA,14.9,"$63,310"
2093.0,"Mendon, UT", Cache County, UT,12.9,"$60,315"
1908.0,"Lorton, VA", Fairfax County, VA,6.1,"$122,035"
1176.0,"Gilbert, IA", Story County, IA,18.9,"$57,464"
2198.0,"Monticello, IA", Jones County, IA,22.0,"$43,903"
132.0,"Ashland, VA", Hanover County, VA,5.2,"$91,028"
1984.0,"Manasquan, NJ", Monmouth County, NJ,6.7,"$99,223"
63.0,"Altavista, VA", Campbell County, VA,9.2,"$78,112"
1316.0,"Hamilton, GA", Harris County, GA,16.5,"$60,241"
2421.0,"Nyack, NY", Rockland County, NY,13.9,"$88,960"
2246.0,"Mount Pleasant, NC", Cabarrus County, NC,9.0,"$69,297"
3570.0,"Wilton, CT", Collier County, CT,10.6,"$70,649"
3008.0,"Seymour, WI", Outagamie County, WI,7.2,"$65,993"
2784.0,"Richfield, WI", Washington County, WI,4.5,"$75,799"
399.0,"Brown Deer, WI",,,,"$100,075"
1299.0,"Guttenberg, IA", Clayton County, IA,9.4,"$53,968"
1216.0,"Golf, IL", Macon County, IL,18.1,"$42,265"
980.0,"Eunice, LA", St. Landry Parish, LA,32.7,"$36,624"
424.0,"Burkeville, TX", Newton County, TX,22.3,"$43,367"
3318.0,"Tylertown, MS", Walthall County, MS,23.4,"$33,566"
2026.0,"Marksville, LA", Avoyelles Parish, LA,27.4,"$37,731"
1349.0,"Hartwell, GA", Hart County, GA,22.2,"$37,038"
3191.0,"Sulphur Springs, TX", Hopkins County, TX,14.6,"$52,079"
381.0,"Brockwell, AR", Izard County, AR,18.7,"$37,828"
1222.0,"Gordon, GA", Suffolk County, GA,7.3,"$100,075"
1520.0,"Inverness, FL", Citrus County, FL,15.2,"$41,556"
1871.0,"Livermore, CA", Alameda County, CA,9.0,"$101,744"
2709.0,"Prior Lake, MN", Scott County, MN,18.5,"$40,161"
740.0,"Crescent, OK",Creek County, OK,14.0,"$54,478"
3111.0,"Spiro, OK", Le Flore County, OK,22.6,"$38,709"
1790.0,"Lavonia, GA", Franklin County, GA,13.4,"$60,483"
1848.0,"Lincoln, AL", Lancaster County, AL,12.3,"$52,814"
1334.0,"Hardy, AR",Hardy County, AR,12.9,"$43,573"
306.0,"Blanchard, OK",,,,"$100,075"
1367.0,"Haynesville, LA", Claiborne Parish, LA,32.7,"$33,659"
716.0,"Corning, AR", Clay County, AR,25.1,"$35,983"
1598.0,"Junction City, AR", Union County, AR,19.8,"$40,322"
2196.0,"Montgomery, NY", Orange County, NY,9.4,"$63,681"
1356.0,"Hatboro, PA", Montgomery County, PA,24.1,"$52,538"
1067.0,"Fort Atkinson, WI", Jefferson County, WI,8.1,"$65,831"
1096.0,"Fountain, CO",Fountain County, CO,11.2,"$53,493"
263.0,"Benton Harbor, MI", Berrien County, MI,15.3,"$51,509"
3072.0,"Somerdale, NJ", Camden County, NJ,8.3,"$65,955"
1485.0,"Huntertown, IN", Allen County, IN,14.4,"$50,301"
2110.0,"Metamora, MI", Lapeer County, MI,10.1,"$65,209"
211.0,"Baxter, IA", Jasper County, IA,19.2,"$47,551"
3244.0,"Temperance, MI", Monroe County, MI,13.2,"$58,391"
2415.0,"Norwalk, OH", Huron County, OH,11.1,"$55,202"
659.0,"Coldwater, OH", Mercer County, OH,22.7,"$37,860"
3638.0,"Zephyrhills, FL", Pasco County, FL,12.6,"$53,788"
2342.0,"Newcastle, DE", Young County, DE,13.9,"$49,301"
3502.0,"West Seneca, NY", Erie County, NY,15.3,"$48,453"
1925.0,"Lovejoy, GA", Clayton County, GA,9.4,"$53,968"
3623.0,"York, PA",,,,"$100,075"
2411.0,"Norton Shores, MI", Muskegon County, MI,15.7,"$49,960"
3037.0,"Short Hills, NJ", Essex County, NJ,13.7,"$50,785"
1929.0,"Lowell, IN", Lake County, IN,36.5,"$33,709"
117.0,"Armonk, NY", Westchester County, NY,8.3,"$94,521"
693.0,"Conley, GA", Clayton County, GA,9.4,"$53,968"
1188.0,"Glen Head, NY", Nassau County, NY,5.8,"$115,301"
1524.0,"Inwood, NY", New York County, NY,15.6,"$84,610"
802.0,"Dayton, NJ", Middlesex County, NJ,12.7,"$54,871"
3541.0,"Whitsett, NC", Guilford County, NC,15.4,"$52,166"
3024.0,"Shelbyville, KY", Shelby County, KY,20.6,"$41,961"
3079.0,"Sour Lake, TX", Hardin County, TX,12.4,"$60,909"
910.0,"Edgewood, TX", Van Zandt County, TX,15.6,"$51,152"
2267.0,"Murphy, TX", Collin County, TX,6.4,"$96,936"
2967.0,"Satsuma, AL", Mobile County, AL,20.8,"$43,598"
2368.0,"Nokesville, VA", Prince William County, VA,6.4,"$106,200"
1185.0,"Glen Burnie, MD", Anne Arundel County, MD,7.0,"$97,051"
2624.0,"Pine Bush, NY", Orange County, NY,9.4,"$63,681"
1315.0,"Hamilton Square, NJ", Mercer County, NJ,22.7,"$37,860"
686.0,"Comanche, TX",Comanche County, TX,16.4,"$52,251"
3431.0,"Waskom, TX", Harrison County, TX,16.7,"$47,942"
114.0,"Arkadelphia, AR", Clark County, AR,11.9,"$55,245"
410.0,"Bucksnort, AL", Marshall County, AL,13.9,"$50,064"
3005.0,"Seward, NE",Seward County, NE,7.2,"$71,024"
1461.0,"Horton, KS", Brown County, KS,8.6,"$62,097"
2794.0,"Ridgeley, WV", Mineral County, WV,14.5,"$48,578"
1557.0,"Jacobsburg, OH", Belmont County, OH,13.0,"$48,989"
2469.0,"Ooltewah, TN", Hamilton County, TN,14.7,"$49,210"
2978.0,"Scituate, MA", Plymouth County, MA,6.2,"$89,678"
413.0,"Buffalo Grove, IL", Lake County, IL,36.5,"$33,709"
3256.0,"The Plains, OH", Athens County, OH,30.7,"$40,416"
1804.0,"Leawood, KS", Johnson County, KS,10.3,"$57,676"
3290.0,"Trinity, TX",Trinity County, TX,17.7,"$40,486"
2053.0,"Mayfield, KY", Graves County, KY,16.9,"$46,785"
1181.0,"Glasgow, KY", Barren County, KY,19.2,"$42,439"
878.0,"Dunnville, KY", Casey County, KY,26.0,"$34,358"
511.0,"Castaic, CA", Los Angeles County, CA,14.2,"$67,986"
1257.0,"Greenbelt, MD", Prince George's County, MD,8.3,"$82,445"
765.0,"Cutler, OH", Washington County, OH,4.5,"$75,799"
184.0,"Baldwin, MI", Lake County, MI,36.5,"$33,709"
366.0,"Bremen, IN", Marshall County, IN,13.9,"$50,064"
3082.0,"South Bend, IN", Saint Joseph County, IN,,"$100,075"
2641.0,"Plainfield, IN", Hendricks County, IN,5.9,"$80,834"
493.0,"Carpentersville, IL", Kane County, IL,10.5,"$52,355"
3432.0,"Watchung, NJ", Somerset County, NJ,12.0,"$50,504"
2077.0,"Mcsherrystown, PA", Adams County, PA,15.3,"$43,000"
