fms_id,espn_id,full_name,first_name,last_name,position,position_group,section,college,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team
4200,,Rufus Alexander,Rufus,Alexander,OLB,LB,D,Oklahoma,2007,176.0,10.0,15.0,75.0,MIN
4228,,Ryan Harris,Ryan,Harris,OT,OL,O,Notre Dame,2007,70.0,6.0,10.0,32.0,DEN
4231,,Ryan Kalil,Ryan,Kalil,C,OL,O,USC,2007,59.0,1.0,7.0,27.0,CAR
4239,,Ryan McBean,Ryan,McBean,DT,DL,D,Oklahoma State,2007,132.0,11.0,27.0,59.0,PIT
4243,,Ryan Moore,Ryan,Moore,WR,WR,O,Miami,2007,300.0,42.0,42.0,125.0,
4253,,Ryan Smith,Ryan,Smith,CB,DB,D,Florida,2007,206.0,14.0,31.0,80.0,TEN
4262,4244300.0,Ryne Robinson,Ryne,Robinson,WR,WR,O,Miami (OH),2007,118.0,15.0,15.0,48.0,CAR
4265,,Sabby Piscitelli,Sabby,Piscitelli,S,DB,D,Oregon State,2007,64.0,7.0,13.0,32.0,TAM
4279,,Sam Olajubutu,Sam,Olajubutu,OLB,LB,D,Arkansas,2007,300.0,19.0,32.0,124.0,
4291,,Samson Satele,Samson,Satele,C,OL,O,Hawaii,2007,60.0,2.0,8.0,28.0,MIA
4299,,Scott Chandler,Scott,Chandler,TE,TE,O,Iowa,2007,129.0,4.0,4.0,51.0,SDG
4310,,Scott Stephenson,Scott,Stephenson,C,OL,O,Iowa State,2007,300.0,5.0,26.0,126.0,
4347,4259348.0,Selvin Young,Selvin,Young,RB,RB,O,Texas,2007,300.0,24.0,29.0,127.0,
4415,,Sidney Rice,Sidney,Rice,WR,WR,O,South Carolina,2007,44.0,6.0,6.0,21.0,MIN
4474,,Stephen Nicholas,Stephen,Nicholas,OLB,LB,D,South Florida,2007,109.0,6.0,11.0,52.0,ATL
4488,,Steve Breaston,Steve,Breaston,WR,WR,O,Michigan,2007,142.0,17.0,17.0,55.0,ARI
4497,,Steve Smith,Steve,Smith,WR,WR,O,USC,2007,51.0,8.0,8.0,25.0,NYG
4507,,Stewart Bradley,Stewart,Bradley,OLB,LB,D,Nebraska,2007,87.0,5.0,8.0,41.0,PHI
4517,,Syndric Steptoe,Syndric,Steptoe,WR,WR,O,Arizona,2007,234.0,26.0,26.0,77.0,CLE
4518,,Syvelle Newton,Syvelle,Newton,WR,WR,O,South Carolina,2007,300.0,43.0,43.0,128.0,
4552,,Tanard Jackson,Tanard,Jackson,S,DB,D,Syracuse,2007,106.0,9.0,18.0,50.0,TAM
4563,4039068.0,Tarell Brown,Tarell,Brown,CB,DB,D,Texas,2007,147.0,12.0,24.0,66.0,SFO
4592,,Ted Ginn,Ted,Ginn,WR,WR,O,Maryland,2007,9.0,2.0,2.0,6.0,MIA
4652,,Thomas Clayton,Thomas,Clayton,RB,RB,O,Kansas State,2007,186.0,14.0,15.0,62.0,SFO
4668,,Tim Crowder,Tim,Crowder,DE,DL,D,Texas,2007,56.0,7.0,11.0,27.0,DEN
4681,,Tim Shaw,Tim,Shaw,OLB,LB,D,Penn State,2007,164.0,9.0,14.0,71.0,CAR
4725,,Tony Hunt,Tony,Hunt,RB,RB,O,Penn State,2007,90.0,8.0,8.0,40.0,PHI
4738,3915191.0,Tony Taylor,Tony,Taylor,OLB,LB,D,Georgia,2007,300.0,20.0,33.0,125.0,
4739,,Tony Ugoh,Tony,Ugoh,OT,OL,O,Arkansas,2007,42.0,4.0,6.0,19.0,IND
4792,,Trent Edwards,Trent,Edwards,QB,QB,O,Stanford,2007,92.0,6.0,6.0,41.0,BUF
4839,,Troy Smith,Troy,Smith,QB,QB,O,Ohio State,2007,174.0,8.0,8.0,61.0,BAL
4842,,Trumaine McBride,Trumaine,McBride,CB,DB,D,Ole Miss,2007,221.0,15.0,32.0,85.0,CHI
4846,,Turk McBride,Turk,McBride,DT,DL,D,Tennessee,2007,54.0,4.0,10.0,25.0,KAN
4870,,Tyler Palko,Tyler,Palko,QB,QB,O,Pittsburgh,2007,300.0,18.0,18.0,129.0,
4885,,Tyron Brackenridge,Tyron,Brackenridge,CB,DB,D,Washington State,2007,300.0,25.0,49.0,126.0,
4890,,Tyrone Moss,Tyrone,Moss,RB,RB,O,Miami,2007,300.0,25.0,30.0,130.0,
4919,,Victor Abiamiri,Victor,Abiamiri,DE,DL,D,Notre Dame,2007,57.0,8.0,12.0,28.0,PHI
4923,,Victor DeGrate,Victor,DeGrate,DE,DL,D,Oklahoma State,2007,300.0,25.0,45.0,127.0,
5026,,Xzavie Jackson,Xzavie,Jackson,DE,DL,D,Missouri,2007,300.0,26.0,46.0,128.0,
5028,,Yamon Figurs,Yamon,Figurs,WR,WR,O,Kansas State,2007,74.0,10.0,10.0,34.0,BAL
5039,,Zac Taylor,Zac,Taylor,QB,QB,O,Nebraska,2007,300.0,19.0,19.0,131.0,
5045,,Zach Catanese,Zach,Catanese,S,DB,D,Arizona State,2007,300.0,25.0,50.0,129.0,
5051,,Zach Latimer,Zach,Latimer,ILB,LB,D,Oklahoma,2007,300.0,14.0,34.0,130.0,
5054,,Zach Miller,Zach,Miller,TE,TE,O,Arizona State,2007,38.0,2.0,2.0,17.0,OAK
7,,A.J. Hawk,A.J.,Hawk,OLB,LB,D,Ohio State,2006,5.0,1.0,1.0,2.0,GNB
12,,A.J. Nicholson,A.J.,Nicholson,OLB,LB,D,Florida State,2006,157.0,14.0,21.0,65.0,CIN
42,,Abdul Hodge,Abdul,Hodge,ILB,LB,D,Iowa,2006,67.0,2.0,9.0,28.0,GNB
100,,Alan Zemaitis,Alan,Zemaitis,CB,DB,D,Penn State,2006,122.0,6.0,19.0,48.0,TAM
186,,Andre Hall,Andre,Hall,RB,RB,O,South Florida,2006,300.0,14.0,17.0,76.0,
239,,Anthony Fasano,Anthony,Fasano,TE,TE,O,Notre Dame,2006,53.0,4.0,4.0,19.0,DAL
254,,Anthony Mix,Anthony,Mix,WR,WR,O,Auburn,2006,300.0,24.0,24.0,77.0,
259,,Anthony Schlegel,Anthony,Schlegel,ILB,LB,D,Ohio State,2006,76.0,3.0,10.0,32.0,NYJ
261,,Anthony Smith,Anthony,Smith,S,DB,D,Syracuse,2006,83.0,8.0,13.0,35.0,PIT
265,,Anthony Trucks,Anthony,Trucks,OLB,LB,D,Oregon,2006,300.0,18.0,26.0,89.0,
287,,Antonio Malone,Antonio,Malone,CB,DB,D,Toledo,2006,300.0,12.0,31.0,90.0,
301,,Anwar Phillips,Anwar,Phillips,CB,DB,D,Penn State,2006,300.0,13.0,32.0,91.0,
328,,Ashton Youboty,Ashton,Youboty,CB,DB,D,Ohio State,2006,70.0,5.0,12.0,30.0,BUF
372,,Barrick Nealy,Barrick,Nealy,QB,QB,O,Texas State,2006,300.0,12.0,12.0,78.0,
375,,Barry Cofield,Barry,Cofield,DT,DL,D,Northwestern,2006,124.0,7.0,14.0,50.0,NYG
399,,Ben Obomanu,Ben,Obomanu,WR,WR,O,Auburn,2006,249.0,22.0,22.0,74.0,SEA
418,,Bernard Pollard,Bernard,Pollard,S,DB,D,Purdue,2006,54.0,7.0,9.0,24.0,KAN
453,,Bobby Carpenter,Bobby,Carpenter,OLB,LB,D,Ohio State,2006,18.0,4.0,4.0,12.0,DAL
467,,Boone Stutz,Boone,Stutz,LS,LS,ST,Texas A&M,2006,300.0,1.0,1.0,1.0,
472,,Brad Butler,Brad,Butler,OT,OL,O,Virginia,2006,143.0,5.0,8.0,49.0,BUF
475,3924331.0,Brad Smith,Brad,Smith,WR,WR,O,Missouri,2006,103.0,11.0,11.0,40.0,NYJ
525,4262592.0,Brandon Johnson,Brandon,Johnson,OLB,LB,D,Louisville,2006,142.0,13.0,19.0,58.0,ARI
536,,Brandon Marshall,Brandon,Marshall,WR,WR,O,UCF,2006,119.0,15.0,15.0,46.0,DEN
563,,Brandon Williams,Brandon,Williams,WR,WR,O,Wisconsin,2006,84.0,7.0,7.0,31.0,SFO
578,,Brett Basanez,Brett,Basanez,QB,QB,O,Northwestern,2006,300.0,13.0,13.0,79.0,
597,,Brian Iwuh,Brian,Iwuh,OLB,LB,D,Colorado,2006,300.0,19.0,27.0,92.0,
616,,Brodie Croyle,Brodie,Croyle,QB,QB,O,Alabama,2006,85.0,7.0,7.0,32.0,KAN
618,,Brodrick Bunkley,Brodrick,Bunkley,DT,DL,D,Florida State,2006,14.0,2.0,4.0,8.0,PHI
628,,Bruce Gradkowski,Bruce,Gradkowski,QB,QB,O,Toledo,2006,194.0,10.0,10.0,65.0,TAM
689,,Calvin Lowry,Calvin,Lowry,S,DB,D,Penn State,2006,102.0,11.0,16.0,41.0,TEN
710,,Cameron Vaughn,Cameron,Vaughn,OLB,LB,D,LSU,2006,300.0,20.0,28.0,93.0,
752,,Cedric Griffin,Cedric,Griffin,S,DB,D,Texas,2006,48.0,6.0,8.0,23.0,MIN
755,,Cedric Humes,Cedric,Humes,RB,RB,O,Virginia Tech,2006,240.0,12.0,15.0,71.0,PIT
763,,Chad Greenway,Chad,Greenway,OLB,LB,D,Iowa,2006,17.0,3.0,3.0,11.0,MIN
766,,Chad Jackson,Chad,Jackson,WR,WR,O,Florida,2006,36.0,2.0,2.0,12.0,NWE
785,,Charles Bennett,Charles,Bennett,DE,DL,D,Clemson,2006,241.0,19.0,33.0,87.0,TAM
789,,Charles Davis,Charles,Davis,TE,TE,O,Purdue,2006,167.0,13.0,13.0,57.0,PIT
794,,Charles Gordon,Charles,Gordon,CB,DB,D,Kansas,2006,300.0,14.0,33.0,94.0,
804,,Charles Spencer,Charles,Spencer,OG,OL,O,Pittsburgh,2006,300.0,3.0,11.0,80.0,
811,,Charlie Peprah,Charlie,Peprah,S,DB,D,Alabama,2006,158.0,17.0,25.0,66.0,NYG
812,,Charlie Whitehurst,Charlie,Whitehurst,QB,QB,O,Clemson,2006,81.0,6.0,6.0,29.0,SDG
813,,Charlton Keith,Charlton,Keith,OLB,LB,D,Kansas,2006,300.0,21.0,29.0,95.0,
839,,Chijioke Onyenegecha,Chijioke,Onyenegecha,CB,DB,D,Oklahoma,2006,300.0,15.0,34.0,96.0,
859,,Chris Chester,Chris,Chester,C,OL,O,Oklahoma,2006,56.0,1.0,3.0,20.0,BAL
886,,Chris Hannon,Chris,Hannon,WR,WR,O,Tennessee,2006,300.0,25.0,25.0,81.0,
888,,Chris Harrell,Chris,Harrell,S,DB,D,Penn State,2006,300.0,20.0,35.0,97.0,
890,,Chris Hawkins,Chris,Hawkins,CB,DB,D,Marshall,2006,300.0,16.0,36.0,98.0,
961,,Claude Wroten,Claude,Wroten,DT,DL,D,LSU,2006,68.0,4.0,9.0,29.0,STL
977,,Clint Ingram,Clint,Ingram,OLB,LB,D,Oklahoma,2006,80.0,9.0,12.0,34.0,JAX
981,,Clinton Solomon,Clinton,Solomon,WR,WR,O,Iowa,2006,300.0,26.0,26.0,82.0,
1026,,Cooper Wallace,Cooper,Wallace,TE,TE,O,Auburn,2006,300.0,16.0,16.0,83.0,
1027,,Copeland Bryan,Copeland,Bryan,DE,DL,D,Arizona,2006,300.0,20.0,34.0,99.0,
1067,,Cory Rodgers,Cory,Rodgers,WR,WR,O,TCU,2006,104.0,12.0,12.0,41.0,GNB
1068,,Cory Ross,Cory,Ross,RB,RB,O,Nebraska,2006,300.0,15.0,18.0,84.0,
1136,,D.J. Shockley,D.J.,Shockley,QB,QB,O,Georgia,2006,223.0,11.0,11.0,69.0,ATL
1117,,D'Qwell Jackson,D'Qwell,Jackson,ILB,LB,D,Maryland,2006,34.0,1.0,7.0,19.0,CLE
1162,,Dale Robinson,Dale,Robinson,ILB,LB,D,Arizona State,2006,300.0,9.0,30.0,100.0,
1171,,Damarius Bilbo,Damarius,Bilbo,WR,WR,O,Georgia Tech,2006,300.0,27.0,27.0,85.0,
1205,,Dan Stevenson,Dan,Stevenson,OG,OL,O,Notre Dame,2006,300.0,4.0,12.0,86.0,
1213,,Daniel Bullocks,Daniel,Bullocks,S,DB,D,Nebraska,2006,40.0,4.0,6.0,21.0,DET
1263,,Darnell Bing,Darnell,Bing,S,DB,D,USC,2006,101.0,10.0,15.0,40.0,OAK
1270,,Darrell Adams,Darrell,Adams,DE,DL,D,Villanova,2006,300.0,21.0,35.0,101.0,
1271,,Darrell Brooks,Darrell,Brooks,S,DB,D,Arizona,2006,300.0,21.0,37.0,102.0,
1274,,Darrell Hackney,Darrell,Hackney,QB,QB,O,UAB,2006,300.0,14.0,14.0,87.0,
1276,,Darrell Hunter,Darrell,Hunter,CB,DB,D,Miami (OH),2006,300.0,17.0,38.0,103.0,
1299,,Darryl Tapp,Darryl,Tapp,DE,DL,D,Virginia Tech,2006,63.0,5.0,8.0,27.0,SEA
1321,,David Anderson,David,Anderson,WR,WR,O,Colorado State,2006,251.0,23.0,23.0,75.0,HOU
1340,,David Kirtman,David,Kirtman,FB,RB,O,USC,2006,163.0,2.0,12.0,54.0,SEA
1355,,David Pittman,David,Pittman,CB,DB,D,Northwestern State,2006,300.0,18.0,39.0,104.0,
1366,,David Thomas,David,Thomas,TE,TE,O,Texas,2006,86.0,7.0,7.0,33.0,NWE
1372,,Davin Joseph,Davin,Joseph,OG,OL,O,Oklahoma,2006,23.0,1.0,1.0,7.0,TAM
1380,,Dawan Landry,Dawan,Landry,S,DB,D,Georgia Tech,2006,146.0,15.0,21.0,59.0,BAL
1404,,DeAngelo Williams,DeAngelo,Williams,RB,RB,O,Memphis,2006,27.0,3.0,3.0,9.0,CAR
1439,,Dee McCann,Dee,McCann,CB,DB,D,West Virginia,2006,179.0,9.0,26.0,71.0,DET
1414,,DeMario Minter,DeMario,Minter,CB,DB,D,Georgia,2006,152.0,7.0,23.0,62.0,CLE
1416,,DeMeco Ryans,DeMeco,Ryans,OLB,LB,D,Alabama,2006,33.0,6.0,6.0,18.0,HOU
1468,,Demetrius Williams,Demetrius,Williams,WR,WR,O,Oregon,2006,111.0,14.0,14.0,44.0,BAL
1498,,Derek Hagan,Derek,Hagan,WR,WR,O,Arizona State,2006,82.0,6.0,6.0,30.0,MIA
1527,,Derrick Martin,Derrick,Martin,CB,DB,D,Wyoming,2006,208.0,10.0,28.0,78.0,BAL
1554,,Devin Aromashodu,Devin,Aromashodu,WR,WR,O,Auburn,2006,233.0,21.0,21.0,70.0,MIA
1601,,Domata Peko,Domata,Peko,DT,DL,D,Michigan State,2006,123.0,6.0,13.0,49.0,CIN
1607,,Dominique Byrd,Dominique,Byrd,TE,TE,O,USC,2006,93.0,8.0,8.0,36.0,STL
1620,,Donald Penn,Donald,Penn,OT,OL,O,Utah State,2006,300.0,8.0,13.0,88.0,
1643,,Donte Whitner,Donte,Whitner,S,DB,D,Ohio State,2006,8.0,2.0,2.0,4.0,BUF
1614,,DonTrell Moore,DonTrell,Moore,RB,RB,O,New Mexico,2006,300.0,16.0,19.0,89.0,
1670,,Drew Olson,Drew,Olson,QB,QB,O,UCLA,2006,300.0,15.0,15.0,90.0,
1698,,Dusty Dvoracek,Dusty,Dvoracek,DT,DL,D,Oklahoma,2006,73.0,5.0,10.0,31.0,CHI
1706,,Dwayne Slay,Dwayne,Slay,S,DB,D,Texas Tech,2006,300.0,22.0,40.0,105.0,
1717,,E.J. Whitley,E.J.,Whitley,OT,OL,O,Texas Tech,2006,300.0,9.0,14.0,91.0,
1729,,Ed Hinkel,Ed,Hinkel,WR,WR,O,Iowa,2006,300.0,28.0,28.0,92.0,
1763,,Elvis Dumervil,Elvis,Dumervil,DE,DL,D,Louisville,2006,126.0,8.0,15.0,51.0,DEN
1785,4240492.0,Eric Henderson,Eric,Henderson,DE,DL,D,Georgia Tech,2006,300.0,22.0,36.0,106.0,
1798,3929829.0,Eric Smith,Eric,Smith,S,DB,D,Michigan State,2006,97.0,9.0,14.0,39.0,NYJ
1802,,Eric Winston,Eric,Winston,OT,OL,O,Miami,2006,66.0,2.0,4.0,24.0,HOU
1814,,Ernie Sims,Ernie,Sims,OLB,LB,D,Florida State,2006,9.0,2.0,2.0,5.0,DET
1862,,Freddie Roach,Freddie,Roach,ILB,LB,D,Alabama,2006,300.0,10.0,31.0,107.0,
1864,,Freddy Keiaho,Freddy,Keiaho,ILB,LB,D,San Diego State,2006,300.0,11.0,32.0,108.0,
1865,,Frostee Rucker,Frostee,Rucker,DE,DL,D,USC,2006,91.0,6.0,11.0,37.0,CIN
1880,,Garrett Mills,Garrett,Mills,FB,RB,O,Tulsa,2006,106.0,1.0,8.0,42.0,NWE
1893,,Gavin Tarquinio,Gavin,Tarquinio,LS,LS,ST,Georgia Tech,2006,300.0,2.0,2.0,2.0,
1915,,Gerald Riggs,Gerald,Riggs,RB,RB,O,Michigan State,2006,300.0,17.0,20.0,93.0,
1926,,Gerrick McPhearson,Gerrick,McPhearson,CB,DB,D,Maryland,2006,232.0,11.0,30.0,85.0,NYG
1927,,Gerris Wilkinson,Gerris,Wilkinson,ILB,LB,D,Georgia Tech,2006,96.0,4.0,14.0,38.0,NYG
1930,,Gilbert Harris,Gilbert,Harris,FB,RB,O,Arizona,2006,300.0,4.0,21.0,94.0,
1951,,Greg Blue,Greg,Blue,S,DB,D,Georgia,2006,149.0,16.0,22.0,60.0,MIN
1957,,Greg Jennings,Greg,Jennings,WR,WR,O,Western Michigan,2006,52.0,4.0,4.0,18.0,GNB
1960,,Greg Lee,Greg,Lee,WR,WR,O,Pittsburgh,2006,300.0,29.0,29.0,95.0,
1978,,Guy Whimper,Guy,Whimper,OT,OL,O,East Carolina,2006,129.0,4.0,7.0,48.0,NYG
1986,,Haloti Ngata,Haloti,Ngata,DT,DL,D,Oregon,2006,12.0,1.0,2.0,6.0,BAL
1990,,Hank Baskett,Hank,Baskett,WR,WR,O,New Mexico,2006,300.0,30.0,30.0,96.0,
2041,,Ingle Martin,Ingle,Martin,QB,QB,O,Furman,2006,300.0,16.0,16.0,97.0,
2121,,Jahmile Addae,Jahmile,Addae,S,DB,D,West Virginia,2006,300.0,23.0,41.0,109.0,
2180,,Jamar Williams,Jamar,Williams,OLB,LB,D,Arizona State,2006,120.0,11.0,17.0,46.0,CHI
2194,,James Anderson,James,Anderson,OLB,LB,D,Virginia Tech,2006,88.0,10.0,13.0,36.0,CAR
2230,,James Wyche,James,Wyche,DE,DL,D,Syracuse,2006,213.0,16.0,28.0,79.0,JAX
2265,,Jarrad Page,Jarrad,Page,S,DB,D,UCLA,2006,228.0,19.0,29.0,84.0,KAN
2278,,Jarvis Herring,Jarvis,Herring,S,DB,D,Florida,2006,300.0,24.0,42.0,110.0,
2284,,Jason Allen,Jason,Allen,S,DB,D,Tennessee,2006,16.0,3.0,4.0,10.0,MIA
2285,,Jason Avant,Jason,Avant,WR,WR,O,Michigan,2006,109.0,13.0,13.0,43.0,PHI
2290,,Jason Carter,Jason,Carter,WR,WR,O,Texas A&M,2006,300.0,31.0,31.0,98.0,
2300,,Jason Hatcher,Jason,Hatcher,DE,DL,D,Grambling,2006,300.0,23.0,37.0,111.0,
2309,,Jason Pociask,Jason,Pociask,TE,TE,O,Wisconsin,2006,150.0,10.0,10.0,52.0,NYJ
2314,,Jason Spitz,Jason,Spitz,OG,OL,O,Louisville,2006,75.0,2.0,5.0,26.0,GNB
2328,,Javon Nanton,Javon,Nanton,DE,DL,D,Miami,2006,300.0,24.0,38.0,112.0,
2340,,Jay Cutler,Jay,Cutler,QB,QB,O,Vanderbilt,2006,11.0,3.0,3.0,5.0,DEN
2366,,Jeff King,Jeff,King,TE,TE,O,Virginia Tech,2006,155.0,11.0,11.0,53.0,CAR
2368,,Jeff Mullins,Jeff,Mullins,LS,LS,ST,Marshall,2006,300.0,3.0,3.0,3.0,
2377,,Jeff Webb,Jeff,Webb,WR,WR,O,San Diego State,2006,190.0,19.0,19.0,63.0,KAN
2412,,Jeremy Mincey,Jeremy,Mincey,DE,DL,D,Florida,2006,191.0,14.0,25.0,74.0,NWE
2418,,Jerious Norwood,Jerious,Norwood,RB,RB,O,Mississippi State,2006,79.0,7.0,7.0,28.0,ATL
2434,,Jerome Harrison,Jerome,Harrison,RB,RB,O,Washington State,2006,145.0,10.0,11.0,51.0,CLE
2439,,Jeromey Clary,Jeromey,Clary,OT,OL,O,Kansas State,2006,187.0,6.0,9.0,62.0,SDG
2456,,Jesse Mahelona,Jesse,Mahelona,DT,DL,D,Tennessee,2006,169.0,9.0,22.0,69.0,TEN
2475,,Jimmy Martin,Jimmy,Martin,OT,OL,O,Virginia Tech,2006,300.0,10.0,15.0,99.0,
2479,,Jimmy Williams,Jimmy,Williams,CB,DB,D,Virginia Tech,2006,300.0,19.0,43.0,113.0,
2500,,Joe Klopfenstein,Joe,Klopfenstein,TE,TE,O,Colorado,2006,46.0,3.0,3.0,15.0,STL
2512,,Joe Toledo,Joe,Toledo,OT,OL,O,Washington,2006,300.0,11.0,16.0,100.0,
2550,,John McCargo,John,McCargo,DT,DL,D,NC State,2006,26.0,3.0,6.0,15.0,BUF
2561,,John Walker,John,Walker,CB,DB,D,USC,2006,300.0,20.0,44.0,114.0,
2573,,Johnny Jolly,Johnny,Jolly,DT,DL,D,Texas A&M,2006,183.0,11.0,24.0,73.0,GNB
2581,,Jon Alston,Jon,Alston,OLB,LB,D,Stanford,2006,77.0,8.0,11.0,33.0,STL
2608,,Jonathan Lewis,Jonathan,Lewis,DT,DL,D,Virginia Tech,2006,300.0,15.0,39.0,115.0,
2613,,Jonathan Orr,Jonathan,Orr,WR,WR,O,Wisconsin,2006,172.0,18.0,18.0,60.0,TEN
2670,,Joseph Addai,Joseph,Addai,RB,RB,O,LSU,2006,30.0,4.0,4.0,11.0,IND
2712,,Josh Lay,Josh,Lay,CB,DB,D,Pittsburgh,2006,300.0,21.0,45.0,116.0,
2746,,Jovon Bouknight,Jovon,Bouknight,WR,WR,O,Wyoming,2006,300.0,32.0,32.0,101.0,
2752,,Julian Jenkins,Julian,Jenkins,DE,DL,D,Stanford,2006,156.0,12.0,20.0,64.0,TAM
2812,,Justin Wyatt,Justin,Wyatt,CB,DB,D,USC,2006,300.0,22.0,46.0,117.0,
2821,,Kader Drame,Kader,Drame,DT,DL,D,Syracuse,2006,300.0,16.0,40.0,118.0,
2827,,Kai Parham,Kai,Parham,ILB,LB,D,Virginia,2006,300.0,12.0,33.0,119.0,
2837,,Kamerion Wimbley,Kamerion,Wimbley,DE,DL,D,Florida State,2006,13.0,2.0,3.0,7.0,CLE
2870,,Kedric Golston,Kedric,Golston,DT,DL,D,Georgia,2006,196.0,12.0,26.0,76.0,WAS
2887,,Keith Ellison,Keith,Ellison,OLB,LB,D,Oregon State,2006,178.0,16.0,23.0,70.0,BUF
2909,,Kellen Clemens,Kellen,Clemens,QB,QB,O,Oregon,2006,49.0,4.0,4.0,16.0,NYJ
2915,,Kelly Jennings,Kelly,Jennings,CB,DB,D,Miami,2006,31.0,2.0,5.0,16.0,SEA
2975,,Kent Smith,Kent,Smith,QB,QB,O,Central Michigan,2006,300.0,17.0,17.0,102.0,
3030,,Kevin Simon,Kevin,Simon,OLB,LB,D,Tennessee,2006,250.0,17.0,25.0,88.0,WAS
3044,,Khalid Naziruddin,Khalid,Naziruddin,CB,DB,D,Texas Tech,2006,300.0,23.0,47.0,120.0,
3065,,Ko Simpson,Ko,Simpson,S,DB,D,South Carolina,2006,105.0,12.0,17.0,42.0,BUF
3169,,Laurence Maroney,Laurence,Maroney,RB,RB,O,Minnesota,2006,21.0,2.0,2.0,6.0,NWE
3180,,Lawrence Vickers,Lawrence,Vickers,FB,RB,O,Colorado,2006,180.0,3.0,14.0,61.0,CLE
3197,,LenDale White,LenDale,White,RB,RB,O,USC,2006,45.0,5.0,5.0,14.0,TEN
3208,,Leon Washington,Leon,Washington,RB,RB,O,Florida State,2006,117.0,8.0,9.0,45.0,NYJ
3209,,Leon Williams,Leon,Williams,ILB,LB,D,Miami,2006,110.0,5.0,15.0,43.0,CLE
3216,,Leonard Pope,Leonard,Pope,TE,TE,O,Georgia,2006,72.0,6.0,6.0,25.0,ARI
3305,,Manaia Brown,Manaia,Brown,DT,DL,D,BYU,2006,300.0,17.0,41.0,121.0,
3307,,Manny Lawson,Manny,Lawson,OLB,LB,D,NC State,2006,22.0,5.0,5.0,14.0,SFO
3318,,Marcedes Lewis,Marcedes,Lewis,TE,TE,O,UCLA,2006,28.0,2.0,2.0,10.0,JAX
3332,,Marcus Demps,Marcus,Demps,S,DB,D,San Diego State,2006,300.0,25.0,48.0,122.0,
3339,,Marcus Green,Marcus,Green,DT,DL,D,Ohio State,2006,300.0,18.0,42.0,123.0,
3346,,Marcus Hudson,Marcus,Hudson,S,DB,D,NC State,2006,192.0,18.0,27.0,75.0,SFO
3353,,Marcus Maxey,Marcus,Maxey,CB,DB,D,Miami,2006,154.0,8.0,24.0,63.0,KAN
3357,,Marcus McNeill,Marcus,McNeill,OT,OL,O,Auburn,2006,50.0,1.0,2.0,17.0,SDG
3368,,Marcus Vick,Marcus,Vick,QB,QB,O,Virginia Tech,2006,300.0,18.0,18.0,103.0,
3383,,Mario Williams,Mario,Williams,DE,DL,D,NC State,2006,1.0,1.0,1.0,1.0,HOU
3386,,Mark Anderson,Mark,Anderson,DE,DL,D,Alabama,2006,159.0,13.0,21.0,67.0,CHI
3427,,Marques Hagans,Marques,Hagans,RB,RB,O,Virginia,2006,144.0,9.0,10.0,50.0,STL
3453,,Martin Nance,Martin,Nance,WR,WR,O,Miami (OH),2006,300.0,33.0,33.0,104.0,
3468,,Mathias Kiwanuka,Mathias,Kiwanuka,DE,DL,D,Boston College,2006,32.0,4.0,7.0,17.0,NYG
3473,,Matt Bernstein,Matt,Bernstein,FB,RB,O,Wisconsin,2006,300.0,5.0,22.0,105.0,
3483,,Matt Henshaw,Matt,Henshaw,TE,TE,O,Florida State,2006,300.0,17.0,17.0,106.0,
3489,,Matt Leinart,Matt,Leinart,QB,QB,O,USC,2006,10.0,2.0,2.0,4.0,ARI
3521,,Maurice Jones-Drew,Maurice,Jones-Drew,RB,RB,O,UCLA,2006,60.0,6.0,6.0,21.0,JAX
3526,,Maurice Stovall,Maurice,Stovall,WR,WR,O,Notre Dame,2006,90.0,8.0,8.0,35.0,TAM
3538,,McKinley Boykin,McKinley,Boykin,DT,DL,D,Ole Miss,2006,300.0,19.0,43.0,124.0,
3544,,Melvin Oliver,Melvin,Oliver,DE,DL,D,LSU,2006,197.0,15.0,27.0,77.0,SFO
3574,,Michael Huff,Michael,Huff,S,DB,D,Texas,2006,7.0,1.0,1.0,3.0,OAK
3585,,Michael Robinson,Michael,Robinson,WR,WR,O,Penn State,2006,100.0,10.0,10.0,39.0,SFO
3599,,Mike Bell,Mike,Bell,RB,RB,O,Arizona,2006,300.0,18.0,23.0,107.0,
3606,,Mike Degory,Mike,Degory,C,OL,O,Florida,2006,300.0,2.0,17.0,108.0,
3620,,Mike Hass,Mike,Hass,WR,WR,O,Oregon State,2006,171.0,17.0,17.0,59.0,NOR
3632,,Mike Kudla,Mike,Kudla,DE,DL,D,Ohio State,2006,300.0,25.0,44.0,125.0,
3677,,Montavious Stanley,Montavious,Stanley,DT,DL,D,Louisville,2006,182.0,10.0,23.0,72.0,DAL
3724,,Nate Salley,Nate,Salley,S,DB,D,Ohio State,2006,121.0,13.0,18.0,47.0,CAR
3735,,Naufahu Tahi,Naufahu,Tahi,FB,RB,O,BYU,2006,300.0,6.0,24.0,109.0,
3809,,Oliver Hoyte,Oliver,Hoyte,ILB,LB,D,NC State,2006,300.0,13.0,34.0,126.0,
3813,,Omar Gaither,Omar,Gaither,OLB,LB,D,Tennessee,2006,168.0,15.0,22.0,68.0,PHI
3814,,Omar Jacobs,Omar,Jacobs,QB,QB,O,Bowling Green,2006,164.0,8.0,8.0,55.0,PIT
