fms_id,espn_id,full_name,first_name,last_name,position,position_group,section,college,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches,hw_ratio,forty,vertical,bench,broad,threecone,shuttle,defense_ast_tackles_pg,defense_fum_forced_pg,defense_fum_rec_pg,defense_fum_tds_pg,defense_fum_yds_pg,defense_int_pg,defense_int_td_pg,defense_int_yards_pg,defense_loss_tackles_pg,defense_pd_pg,defense_sacks_pg,defense_solo_tackes_pg,defense_tackles_pg,defense_ast_tackles_pg_cf_scaled,defense_fum_forced_pg_cf_scaled,defense_fum_rec_pg_cf_scaled,defense_fum_tds_pg_cf_scaled,defense_fum_yds_pg_cf_scaled,defense_int_pg_cf_scaled,defense_int_td_pg_cf_scaled,defense_int_yards_pg_cf_scaled,defense_loss_tackles_pg_cf_scaled,defense_pd_pg_cf_scaled,defense_sacks_pg_cf_scaled,defense_solo_tackes_pg_cf_scaled,defense_tackles_pg_cf_scaled,football_spending,coaches_salaries,ticket_sales,ann_rain_inch,ann_snow_inch,min_jan,min_feb,min_mar,min_apr,min_may,min_jun,min_jul,min_aug,min_sep,min_oct,min_nov,min_dec,max_jan,max_feb,max_mar,max_apr,max_may,max_jun,max_jul,max_aug,max_sep,max_oct,max_nov,max_dec,cb_college_weight_pounds_zscore,cb_college_height_inches_zscore,cb_hw_ratio_zscore,cb_forty_zscore,cb_vertical_zscore,cb_bench_zscore,cb_broad_zscore,cb_threecone_zscore,cb_shuttle_zscore,cb_defense_ast_tackles_pg_zscore,cb_defense_fum_forced_pg_zscore,cb_defense_fum_rec_pg_zscore,cb_defense_fum_tds_pg_zscore,cb_defense_fum_yds_pg_zscore,cb_defense_int_pg_zscore,cb_defense_int_td_pg_zscore,cb_defense_int_yards_pg_zscore,cb_defense_loss_tackles_pg_zscore,cb_defense_pd_pg_zscore,cb_defense_sacks_pg_zscore,cb_defense_solo_tackes_pg_zscore,cb_defense_tackles_pg_zscore,cb_defense_ast_tackles_pg_cf_scaled_zscore,cb_defense_fum_forced_pg_cf_scaled_zscore,cb_defense_fum_rec_pg_cf_scaled_zscore,cb_defense_fum_tds_pg_cf_scaled_zscore,cb_defense_fum_yds_pg_cf_scaled_zscore,cb_defense_int_pg_cf_scaled_zscore,cb_defense_int_td_pg_cf_scaled_zscore,cb_defense_int_yards_pg_cf_scaled_zscore,cb_defense_loss_tackles_pg_cf_scaled_zscore,cb_defense_pd_pg_cf_scaled_zscore,cb_defense_sacks_pg_cf_scaled_zscore,cb_defense_solo_tackes_pg_cf_scaled_zscore,cb_defense_tackles_pg_cf_scaled_zscore,cb_football_spending_zscore,cb_coaches_salaries_zscore,cb_ticket_sales_zscore,cb_ann_rain_inch_zscore,cb_ann_snow_inch_zscore,cb_min_jan_zscore,cb_min_feb_zscore,cb_min_mar_zscore,cb_min_apr_zscore,cb_min_may_zscore,cb_min_jun_zscore,cb_min_jul_zscore,cb_min_aug_zscore,cb_min_sep_zscore,cb_min_oct_zscore,cb_min_nov_zscore,cb_min_dec_zscore,cb_max_jan_zscore,cb_max_feb_zscore,cb_max_mar_zscore,cb_max_apr_zscore,cb_max_may_zscore,cb_max_jun_zscore,cb_max_jul_zscore,cb_max_aug_zscore,cb_max_sep_zscore,cb_max_oct_zscore,cb_max_nov_zscore,cb_max_dec_zscore,cb_max_madden_zscore,max_madden
1950,4035437.0,Greedy Williams,Greedy,Williams,CB,DB,D,LSU,2019,,,,,,Shreveport,LA        ,USA,185,74,0.4,4.37,,,,,,0.9166666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.1666666666666665,0.0625,0.7916666666666666,0.0,2.0416666666666665,2.9583333333333335,0.9166666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.1666666666666665,0.0625,0.7916666666666666,0.0,2.0416666666666665,2.9583333333333335,,,,61.77,0.02,37.2,40.6,47.1,53.3,61.7,68.1,70.5,70.4,65.2,54.3,46.1,39.0,60.6,64.6,72.0,78.5,85.5,90.5,92.0,92.3,88.9,80.8,71.4,62.7,-0.9108326989672659,1.7719806056996863,2.032733044709221,-1.3357852864761812,,,,,,0.2706197307553566,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,1.4932283871959753,-0.7014973079376604,-0.09028743494283623,-0.6098238275278415,1.827216913297747,-0.5339054362841054,0.08586825803918101,0.14877909786337992,0.4938261543315307,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,1.9162005211880613,-0.7046741446819111,0.04567746652875191,-0.5458946519410092,2.1522092811270266,-0.5527869859498546,0.30549432386733927,0.3776769510104557,,,,1.2748848995459972,-0.6407051287411908,0.6303627793981761,0.6882179154129134,0.7963896500784416,0.8045127560012807,0.8436798491258564,0.7243706094408523,0.5709643934773915,0.6719096118771061,0.7476013076890914,0.5863047115286679,0.6204914041297913,0.6209335693017596,0.8838502321888905,0.9245948312413561,1.0588629232028806,1.1009674100377607,1.158897288734119,0.9999230284795628,0.7282773266704369,0.8894932044802794,1.1876513157743256,1.1428951713626643,1.031897065789749,0.952048726730326,-0.014218467052459521,75.0
1987,4035339.0,Hamp Cheevers,Hamp,Cheevers,CB,DB,D,Boston College,2019,,,,,,Trenton,FL        ,USA,169,69,0.40828402366863903,4.52,39.0,8.0,122.0,6.96,4.25,1.1764705882352942,0.11764705882352941,0.058823529411764705,0.0,0.0,0.5294117647058824,0.058823529411764705,10.470588235294118,0.14705882352941177,0.5882352941176471,0.0,2.0588235294117645,3.235294117647059,1.0588235294117647,0.10588235294117647,0.052941176470588235,0.0,0.0,0.47647058823529415,0.052941176470588235,9.423529411764706,0.1323529411764706,0.5294117647058824,0.0,1.852941176470588,2.9117647058823533,,,,48.82,7.48,18.1,20.8,28.2,37.4,47.1,57.2,62.6,61.3,53.4,41.3,33.8,24.3,35.8,39.4,46.8,58.1,69.0,78.6,83.7,81.8,74.4,63.1,52.3,40.9,-2.6934418538858234,-1.4251348679661955,2.5819699584061535,0.2648746903489032,1.0593361037351194,-1.5705528875609256,0.03010346523440142,0.1342967424860776,0.6348107631897547,0.7667558988082733,2.62211383578441,1.4243070792170458,-0.3814730871971234,-0.2902412959939561,3.365297297425684,1.427956721071014,3.738103617420861,0.10783605228119732,1.1532231079780297,-0.5339054362841054,0.10050358780562171,0.31878912073303894,0.7989301934157783,2.641842061750378,1.5331680554772655,-0.37523124311402756,-0.2840815058959056,3.466465691911364,1.484604580020311,3.8699255634033896,0.12486418062115393,1.174473774828326,-0.5527869859498546,0.12572909400366855,0.34574594979905604,,,,0.4230027253343629,3.3711510048468902,-1.0067776031622337,-1.0069116189100666,-1.0591478783466013,-1.1008737910259103,-1.0738889072225817,-0.8350203778618015,-0.6584207719613511,-0.6808508533446502,-0.7800382090546878,-0.8994363413147026,-0.7008003180958023,-0.7416383487479368,-1.040375368463867,-1.1057410331659399,-1.3702775021249383,-1.4694366228399414,-1.279351065180443,-1.0362276152937215,-0.9175723577260402,-1.0981406209859037,-1.2441530953221294,-1.123663421466246,-0.8723428009557038,-0.8431997468660418,,
2040,,Iman Lewis-Marshall,Iman,Lewis-Marshall,CB,DB,D,USC,2019,,,,,,,,,207,73,0.3526570048309179,4.53,,16.0,,,,1.5,0.020833333333333332,0.0,0.0,0.0,0.125,0.0,0.5625,0.19791666666666666,0.75,0.0,3.0416666666666665,4.541666666666667,1.35,0.01875,0.0,0.0,0.0,0.1125,0.0,0.50625,0.178125,0.675,0.0,2.7375,4.0875,,,,15.32,0.0,47.8,49.3,51.0,53.5,57.1,60.3,63.6,64.1,63.1,58.7,52.0,47.5,68.2,68.6,70.2,72.7,74.5,78.1,83.1,84.4,83.1,78.5,72.8,67.7,1.5402548890457504,1.13255751096651,-1.1061426504766476,0.3715853554705831,,0.3709288218516281,,,,1.3845858439307732,0.03750074418396975,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-0.4958448299230902,-0.7014973079376604,-0.8298629791494595,0.5394720669489523,1.6891699893166001,-0.5339054362841054,0.9388989072831566,1.1206948038262097,1.4238674320917888,0.04579784812900396,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-0.4755613261093618,-0.7046741446819111,-0.8293349872768827,0.564387731431624,1.7172540465492871,-0.5527869859498546,0.9682910609880682,1.1519197014363425,,,,-1.7807079183791308,-0.6514607752119363,1.5389328346411255,1.4330475592821013,1.179278346420117,0.8284798823789816,0.23951435055032097,-0.39152385853719396,-0.5028023965893583,-0.2646168640456491,0.47573325809909667,1.0891709140295016,1.2542817424331245,1.4088152906230127,1.4735322710986065,1.2468703652742603,0.8853528928223224,0.37016626343527703,-0.46660161387558896,-1.1217801633514226,-1.0365494433450644,-0.6059646261085615,0.21492955133574176,0.8483706084526932,1.1714748570695195,1.363802963793713,-0.8731299461397743,67.0
2052,3126182.0,Isaiah Johnson,Isaiah,Johnson,CB,DB,D,Houston,2019,,,,,,Bryan,TX        ,USA,208,74,0.3557692307692308,4.4,36.5,,133.0,6.81,4.06,0.7941176470588235,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,2.764705882352941,0.058823529411764705,0.35294117647058826,0.0,2.588235294117647,3.3823529411764706,0.5558823529411764,0.0,0.0,0.0,0.0,0.08235294117647059,0.0,1.9352941176470586,0.041176470588235294,0.24705882352941178,0.0,1.811764705882353,2.3676470588235294,10624558.615384616,3294167.3571428573,3593901.8571428573,53.5,0.0,42.6,46.1,53.3,60.0,68.1,74.2,76.1,75.5,69.8,61.0,52.3,44.3,61.9,65.4,71.5,77.6,84.0,89.2,91.4,92.4,88.2,81.0,71.9,63.8,1.6516679612281602,1.7719806056996863,-0.8997997623512028,-1.0156532911111606,0.18551319967702637,,2.016932170704839,-0.5758026466974914,-0.6722235648226152,0.03659323639077333,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-0.5660474140567043,-0.7014973079376604,0.18542903990271933,-0.6410264309977997,0.3736640078492,-0.5339054362841054,0.5521080491700796,0.4090599293363977,-0.2805068552064216,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-0.8020726548747148,-0.7046741446819111,-0.07625208641132034,-0.7506526113547223,0.12180900543009839,-0.5527869859498546,0.08650758930614051,-0.027342590670982887,-1.1389181849891066,-1.0336679136218538,-1.1991099947174195,0.7308643913815017,-0.6514607752119363,1.0932192226351505,1.15908723050263,1.4050845006728998,1.6074114896542484,1.6842579341005128,1.5970573087570181,1.44242729556055,1.430050092386001,1.3431217972671738,1.3520327926094824,1.2865083698044801,1.1122009955373642,0.9847168967392363,0.9890499380479378,1.0106656925416144,0.9875672321166848,0.9372383474691588,0.7774864035295408,0.6093002410514156,0.9084230504371018,1.0702538614455308,1.1685060029200534,1.081746276961096,1.0426346588842708,-0.76576601125386,68.0
2171,3917279.0,Jamal Peters,Jamal,Peters,CB,DB,D,Mississippi State,2019,,,,,,Bassfield,MS        ,USA,218,74,0.3394495412844037,4.63,,,,,,1.048780487804878,0.04878048780487805,0.024390243902439025,0.0,0.0,0.07317073170731707,0.024390243902439025,2.1951219512195124,0.08536585365853659,0.24390243902439024,0.024390243902439025,1.3658536585365855,2.4146341463414633,1.048780487804878,0.04878048780487805,0.024390243902439025,0.0,0.0,0.07317073170731707,0.024390243902439025,2.1951219512195124,0.08536585365853659,0.24390243902439024,0.024390243902439025,1.3658536585365855,2.4146341463414633,14698288.0,5548683.642857143,11765223.714285715,55.62,0.0,30.8,34.2,41.3,49.7,59.3,67.1,70.7,69.2,61.7,49.6,41.2,33.5,53.4,58.1,66.3,74.4,82.0,88.6,91.5,91.4,85.8,76.0,65.8,56.0,2.7657986830522585,1.7719806056996863,-1.9818072799143822,1.438692006687306,,,,,,0.522911707606932,0.7835993056678882,0.345283897266772,-0.3814730871971234,-0.2902412959939561,-0.9906874351575895,0.18144704555374122,-0.07716857828285163,-0.41575885472688184,0.012404912667547084,0.058582291460226275,-0.49062095105354614,-0.18496602581448537,0.77737532438039,0.940534090942422,0.4726377032407773,-0.37523124311402756,-0.2840815058959056,-0.9015216735111579,0.30393664989634844,0.060672936557553854,-0.32632661304068616,0.11004141146324822,0.13729274266839497,-0.3382326079061156,0.004875338664267586,-0.6794619043018157,-0.11539796933598452,-0.6360524176565661,0.8703230948045644,-0.6514607752119363,0.08179218000620614,0.14029725785397051,0.2269654350062059,0.3731044812026721,0.528463067260359,0.5813072161103334,0.6020880685517904,0.4935236164632479,0.2944878917057672,0.049152177039142146,0.09412315706431128,0.11112774962330176,0.3252040900638963,0.4008970884378874,0.5094144936644452,0.5843665995084192,0.6416930924492119,0.6748233458602981,0.6291297553212515,0.7191245908688939,0.6677483037468063,0.5282352139853329,0.4735859006706627,0.40029804906538713,,
2189,3873935.0,Jamel Dean,Jamel,Dean,CB,DB,D,Auburn,2019,,,,,,Cocoa,FL        ,USA,206,73,0.35436893203883496,4.3,41.0,16.0,130.0,7.02,4.19,1.0769230769230769,0.0,0.038461538461538464,0.0,0.0,0.07692307692307693,0.0,0.0,0.17307692307692307,0.6538461538461539,0.038461538461538464,1.7307692307692308,2.8076923076923075,1.0769230769230769,0.0,0.038461538461538464,0.0,0.0,0.07692307692307693,0.0,0.0,0.17307692307692307,0.6538461538461539,0.038461538461538464,1.7307692307692308,2.8076923076923075,35377945.71428572,9265989.57142857,28335245.14285714,52.55,0.07,33.2,37.9,42.7,49.7,58.8,66.9,70.4,69.8,64.4,53.3,43.9,35.5,56.7,61.7,68.6,75.4,82.6,88.1,90.3,89.2,84.4,75.4,66.6,57.9,1.4288418168633406,1.13255751096651,-0.9926406068128037,-2.082759942327893,1.7583944269815939,0.3709288218516281,1.4750697964856285,0.4183364981595027,0.22206308065953614,0.5766543772321194,-0.5186818198313148,0.7862308706599128,-0.3814730871971234,-0.2902412959939561,-0.954861726181336,-0.7014973079376604,-1.089194663481652,0.32865447683782456,1.3706001647447226,0.4004021343896484,-0.17933678355269583,0.05630938494788781,0.8377763310180165,-0.512844577586988,0.9953188779997734,-0.37523124311402756,-0.2840815058959056,-0.8608814495491498,-0.7046741446819111,-1.096120465664297,0.5159138643820911,1.6383885369829936,0.5354156630250775,0.0093575965494643,0.274385979480462,1.6528969055824152,1.3986697398007186,0.5057305497175878,0.6683711044702233,-0.6138160125643269,0.28750615477819497,0.45706388800523406,0.3644126593339874,0.3731044812026721,0.4627929043717139,0.5526945374442314,0.555402555940193,0.582716614170176,0.6440325268929034,0.47201693823302404,0.3841628034065142,0.29651168405183187,0.5812502385378522,0.6909450690675012,0.7311217547062696,0.7103667971985027,0.7303566689551951,0.5892707978025972,0.39117558408320596,0.3026679798188359,0.43295339508921893,0.45140271931316717,0.5533446385448175,0.5567646591494742,0.09314546783345483,76.0
2515,4035286.0,Joejuan Williams,Joejuan,Williams,CB,DB,D,Vanderbilt,2019,,,,,,Nashville,TN        ,USA,211,76,0.36018957345971564,4.64,,17.0,,,,0.7058823529411765,0.029411764705882353,0.0,0.0,0.0,0.11764705882352941,0.0,0.23529411764705882,0.17647058823529413,0.7352941176470589,0.0,2.7941176470588234,3.5,0.7058823529411765,0.029411764705882353,0.0,0.0,0.0,0.11764705882352941,0.0,0.23529411764705882,0.17647058823529413,0.7352941176470589,0.0,2.7941176470588234,3.5,,,,47.85,0.46,28.4,31.6,39.0,47.5,56.8,65.4,69.5,68.4,60.7,48.9,39.4,31.3,46.9,51.8,61.0,70.5,78.2,86.0,89.3,89.0,82.4,71.7,60.3,49.5,1.9859071777753896,3.050826795166039,-0.6067277632940627,1.5454026718089764,,0.6136140355281974,,,,-0.13190583955172647,0.26651709407261637,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-0.5660474140567043,-0.7014973079376604,-0.980716050427663,0.357456880040863,1.6404475455585485,-0.5339054362841054,0.7277320063673685,0.48127657621908476,0.04143051017212945,0.36345726667339157,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-0.41981548949088693,-0.7046741446819111,-0.9721243101320203,0.5485013380288359,1.9420418358478673,-0.5527869859498546,1.0222206299471694,0.749084912469368,,,,0.3591937902775842,-0.4040809063847893,-0.1239217947657827,-0.08229550927935021,0.0011592807534231964,0.10946609104796602,0.20011225281713335,0.3380994474484531,0.4153460181053987,0.3745996195206764,0.16502691571053174,-0.030849264267808898,-0.09923660716382476,-0.09279457824808131,-0.17912923268783443,-0.106686877663937,-0.001476151344976657,0.09296582851709308,0.08015710791131322,0.22995009596025398,0.19288044138483518,0.2648082879051938,0.09753209700694929,-0.022397664498526423,-0.0747554222141533,-0.134982459117016,-0.5510381414820313,70.0
2630,3121034.0,Jordan Brown,Jordan,Brown,CB,DB,D,South Dakota State,2019,,,,,,Llano,TX        ,USA,201,72,0.3582089552238806,4.51,39.5,13.0,128.0,,,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.08333333333333333,0.1111111111111111,0.01944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01944444444444444,0.0,0.01944444444444444,0.05833333333333333,0.07777777777777777,3049313.3076923075,768358.6,1730560.5,26.74,4.07,2.9,8.1,20.6,32.7,44.6,54.8,59.1,56.8,47.0,33.8,21.1,7.4,22.9,27.8,39.4,55.4,67.5,76.6,81.6,79.7,71.1,57.7,40.2,26.0,0.8717764559512914,0.4931344162333336,-0.7380442214036801,0.15816402522723277,1.234100684546738,-0.35712681917807954,1.1138282136728217,,,-1.4268524417024206,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-1.6892887601945294,-0.7014973079376604,-1.089194663481652,-0.9045150825218912,-0.7956746423440447,0.14087225364693895,-1.584650096730271,-1.5989640575960946,-1.431836234877208,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-1.6940060407703132,-0.7046741446819111,-1.096120465664297,-0.9593331370407284,-0.7992726677933508,-0.0026400911903057427,-1.5836748190636005,-1.5974515414659147,-1.9932935510874037,-2.0624359386722912,-1.3275064143093152,-1.029472827298292,1.5373132815847779,-2.3096327767181624,-2.094191673753594,-1.8052899532688405,-1.6641012609018722,-1.4022397216658073,-1.1783725218550474,-1.2030850857633257,-1.349798336146617,-1.6085884554241945,-1.7565946410320317,-2.065060876816536,-2.3081325946690163,-2.0412830397711477,-2.0403400818613617,-2.0835965159116783,-1.809637156603167,-1.501010006445403,-1.3784378075245256,-1.3339921573926206,-1.4956673860791392,-1.797598237157876,-1.815155873515744,-2.0786937113022983,-2.070227373314935,-1.3025856856834317,63.0
2647,3886824.0,Jordan Miller,Jordan,Miller,CB,DB,D,Washington,2019,,,,,,Oceanside,CA        ,USA,186,73,0.3924731182795699,4.49,37.0,6.0,125.0,,,0.48148148148148145,0.1111111111111111,0.037037037037037035,0.0,0.0,0.2222222222222222,0.0,2.111111111111111,0.07407407407407407,0.4074074074074074,0.0,1.7777777777777777,2.259259259259259,0.4333333333333333,0.09999999999999999,0.03333333333333333,0.0,0.0,0.19999999999999998,0.0,1.9000000000000001,0.06666666666666667,0.36666666666666664,0.0,1.5999999999999999,2.033333333333333,27353322.214285713,6609932.785714285,23747798.785714287,22.27,2.19,21.0,23.6,29.2,34.4,42.3,48.8,53.8,52.3,43.4,33.5,26.9,19.5,35.3,42.0,53.1,60.6,68.7,75.5,84.0,83.8,75.6,61.8,45.1,33.0,-0.7994196267848561,1.13255751096651,1.53369520376953,-0.05525730501610801,0.360277780488645,-2.055923314914064,0.5719658394536116,,,-0.5604343536770969,2.447625188250203,0.7415917943411009,-0.3814730871971234,-0.2902412959939561,0.432389338065807,-0.7014973079376604,-0.11590044080280577,-0.5115934091964915,0.5541175032493919,-0.5339054362841054,-0.13923705217797916,-0.28034157933073517,-0.5435275785549107,2.466581692898302,0.8048306276431614,-0.37523124311402756,-0.2840815058959056,0.4721178964047114,-0.7046741446819111,-0.09485150974116167,-0.5058844759636171,0.567729498022403,-0.5527869859498546,-0.11520300628114731,-0.2565735677886104,0.74783834151829,0.31685137721335993,0.18962545975694675,-1.3235201878176746,0.5262825133346986,-0.7582065503127476,-0.767196331228029,-0.9609712895410435,-1.4603806866914182,-1.7043224709535754,-2.03675288183816,-2.027862475234888,-2.0187458189485836,-2.0746479690070423,-1.7908809730207247,-1.4420127476369886,-1.1865597913764092,-1.0791702394447693,-0.896261936044552,-0.7629923957929832,-1.1544361286147329,-1.3236828534334346,-1.5666534132514667,-0.8580838149165294,-0.7195437018494879,-1.0429003164727695,-1.290133826589274,-1.590171441823099,-1.4937714414261933,-1.087857815911603,65.0
2753,4046675.0,Julian Love,Julian,Love,CB,DB,D,Notre Dame,2019,,,,,,Westchester,IL        ,USA,195,71,0.3641025641025641,4.54,36.0,14.0,121.0,6.72,4.1,1.3157894736842106,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.0,0.13157894736842105,0.05263157894736842,4.184210526315789,0.15789473684210525,1.0263157894736843,0.0,3.3157894736842106,4.631578947368421,1.1842105263157896,0.04736842105263158,0.09473684210526316,0.02368421052631579,0.0,0.11842105263157894,0.04736842105263158,3.7657894736842104,0.14210526315789473,0.9236842105263159,0.0,2.9842105263157896,4.1684210526315795,,,,40.97,2.64,17.6,20.5,28.4,38.6,48.6,58.7,63.1,61.7,53.7,42.6,33.3,22.4,31.3,35.1,46.5,59.5,70.0,79.4,82.9,80.9,74.0,61.7,48.2,35.2,0.2032980228568324,-0.1462886784998428,-0.3472935813108352,0.47829602059225346,0.010748618865407775,-0.11444160550151032,-0.15051732617200198,-1.0018622802076311,-0.39705844313580085,1.032807071349063,0.8864109734704568,2.8795686075052433,2.076211532474615,-0.2902412959939561,-0.43303199148775134,1.2038036653858903,0.8398690936560612,0.19980162040317928,2.604639064138943,-0.5339054362841054,1.1727340633259133,1.1758866929459826,1.0680419229891802,0.8984626031692022,3.085676783228909,2.1370586159534906,-0.2840815058959056,-0.41143265691668024,1.2541541879463929,0.8883890577789254,0.21851028910074674,2.644395467622891,-0.5527869859498546,1.203288328325232,1.2074053442615809,,,,-0.09338917177462001,0.7682845589264728,-1.0496346812397315,-1.032595399733142,-1.0395125605854898,-0.957071032759707,-0.8768784185566462,-0.6204252878660232,-0.5806115842753548,-0.6213888548733635,-0.7411999162561166,-0.7508622360303651,-0.7545113637147288,-0.9177530864550406,-1.3895292072919878,-1.4521872322513114,-1.3991958405216975,-1.2930363460738248,-1.1315784376704694,-0.899343538401398,-1.0762084718847362,-1.2685092345972893,-1.311237354938584,-1.3029392423679675,-1.281106332560748,-1.3125995771183028,-0.22894633682428822,73.0
2799,4046719.0,Justin Layne,Justin,Layne,CB,DB,D,Michigan State,2019,,,,,,Cleveland,OH        ,USA,192,74,0.3854166666666667,4.5,37.5,,134.0,6.9,4.09,1.6451612903225807,0.03225806451612903,0.0,0.0,0.0,0.0967741935483871,0.03225806451612903,1.5806451612903225,0.14516129032258066,0.7741935483870968,0.016129032258064516,2.5483870967741935,4.193548387096774,1.5629032258064517,0.03064516129032258,0.0,0.0,0.0,0.09193548387096774,0.03064516129032258,1.5016129032258063,0.13790322580645162,0.7354838709677419,0.01532258064516129,2.420967741935484,3.983870967741935,26826400.85714286,6298069.214285715,25777656.85714286,35.59,4.13,17.1,18.7,26.9,37.9,48.0,57.6,61.2,59.9,51.5,41.2,32.9,22.4,30.5,33.7,44.1,57.5,68.9,78.5,82.2,80.6,73.5,60.5,47.5,34.9,-0.13094119369039708,1.7719806056996863,1.065847227888574,0.05145336010556239,0.5350423613002636,,2.197552962111242,-0.14974301318734748,-0.4658497235575029,1.661794001126499,0.3425040857407387,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-0.765332169016641,0.4662678047445159,-0.3604633354657417,0.0917314827483157,1.769326267757266,-0.14209903567898285,0.5181163155189913,0.9070053574387962,1.8808107894032802,0.40020540852947195,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-0.6982877793269551,0.5625965149575471,-0.3047950004992386,0.17816046816599138,1.9427492718488062,-0.11926109192274462,0.6667870401421505,1.0808637366013987,0.6884094241528296,0.18982858914342343,0.3294959712185548,-0.4472985229142793,1.5695802209970142,-1.0924917593172292,-1.1866980846715949,-1.1867774437938265,-1.040955975081659,-0.9556826140230206,-0.7777950205295941,-0.8762864974821407,-0.8889678479941509,-1.026014063445635,-0.9108651186442663,-0.79748020020987,-0.9177530864550406,-1.4516010008614317,-1.5649836691628278,-1.6305425476957756,-1.5450367414539916,-1.2941283279314395,-1.0533381249052607,-1.2150150717735964,-1.3252987724677536,-1.3950926794591516,-1.456604231712301,-1.350895228200634,-1.3373048313421063,-0.5510381414820313,70.0
2930,3128743.0,Ken Webster,Ken,Webster,CB,DB,D,Ole Miss,2019,,,,,,Decatur,GA        ,USA,203,71,0.3497536945812808,4.43,43.0,18.0,133.0,6.85,4.14,0.8108108108108109,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.7567567567567568,0.14864864864864866,0.5405405405405406,0.0,2.4864864864864864,3.2972972972972974,0.8108108108108109,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.7567567567567568,0.14864864864864866,0.5405405405405406,0.0,2.4864864864864864,3.2972972972972974,20315376.785714287,5539619.285714285,15879926.5,58.16,0.05,29.6,33.1,40.3,48.4,58.5,66.7,70.3,69.0,61.0,48.7,40.5,32.3,51.4,56.2,65.0,73.6,81.4,88.4,91.2,91.1,85.4,75.2,64.6,53.8,1.0946026003161111,-0.1462886784998428,-1.298634273484929,-0.6955212957461494,2.457452750228068,0.8562992492047665,2.016932170704839,-0.38644280958187327,-0.12189332144898644,0.06847143994746269,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-0.9151629675860283,-0.7014973079376604,-0.7403039890647684,0.12132906999793602,0.9952043714654292,-0.5339054362841054,0.4653131977366702,0.3568492454414821,0.26663311870402506,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-0.8158476878615194,-0.7046741446819111,-0.6973220194929203,0.28134277029426175,1.2159639402888418,-0.5527869859498546,0.7291951025737448,0.6100964861437875,-0.045937563799202566,-0.11908990395686116,-0.3525224550196621,1.0374104092831398,-0.6245716590350725,-0.021064807379788126,0.04612339483602706,0.1287888462006481,0.2173181597476182,0.4233908066385272,0.5240818587781272,0.5398407184029924,0.46379261722760445,0.203865208509102,-0.05370681892693719,0.018927693197813802,-0.00010261103381657965,0.17002460614028683,0.24781620977225802,0.38410169394515326,0.483566441356351,0.5530295159432287,0.6406023266372197,0.5696412125117408,0.6623350529984293,0.6006640441303538,0.425791887755778,0.35394779385942987,0.21912618475749662,-1.1952217507975174,64.0
