fms_id,espn_id,fms_college_id,full_name,first_name,last_name,position,position_group,section,college,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches
3284,4040983.0,3,Mack Wilson,Mack,Wilson,OLB,LB,D,Alabama,2019,,,,,,Montgomery,AL        ,USA,240,73
3298,3116693.0,157,Malik Carney,Malik,Carney,DE,DL,D,North Carolina,2019,,,,,,Alexandria,VA        ,USA,251,74
3299,3139428.0,122,Malik Gant,Malik,Gant,S,DB,D,Marshall,2019,,,,,,Krum,TX        ,USA,209,72
3396,3728261.0,48,Mark Fields,Mark,Fields,CB,DB,D,Clemson,2019,,,,,,Charlotte,NC        ,USA,192,70
3402,3917286.0,134,Mark McLaurin,Mark,McLaurin,S,DB,D,Mississippi State,2019,,,,,,Collins,MS        ,USA,212,73
3439,4243244.0,290,Marquise Blair,Marquise,Blair,S,DB,D,Utah,2019,,,,,,Wooster,OH        ,USA,195,73
3440,4241372.0,177,Marquise Brown,Marquise,Brown,WR,WR,O,Oklahoma,2019,,,,,,Hollywood,FL        ,USA,166,69
3450,,70,Martez Ivey,Martez,Ivey,OT,OL,O,Florida,2019,,,,,,,,,315,77
3459,,256,Marvell Tell,Marvell,Tell,S,DB,D,USC,2019,,,,,,,,,198,74
3532,3126035.0,166,Max Scharping,Max,Scharping,OT,OL,O,Northern Illinois,2019,,,,,,Green Bay,WI        ,USA,327,78
3536,3916655.0,65,Maxx Crosby,Maxx,Crosby,DL,DL,D,Eastern Michigan,2019,,,,,,Colleyville,TX        ,USA,255,77
3539,4035004.0,80,Mecole Hardman,Mecole,Hardman,WR,WR,O,Georgia,2019,,,,,,Bowman,GA        ,USA,187,70
3562,3121541.0,316,Michael Deiter,Michael,Deiter,OT,OL,O,Wisconsin,2019,,,,,,Curtice,OH        ,USA,309,77
3598,3918044.0,77,Mike Bell,Mike,Bell,S,DB,D,Fresno State,2019,,,,,,Moreno Valley,CA        ,USA,210,75
3625,3917853.0,126,Mike Jackson,Mike,Jackson,CB,DB,D,Miami,2019,,,,,,Birmingham,AL        ,USA,210,73
3657,3915536.0,176,Mike Weber,Mike,Weber,RB,RB,O,Ohio State,2019,,,,,,Detroit,MI        ,USA,211,70
3660,3932423.0,173,Miles Boykin,Miles,Boykin,WR,WR,O,Notre Dame,2019,,,,,,Tinley Park,IL        ,USA,220,76
3662,4045163.0,184,Miles Sanders,Miles,Sanders,RB,RB,O,Penn State,2019,,,,,,Pittsburgh,PA        ,USA,211,71
3664,3728250.0,48,Mitch Hyatt,Mitch,Hyatt,OT,OL,O,Clemson,2019,,,,,,Suwanee,GA        ,USA,303,77
3681,3134690.0,134,Montez Sweat,Montez,Sweat,DE,DL,D,Mississippi State,2019,,,,,,Stone Mountain,GA        ,USA,260,78
3684,3915970.0,169,Montre Hartage,Montre,Hartage,CB,DB,D,Northwestern,2019,,,,,,Cordele,GA        ,USA,190,71
3699,3886818.0,301,Myles Gaskin,Myles,Gaskin,RB,RB,O,Washington,2019,,,,,,Lynnwood,WA        ,USA,205,69
3712,3120070.0,41,Nate Davis,Nate,Davis,OT,OL,O,Charlotte,2019,,,,,,Ashburn,VA        ,USA,316,75
3717,3116134.0,169,Nate Hall,Nate,Hall,OLB,LB,D,Northwestern,2019,,,,,,Toledo,OH        ,USA,225,74
3719,,218,Nate Herbig,Nate,Herbig,OT,OL,O,Stanford,2019,,,,,,,,,335,75
3750,4040605.0,176,Nick Bosa,Nick,Bosa,DL,DL,D,Ohio State,2019,,,,,,Fort Lauderdale,FL        ,USA,266,76
3751,3843406.0,110,Nick Brossette,Nick,Brossette,RB,RB,O,LSU,2019,,,,,,Baton Rouge,LA        ,USA,209,71
3755,558337.0,134,Nick Fitzgerald,Nick,Fitzgerald,QB,QB,O,Mississippi State,2019,,,,,,Richmond Hill,GA        ,USA,226,77
3784,4047839.0,10,Nkeal Harry,Nkeal,Harry,WR,WR,O,Arizona State,2019,,,,,,Chandler,AZ        ,USA,228,74
3787,4036131.0,100,Noah Fant,Noah,Fant,TE,TE,O,Iowa,2019,,,,,,Omaha,NE        ,USA,249,76
3798,3921571.0,75,Nyqwan Murray,Nyqwan,Murray,WR,WR,O,Florida State,2019,,,,,,Orlando,FL        ,USA,191,70
3829,3123233.0,179,Oshane Ximines,Oshane,Ximines,DE,DL,D,Old Dominion,2019,,,,,,Ahoskie,NC        ,USA,253,75
3830,3122141.0,232,Otaro Alaka,Otaro,Alaka,OLB,LB,D,Texas A&M,2019,,,,,,Houston,TX        ,USA,239,75
3847,3121410.0,176,Parris Campbell,Parris,Campbell,WR,WR,O,Ohio State,2019,,,,,,Akron,OH        ,USA,205,72
3895,3136374.0,300,Phil Haynes,Phil,Haynes,OT,OL,O,Wake Forest,2019,,,,,,Raleigh,NC        ,USA,322,76
3911,,256,Porter Gustin,Porter,Gustin,DE,DL,D,USC,2019,,,,,,,,,255,76
3918,3123944.0,185,Qadree Ollison,Qadree,Ollison,RB,RB,O,Pittsburgh,2019,,,,,,Niagara Falls,NY        ,USA,228,73
3946,4040982.0,3,Quinnen Williams,Quinnen,Williams,DL,DL,D,Alabama,2019,,,,,,Birmingham,AL        ,USA,303,75
3995,3924364.0,203,Rashad Fenton,Rashad,Fenton,CB,DB,D,South Carolina,2019,,,,,,Miami,FL        ,USA,193,71
4002,4046523.0,128,Rashan Gary,Rashan,Gary,DL,DL,D,Michigan,2019,,,,,,Plainfield,NJ        ,USA,277,76
4048,3128815.0,10,Renell Wren,Renell,Wren,DL,DL,D,Arizona State,2019,,,,,,,,USA,318,77
4092,4035015.0,80,Riley Ridley,Riley,Ridley,WR,WR,O,Georgia,2019,,,,,,Coconut Creek,FL        ,USA,199,73
4135,,225,Rock Ya-Sin,Rock,Ya-Sin,CB,DB,D,Temple,2019,,,,,,,,,192,72
4145,3705353.0,177,Rodney Anderson,Rodney,Anderson,RB,RB,O,Oklahoma,2019,,,,,,Katy,TX        ,USA,224,72
4190,3126364.0,3,Ross Pierschbacher,Ross,Pierschbacher,OT,OL,O,Alabama,2019,,,,,,Cedar Falls,IA        ,USA,307,76
4210,3929631.0,184,Ryan Bates,Ryan,Bates,OT,OL,O,Penn State,2019,,,,,,Warrington,PA        ,USA,306,76
4216,3121538.0,316,Ryan Connelly,Ryan,Connelly,OLB,LB,D,Wisconsin,2019,,,,,,Eden Prairie,MN        ,USA,242,74
4217,3916946.0,15,Ryan Davis,Ryan,Davis,WR,WR,O,Auburn,2019,,,,,,,,USA,189,70
4220,,160,Ryan Finley,Ryan,Finley,QB,QB,O,North Carolina St.,2019,,,,,,,,,213,76
4249,3917563.0,198,Ryan Pope,Ryan,Pope,OT,OL,O,San Diego State,2019,,,,,,Long Beach,CA        ,USA,320,79
4250,3916913.0,11,Ryan Pulley,Ryan,Pulley,CB,DB,D,Arkansas,2019,,,,,,Fort Myers,FL        ,USA,209,71
4264,3923397.0,225,Ryquell Armstead,Ryquell,Armstead,RB,RB,O,Temple,2019,,,,,,Millville,NJ        ,USA,220,71
4267,4372018.0,3,Saivion Smith,Saivion,Smith,CB,DB,D,Alabama,2019,,,,,,Slidell,LA        ,USA,199,73
4296,3127367.0,193,Saquan Hampton,Saquan,Hampton,S,DB,D,Rutgers,2019,,,,,,Hamilton,NJ        ,USA,206,73
4318,3932886.0,39,Sean Bunting,Sean,Bunting,CB,DB,D,Central Michigan,2019,,,,,,Clinton Township,MI        ,USA,195,72
4373,3929648.0,184,Shareef Miller,Shareef,Miller,DE,DL,D,Penn State,2019,,,,,,Philadelphia,PA        ,USA,254,76
4404,3917852.0,126,Sheldrick Redwine,Sheldrick,Redwine,S,DB,D,Miami,2019,,,,,,Miami,FL        ,USA,196,72
4424,3138834.0,18,Sione Takitaki,Sione,Takitaki,OLB,LB,D,BYU,2019,,,,,,Fontana,CA        ,USA,238,73
4455,,149,Stanley Morgan,Stanley,Morgan,WR,WR,O,Nebraska,2019,,,,,,,,,202,72
4514,3921970.0,166,Sutton Smith,Sutton,Smith,DE,DL,D,Northern Illinois,2019,,,,,,Saint Charles,MO        ,USA,233,72
4524,3121544.0,316,T.J. Edwards,T.J.,Edwards,OLB,LB,D,Wisconsin,2019,,,,,,Lake Villa,IL        ,USA,230,72
4526,4036133.0,100,T.J. Hockenson,T.J.,Hockenson,TE,TE,O,Iowa,2019,,,,,,Chariton,IA        ,USA,251,77
4587,4039007.0,301,Taylor Rapp,Taylor,Rapp,S,DB,D,Washington,2019,,,,,,Bellingham,WA        ,USA,208,72
4591,3862861.0,173,Te'von Coney,Te'von,Coney,OLB,LB,D,Notre Dame,2019,,,,,,Palm Beach Gardens,FL        ,USA,234,73
4603,3924319.0,136,Terez Hall,Terez,Hall,OLB,LB,D,Missouri,2019,,,,,,Lithonia,GA        ,USA,230,73
4634,3922125.0,153,Terrill Hanks,Terrill,Hanks,OLB,LB,D,New Mexico State,2019,,,,,,Miami,FL        ,USA,242,74
4635,,136,Terry Beckner,Terry,Beckner,DL,DL,D,Missouri,2019,,,,,,,,,296,76
4636,3915174.0,80,Terry Godwin,Terry,Godwin,WR,WR,O,Georgia,2019,,,,,,Hogansville,GA        ,USA,184,71
4640,3121422.0,176,Terry McLaurin,Terry,McLaurin,WR,WR,O,Ohio State,2019,,,,,,Indianapolis,IN        ,USA,208,72
4716,3122818.0,26,Tommy Sweeney,Tommy,Sweeney,TE,TE,O,Boston College,2019,,,,,,Ramsey,NJ        ,USA,251,76
4734,3916148.0,125,Tony Pollard,Tony,Pollard,RB,RB,O,Memphis,2019,,,,,,Memphis,TN        ,USA,210,72
4747,3116172.0,184,Trace McSorley,Trace,McSorley,QB,QB,O,Penn State,2019,,,,,,Ashburn,VA        ,USA,202,72
4765,3139522.0,179,Travis Fulgham,Travis,Fulgham,WR,WR,O,Old Dominion,2019,,,,,,Ashburn,VA        ,USA,215,74
4768,4037457.0,126,Travis Homer,Travis,Homer,RB,RB,O,Miami,2019,,,,,,West Palm Beach,FL        ,USA,201,70
4781,4035222.0,232,Trayveon Williams,Trayveon,Williams,RB,RB,O,Texas A&M,2019,,,,,,Houston,TX        ,USA,206,68
4782,4035458.0,48,Trayvon Mullen,Trayvon,Mullen,CB,DB,D,Clemson,2019,,,,,,Fort Lauderdale,FL        ,USA,199,73
4787,4035474.0,48,Tre Lamar,Tre,Lamar,OLB,LB,D,Clemson,2019,,,,,,Roswell,GA        ,USA,253,75
4807,3126225.0,125,Trevon Tate,Trevon,Tate,OT,OL,O,Memphis,2019,,,,,,Houston,TX        ,USA,293,74
4808,4039253.0,308,Trevon Wesco,Trevon,Wesco,TE,TE,O,West Virginia,2019,,,,,,Martinsburg,WV        ,USA,267,75
4844,4042141.0,252,Trysten Hill,Trysten,Hill,DL,DL,D,UCF,2019,,,,,,Lee,FL        ,USA,308,75
4849,3116431.0,224,Ty Summers,Ty,Summers,OLB,LB,D,TCU,2019,,,,,,SAN ANTONIO,TX        ,USA,241,73
4862,,160,Tyler Jones,Tyler,Jones,OT,OL,O,North Carolina St.,2019,,,,,,,,,306,75
4872,4036833.0,198,Tyler Roemer,Tyler,Roemer,OT,OL,O,San Diego State,2019,,,,,,Fernley,NV        ,USA,312,78
4878,,122,Tyre Brady,Tyre,Brady,WR,WR,O,Marshall,2019,,,,,,,,,211,75
4879,3916564.0,28,Tyree Jackson,Tyree,Jackson,QB,QB,O,Buffalo,2019,,,,,,Norton Shores,MI        ,USA,249,79
4880,4035232.0,232,Tyrel Dodson,Tyrel,Dodson,OLB,LB,D,Texas A&M,2019,,,,,,Franklin,TN        ,USA,237,72
4901,3886834.0,181,Ugo Amadi,Ugo,Amadi,S,DB,D,Oregon,2019,,,,,,Nashville,TN        ,USA,199,69
4950,4034945.0,70,Vosean Joseph,Vosean,Joseph,OLB,LB,D,Florida,2019,,,,,,Miami,FL        ,USA,230,73
4980,,308,Will Grier,Will,Grier,QB,QB,O,West Virginia,2019,,,,,,,,,217,74
4981,3915297.0,26,Will Harris,Will,Harris,S,DB,D,Boston College,2019,,,,,,Suwanee,GA        ,USA,207,73
4999,3895830.0,157,William Sweet,William,Sweet,OT,OL,O,North Carolina,2019,,,,,,Jacksonville,FL        ,USA,313,78
5017,3915285.0,26,Wyatt Ray,Wyatt,Ray,DE,DL,D,Boston College,2019,,,,,,Boca Raton,FL        ,USA,257,75
5022,,39,Xavier Crawford,Xavier,Crawford,CB,DB,D,Central Michigan,2019,,,,,,,,,187,71
5032,3116455.0,308,Yodny Cajuste,Yodny,Cajuste,OT,OL,O,West Virginia,2019,,,,,,Miami,FL        ,USA,312,77
5033,3871880.0,299,Yosh Nijman,Yosh,Nijman,OT,OL,O,Virginia Tech,2019,,,,,,Maplewood,NJ        ,USA,324,79
5040,3915282.0,26,Zach Allen,Zach,Allen,DL,DL,D,Boston College,2019,,,,,,New Canaan,CT        ,USA,281,76
5048,3929924.0,128,Zach Gentry,Zach,Gentry,TE,TE,O,Michigan,2019,,,,,,Albuquerque,NM        ,USA,265,80
5059,,203,Zack Bailey,Zack,Bailey,OT,OL,O,South Carolina,2019,,,,,,,,,299,77
5070,3930075.0,180,Zedrick Woods,Zedrick,Woods,S,DB,D,Ole Miss,2019,,,,,,Lake City,FL        ,USA,205,71
58,545774.0,248,Ade Aruna,Ade,Aruna,DE,DL,D,Tulane,2018,218.0,23.0,35.0,90.0,MIN,Fairfield,TX        ,USA,262,78
90,545423.0,100,Akrum Wadley,Akrum,Wadley,RB,RB,O,Iowa,2018,300.0,16.0,17.0,88.0,,Ewa Beach,HI        ,USA,194,70
148,3128390.0,101,Allen Lazard,Allen,Lazard,WR,WR,O,Iowa State,2018,300.0,28.0,28.0,89.0,,Lubbock,TX        ,USA,227,77
178,3125287.0,199,Andre Chachere,Andre,Chachere,CB,DB,D,San Jose State,2018,300.0,20.0,35.0,96.0,,Llano,TX        ,USA,200,72
193,3895831.0,157,Andre Smith,Andre,Smith,ILB,LB,D,North Carolina,2018,234.0,11.0,22.0,93.0,CAR,Chicago,IL        ,USA,237,72
199,3116761.0,295,Andrew Brown,Andrew,Brown,DE,DL,D,Virginia,2018,158.0,17.0,27.0,70.0,CIN,Fairfield,TX        ,USA,296,76
227,551289.0,3,Anthony Averett,Anthony,Averett,CB,DB,D,Alabama,2018,118.0,14.0,21.0,54.0,BAL,Leander,TX        ,USA,185,72
253,549623.0,125,Anthony Miller,Anthony,Miller,WR,WR,O,Memphis,2018,51.0,6.0,6.0,28.0,CHI,Lubbock,TX        ,USA,201,71
270,546018.0,19,Anthony Winbush,Anthony,Winbush,DE,DL,D,Ball State,2018,300.0,26.0,40.0,97.0,,Fairfield,TX        ,USA,249,73
281,3915097.0,70,Antonio Callaway,Antonio,Callaway,WR,WR,O,Florida,2018,105.0,12.0,12.0,46.0,CLE,Lubbock,TX        ,USA,200,71
304,,110,Arden Key,Arden,Key,DE,DL,D,LSU,2018,87.0,11.0,18.0,40.0,OAK,,,,238,78
309,3122136.0,232,Armani Watts,Armani,Watts,S,DB,D,Texas A&M,2018,124.0,9.0,23.0,57.0,KAN,Leander,TX        ,USA,205,71
331,3921564.0,75,Auden Tate,Auden,Tate,WR,WR,O,Florida State,2018,253.0,26.0,26.0,86.0,CIN,Lubbock,TX        ,USA,228,77
335,547206.0,11,Austin Allen,Austin,Allen,QB,QB,O,Arkansas,2018,300.0,11.0,11.0,90.0,,Dallas,TX        ,USA,210,72
339,552068.0,150,Austin Corbett,Austin,Corbett,OG,OL,O,Nevada,2018,33.0,3.0,7.0,18.0,CLE,Sparks,NV        ,USA,306,76
351,3123938.0,185,Avonte Maddox,Avonte,Maddox,CB,DB,D,Pittsburgh,2018,125.0,15.0,24.0,58.0,PHI,Leander,TX        ,USA,180,69
352,550551.0,301,Azeem Victor,Azeem,Victor,ILB,LB,D,Washington,2018,216.0,9.0,20.0,88.0,OAK,Chicago,IL        ,USA,240,73
361,,160,B.J. Hill,B.J.,Hill,DT,DL,D,North Carolina St.,2018,69.0,5.0,13.0,31.0,NYG,,,,311,76
367,,177,Baker Mayfield,Baker,Mayfield,QB,QB,O,Oklahoma,2018,1.0,1.0,1.0,1.0,CLE,,,,215,73
429,549826.0,176,Billy Price,Billy,Price,C,OL,O,Ohio State,2018,21.0,2.0,5.0,10.0,CIN,Royse City,TX        ,USA,305,76
449,3126367.0,3,Bo Scarbrough,Bo,Scarbrough,RB,RB,O,Alabama,2018,236.0,14.0,14.0,80.0,DAL,Ewa Beach,HI        ,USA,228,73
481,,160,Bradley Chubb,Bradley,Chubb,DE,DL,D,North Carolina St.,2018,5.0,1.0,1.0,2.0,DEN,,,,269,76
511,547014.0,299,Brandon Facyson,Brandon,Facyson,CB,DB,D,Virginia Tech,2018,300.0,21.0,36.0,98.0,,Llano,TX        ,USA,197,74
567,3123075.0,126,Braxton Berrios,Braxton,Berrios,WR,WR,O,Miami,2018,210.0,22.0,22.0,75.0,NWE,Lubbock,TX        ,USA,184,69
571,3128740.0,180,Breeland Speaks,Breeland,Speaks,DT,DL,D,Ole Miss,2018,46.0,4.0,7.0,18.0,KAN,Spring Branch,TX        ,USA,283,75
587,4046705.0,129,Brian Allen,Brian,Allen,C,OL,O,Michigan State,2018,111.0,4.0,15.0,47.0,LAR,Hinsdale,IL        ,USA,298,73
601,,185,Brian O'neill,Brian,O'neill,OT,OL,O,Pittsburgh,2018,62.0,4.0,10.0,32.0,MIN,,,,297,79
663,4036416.0,106,Byron Pringle,Byron,Pringle,WR,WR,O,Kansas State,2018,300.0,29.0,29.0,91.0,,Lubbock,TX        ,USA,203,73
691,3925357.0,3,Calvin Ridley,Calvin,Ridley,WR,WR,O,Alabama,2018,26.0,2.0,2.0,14.0,ATL,Lubbock,TX        ,USA,189,72
694,3124079.0,299,Cam Phillips,Cam,Phillips,WR,WR,O,Virginia Tech,2018,300.0,30.0,30.0,92.0,,Lubbock,TX        ,USA,201,72
732,3916923.0,15,Carlton Davis,Carlton,Davis,CB,DB,D,Auburn,2018,63.0,10.0,13.0,26.0,TAM,Leander,TX        ,USA,203,73
774,3123045.0,126,Chad Thomas,Chad,Thomas,DE,DL,D,Miami,2018,67.0,8.0,12.0,29.0,CLE,Andrews,TX        ,USA,281,78
780,3124849.0,82,Chandon Sullivan,Chandon,Sullivan,CB,DB,D,Georgia State,2018,300.0,22.0,37.0,99.0,,Llano,TX        ,USA,195,71
821,3931782.0,122,Chase Litton,Chase,Litton,QB,QB,O,Marshall,2018,300.0,12.0,12.0,93.0,,Dallas,TX        ,USA,230,77
871,3128252.0,95,Chris Covington,Chris,Covington,OLB,LB,D,Indiana,2018,193.0,11.0,17.0,82.0,DAL,Chicago,IL        ,USA,245,74
897,3116104.0,149,Chris Jones,Chris,Jones,CB,DB,D,Nebraska,2018,300.0,23.0,38.0,100.0,,Llano,TX        ,USA,195,72
899,3122430.0,178,Chris Lacy,Chris,Lacy,WR,WR,O,Oklahoma State,2018,300.0,31.0,31.0,94.0,,Lubbock,TX        ,USA,205,75
927,,230,Chris Warren,Chris,Warren,RB,RB,O,Texas,2018,300.0,17.0,18.0,95.0,,,,,247,74
933,549831.0,176,Chris Worley,Chris,Worley,ILB,LB,D,Ohio State,2018,300.0,12.0,23.0,101.0,,Chicago,IL        ,USA,238,74
940,3895856.0,232,Christian Kirk,Christian,Kirk,WR,WR,O,Texas A&M,2018,47.0,5.0,5.0,26.0,ARI,Lubbock,TX        ,USA,201,70
945,3128801.0,10,Christian Sam,Christian,Sam,ILB,LB,D,Arizona State,2018,178.0,6.0,16.0,76.0,NWE,Chicago,IL        ,USA,244,74
952,,313,Chukwuma Okorafor,Chukwuma,Okorafor,OT,OL,O,Western Michigan,2018,92.0,8.0,14.0,41.0,PIT,,,,320,78
1001,,8,Colby Gossett,Colby,Gossett,OG,OL,O,Appalachian State,2018,213.0,5.0,22.0,76.0,MIN,,,,311,77
1004,550633.0,302,Cole Madison,Cole,Madison,OT,OL,O,Washington State,2018,138.0,11.0,18.0,57.0,GNB,Royse City,TX        ,USA,308,77
1006,550333.0,301,Coleman Shelton,Coleman,Shelton,C,OL,O,Washington,2018,300.0,6.0,23.0,96.0,,Royse City,TX        ,USA,292,75
1022,3821577.0,230,Connor Williams,Connor,Williams,OT,OL,O,Texas,2018,50.0,3.0,9.0,27.0,DAL,Royse City,TX        ,USA,296,77
1072,3128429.0,194,Courtland Sutton,Courtland,Sutton,WR,WR,O,SMU,2018,40.0,3.0,3.0,22.0,DEN,Lubbock,TX        ,USA,218,75
1119,559613.0,110,D.J. Chark,D.J.,Chark,WR,WR,O,LSU,2018,61.0,8.0,8.0,31.0,JAX,Lubbock,TX        ,USA,199,75
1131,3915416.0,123,D.J. Moore,D.J.,Moore,WR,WR,O,Maryland,2018,24.0,1.0,1.0,12.0,CAR,Lubbock,TX        ,USA,210,72
1135,3139387.0,106,D.J. Reed,D.J.,Reed,CB,DB,D,Kansas State,2018,142.0,16.0,25.0,64.0,SFO,Leander,TX        ,USA,188,69
1156,552330.0,184,Daesean Hamilton,Daesean,Hamilton,WR,WR,O,Penn State,2018,113.0,13.0,13.0,49.0,DEN,Lubbock,TX        ,USA,203,73
1167,3117256.0,218,Dalton Schultz,Dalton,Schultz,TE,TE,O,Stanford,2018,137.0,8.0,8.0,56.0,DAL,Lewisville,TX        ,USA,244,77
1187,3121433.0,176,Damon Webb,Damon,Webb,S,DB,D,Ohio State,2018,300.0,16.0,39.0,102.0,,Krum,TX        ,USA,195,71
1210,3931422.0,9,Dane Cruikshank,Dane,Cruikshank,S,DB,D,Arizona,2018,152.0,12.0,28.0,69.0,TEN,Leander,TX        ,USA,206,73
1231,,110,Danny Etling,Danny,Etling,QB,QB,O,LSU,2018,219.0,9.0,9.0,77.0,NWE,,,,222,74
1234,3141066.0,210,Danny Johnson,Danny,Johnson,CB,DB,D,Southern,2018,300.0,24.0,40.0,103.0,,Leander,TX        ,USA,185,70
1240,3127306.0,301,Dante Pettis,Dante,Pettis,WR,WR,O,Washington,2018,44.0,4.0,4.0,25.0,SFO,Lubbock,TX        ,USA,186,72
1250,552293.0,103,Darius Jackson,Darius,Jackson,DE,DL,D,Jacksonville State,2018,300.0,27.0,41.0,104.0,,Fairfield,TX        ,USA,242,75
1255,545930.0,313,Darius Phillips,Darius,Phillips,CB,DB,D,Western Michigan,2018,170.0,17.0,30.0,74.0,CIN,Llano,TX        ,USA,190,70
1267,3925354.0,3,Daron Payne,Daron,Payne,DT,DL,D,Alabama,2018,13.0,2.0,3.0,6.0,WAS,Andrews,TX        ,USA,311,74
1269,559594.0,110,Darrel Williams,Darrel,Williams,RB,RB,O,LSU,2018,300.0,18.0,19.0,97.0,,Ewa Beach,HI        ,USA,225,72
1309,3126352.0,3,Dashawn Hand,Dashawn,Hand,DE,DL,D,Alabama,2018,114.0,13.0,22.0,51.0,DET,Andrews,TX        ,USA,297,76
1369,547588.0,198,David Wells,David,Wells,TE,TE,O,San Diego State,2018,300.0,13.0,13.0,98.0,,Lewisville,TX        ,USA,256,78
1371,,80,Davin Bellamy,Davin,Bellamy,DE,DL,D,Georgia,2018,300.0,28.0,42.0,105.0,,,,,255,77
1377,552937.0,61,Davon Grayson,Davon,Grayson,WR,WR,O,East Carolina,2018,300.0,32.0,32.0,99.0,,Lubbock,TX        ,USA,199,73
1426,549799.0,206,Deadrin Senat,Deadrin,Senat,DT,DL,D,South Florida,2018,90.0,8.0,19.0,42.0,ATL,Spring Branch,TX        ,USA,314,72
1436,548336.0,126,Dee Delaney,Dee,Delaney,CB,DB,D,Miami,2018,300.0,25.0,41.0,106.0,,Leander,TX        ,USA,194,73
1463,3128800.0,10,Demario Richard,Demario,Richard,RB,RB,O,Arizona State,2018,300.0,19.0,20.0,100.0,,Ewa Beach,HI        ,USA,218,69
1482,3915535.0,176,Denzel Ward,Denzel,Ward,CB,DB,D,Ohio State,2018,4.0,1.0,1.0,1.0,CLE,Llano,TX        ,USA,191,70
1486,3728254.0,48,Deon Cain,Deon,Cain,WR,WR,O,Clemson,2018,185.0,17.0,17.0,68.0,IND,Lubbock,TX        ,USA,202,74
1491,3932935.0,256,Deontay Burnett,Deontay,Burnett,WR,WR,O,USC,2018,300.0,33.0,33.0,101.0,,Lubbock,TX        ,USA,186,72
1529,3122930.0,75,Derrick Nnadi,Derrick,Nnadi,DT,DL,D,Florida State,2018,75.0,6.0,14.0,34.0,KAN,Spring Branch,TX        ,USA,317,73
1534,3843750.0,110,Derrius Guice,Derrius,Guice,RB,RB,O,LSU,2018,59.0,7.0,7.0,29.0,WAS,Ewa Beach,HI        ,USA,224,70
1537,3691739.0,75,Derwin James,Derwin,James,S,DB,D,Florida State,2018,17.0,1.0,3.0,9.0,LAC,Leander,TX        ,USA,215,75
1541,3929846.0,230,Deshon Elliott,Deshon,Elliott,S,DB,D,Texas,2018,190.0,15.0,34.0,81.0,BAL,Leander,TX        ,USA,205,74
1593,3116375.0,177,Dimitri Flowers,Dimitri,Flowers,RB,RB,O,Oklahoma,2018,300.0,20.0,21.0,102.0,,North Richland Hills,TX        ,USA,248,74
1603,3128706.0,80,Dominick Sanders,Dominick,Sanders,S,DB,D,Georgia,2018,300.0,17.0,42.0,107.0,,Krum,TX        ,USA,193,72
1628,,313,Donnie Ernsberger,Donnie,Ernsberger,RB,RB,O,Western Michigan,2018,300.0,21.0,22.0,103.0,,,,,241,75
1639,3843769.0,110,Donte Jackson,Donte,Jackson,CB,DB,D,LSU,2018,55.0,7.0,10.0,23.0,CAR,Leander,TX        ,USA,175,71
1646,,48,Dorian O'daniel,Dorian,O'daniel,OLB,LB,D,Clemson,2018,100.0,8.0,9.0,46.0,KAN,,,,223,73
1682,559554.0,70,Duke Dawson,Duke,Dawson,CB,DB,D,Florida,2018,56.0,8.0,11.0,24.0,NWE,Leander,TX        ,USA,208,70
1683,545309.0,300,Duke Ejiofor,Duke,Ejiofor,DE,DL,D,Wake Forest,2018,177.0,19.0,30.0,75.0,HOU,Andrews,TX        ,USA,264,76
1692,550966.0,173,Durham Smythe,Durham,Smythe,TE,TE,O,Notre Dame,2018,123.0,7.0,7.0,51.0,MIA,Lewisville,TX        ,USA,253,77
1712,550364.0,238,Dylan Cantrell,Dylan,Cantrell,WR,WR,O,Texas Tech,2018,191.0,19.0,19.0,70.0,LAC,Lubbock,TX        ,USA,226,75
1744,3918012.0,188,Eddy Wilson,Eddy,Wilson,DT,DL,D,Purdue,2018,300.0,15.0,43.0,108.0,,Spring Branch,TX        ,USA,301,76
1775,,173,Equanimeous St. brown,Equanimeous,St.,WR,WR,O,Notre Dame,2018,207.0,20.0,20.0,73.0,GNB,,,,214,77
1848,3128689.0,11,Frank Ragnow,Frank,Ragnow,C,OL,O,Arkansas,2018,20.0,1.0,4.0,9.0,DET,Royse City,TX        ,USA,312,77
1858,3138826.0,18,Fred Warner,Fred,Warner,OLB,LB,D,BYU,2018,70.0,4.0,5.0,32.0,SFO,Chicago,IL        ,USA,236,75
1876,,316,Garret Dooley,Garret,Dooley,DE,DL,D,Wisconsin,2018,300.0,29.0,44.0,109.0,,,,,248,75
1894,3126204.0,125,Genard Avery,Genard,Avery,ILB,LB,D,Memphis,2018,150.0,5.0,15.0,68.0,CLE,Chicago,IL        ,USA,248,73
1923,3916414.0,120,Geron Christian,Geron,Christian,OT,OL,O,Louisville,2018,74.0,5.0,11.0,34.0,WAS,Royse City,TX        ,USA,298,77
1941,546824.0,169,Godwin Igwebuike,Godwin,Igwebuike,S,DB,D,Northwestern,2018,300.0,18.0,43.0,110.0,,Krum,TX        ,USA,205,72
1948,3116166.0,184,Grant Haley,Grant,Haley,CB,DB,D,Penn State,2018,300.0,26.0,44.0,111.0,,Llano,TX        ,USA,190,69
