fms_id,espn_id,fms_college_id,fms_city_id,full_name,first_name,last_name,position,position_group,section,college,conference,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches,hw_ratio,forty,vertical,bench,broad,threecone,shuttle,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,rb_college_weight_pounds_zscore,rb_college_height_inches_zscore,rb_college_weight_pounds_zscore,rb_hw_ratio_zscore,rb_forty_zscore,rb_vertical_zscore,rb_bench_zscore,rb_broad_zscore,rb_threecone_zscore,rb_shuttle_zscore,rb_rushing_games_zscore,rb_rushing_rec_td_zscore,rb_rushing_rec_yards_zscore,rb_rushing_receptions_zscore,rb_rushing_rush_att_zscore,rb_rushing_rush_td_zscore,rb_rushing_rush_yds_zscore,rb_rushing_scrim_plays_zscore,rb_rushing_scrim_tds_zscore,rb_rushing_scrim_yds_zscore,rb_rushing_seasons_zscore,rb_max_madden_zscore,rb_rushing_rec_td_pg_zscore,rb_rushing_rec_yards_pg_zscore,rb_rushing_receptions_pg_zscore,rb_rushing_rush_att_pg_zscore,rb_rushing_rush_td_pg_zscore,rb_rushing_rush_yds_pg_zscore,rb_rushing_scrim_plays_pg_zscore,rb_rushing_scrim_tds_pg_zscore,rb_rushing_scrim_yds_pg_zscore,rb_football_spending_zscore,rb_coaches_salaries_zscore,rb_ticket_sales_zscore,rb_ann_rain_inch_zscore,rb_ann_snow_inch_zscore,rb_min_jan_zscore,rb_min_feb_zscore,rb_min_mar_zscore,rb_min_apr_zscore,rb_min_may_zscore,rb_min_jun_zscore,rb_min_jul_zscore,rb_min_aug_zscore,rb_min_sep_zscore,rb_min_oct_zscore,rb_min_nov_zscore,rb_min_dec_zscore,rb_max_jan_zscore,rb_max_feb_zscore,rb_max_mar_zscore,rb_max_apr_zscore,rb_max_may_zscore,rb_max_jun_zscore,rb_max_jul_zscore,rb_max_aug_zscore,rb_max_sep_zscore,rb_max_oct_zscore,rb_max_nov_zscore,rb_max_dec_zscore,rb_max_aug_zscore,rb_rushing_rush_td_pg_cf_scaled_zscore,rb_rushing_rush_yds_pg_cf_scaled_zscore,rb_rushing_scrim_plays_pg_cf_scaled_zscore,rb_rushing_scrim_tds_pg_cf_scaled_zscore,rb_rushing_scrim_yds_pg_cf_scaled_zscore,max_madden
2156,3123675.0,8,330.0,Jalin Moore,Jalin,Moore,RB,RB,O,Appalachian State,,2019,,,,,,Shelby,NC        ,USA,212,70,0.330188679245283,,,27.0,,,,40,1,235,23,582,33,3570,605,34,3805,4,-0.18317411731691152,-0.3183704147226997,-0.18317411731691152,0.014291033772044893,,,1.6581477348893707,,,,0.21375830252207526,-0.5945064781141922,-0.6820527567027572,-0.77139970663458,0.42456228866642653,0.5711624504418984,0.8236702041683687,0.2734697400895132,0.4160360440345898,0.5503253424914256,0.6272471921567819,-1.1686934970853997,-0.6224761798493481,-0.7888936242830781,-0.9021917136754993,0.30337968745666205,0.4288191134178873,0.7258739389026169,0.13724258125903477,0.27492126341716716,0.4415229614085118,-1.7551981834301063,-1.7738325363141878,-1.3463411156411162,1.56218472071994,1.1958172780148315,-0.751049894082439,-0.7742586230355117,-0.9369925827033947,-1.0800533584916512,-1.1647301106352363,-1.2129084285113891,-1.2931940880743245,-1.2954356023943556,-1.1586611626915897,-1.074166114657553,-0.9574072410744587,-0.7607041160670442,-0.5355487008456116,-0.6288191323304262,-0.7892223108819562,-0.9959663447827848,-1.1431865065962834,-1.3715619462540998,-1.6996556776734226,-1.6639800589325542,-1.5488751483654781,-1.0521501671402997,-0.6210962966187855,-0.49166232270215243,-1.6639800589325542,-0.08898881613001079,0.0143912328689268,-0.4992329212003259,-0.23324171529911641,-0.24963981505578953,65.0
2228,3884368.0,302,2721.0,James Williams,James,Williams,RB,RB,O,Washington State,pac_12,2019,,,,,,Burbank,CA        ,USA,197,69,0.350253807106599,4.58,36.5,,118.0,7.01,4.25,39,8,1437,202,316,19,1540,518,27,2977,4,-1.2502274683782173,-0.8929635947188118,-1.2502274683782173,1.1050433076521522,0.2228252631174199,0.7082415184969131,,-0.0033509976445565853,-0.25435879195689726,-0.08786631547190007,0.1165619043951266,1.9090716015242268,2.9309412302215985,4.265524812363124,-0.8322159601264825,-0.4884394000384451,-0.9586833032557142,-0.10752980755289711,-0.0788871957085905,-0.09037690494507074,0.6272471921567819,,1.8540599180144135,3.144668282281821,4.716319665363622,-1.080332378344199,-0.6065067234223311,-1.2002208962730274,-0.2378928808850664,-0.18313299069894715,-0.21999135310899368,-0.8683960092970818,-0.7513475446112162,-1.0160574933459352,-0.9504461423098709,0.13392723166885123,-0.3263226763751255,-0.43238535323411276,-0.6884446790809974,-1.2880005354607622,-1.7578640721894567,-2.3147321613020018,-2.5331938455260947,-2.2924890228205563,-1.9872460219873331,-1.455205214319151,-1.000495574817386,-0.7238261574011441,-0.9002610426571772,-0.8979889933662024,-1.086246543019958,-1.5887595778459782,-1.7758364388512977,-2.0684412272583548,-1.038511197208486,-0.6557550028429163,-1.2004301903022838,-1.4346138772198103,-1.616552261091176,-1.2462219625316555,-0.6557550028429163,-0.5806474604449874,-1.1731803645683891,-0.18359792590783275,-0.1381092279527349,-0.16443654073566785,
2657,3915115.0,70,1136.0,Jordan Scarlett,Jordan,Scarlett,RB,RB,O,Florida,sec,2019,,,,,,Fort Lauderdale,FL        ,USA,208,71,0.34134615384615385,4.47,30.0,21.0,116.0,7.37,4.63,35,0,108,15,344,12,1846,359,12,1954,4,-0.4677216775999264,0.2562227652734124,-0.4677216775999264,0.6208179832026701,-0.778648534709188,-1.4477972089360995,0.34297103756837055,-0.35604349973423494,1.5045639072421384,2.412211705048832,-0.27222368811266795,-0.9521604894911092,-1.0637917220433506,-0.9965136516177175,-0.6999235128851236,-1.0182403252786167,-0.6900132671612464,-0.8038393256579919,-1.1394369951582626,-0.881969174422771,0.6272471921567819,-1.2740728826372012,-0.9661947130048169,-1.1431532068204748,-1.0808675493805082,-0.7099064911156298,-1.048814535528643,-0.6871532685493109,-0.8536183261294865,-1.198193985883089,-0.9418109637044646,0.795533430296855,0.8768623097176367,0.19722589329598114,0.4377704185023451,-0.6636915361747358,1.0158153315799852,0.8667330720112032,0.9917391494064093,0.8893287292746418,0.8977584374964849,0.8602599108183169,0.5275650494497944,0.7893124584967922,1.0640506027207999,1.1081487288588732,1.1216048620217693,1.12929126556033,1.3867892674528475,1.3741213042004983,1.4145058630451524,1.4634949413304665,1.5345411136458724,1.084107901094226,0.7371339788973428,0.755760075682577,1.2220918990894363,1.3828687870325822,1.5077996274013754,1.4474748162145281,0.755760075682577,-0.9187174233408815,-0.41467712926854444,-0.5755476053943985,-1.0875724089048782,-0.6835787227301174,64.0
2707,4047365.0,3,3310.0,Josh Jacobs,Josh,Jacobs,RB,RB,O,Alabama,sec,2019,,,,,,Tulsa,OK        ,USA,220,70,0.3181818181818182,,,,,,,40,5,571,48,251,16,1491,299,21,2062,3,0.3859210032491182,-0.3183704147226997,0.3859210032491182,-0.6384090684977166,,,,,,,0.21375830252207526,0.8361095673934759,0.3279023012062141,-0.06791862856227493,-1.1393234269367798,-0.7154969394270901,-1.001705629296985,-1.0665976343768955,-0.5031071154884593,-0.7983993160614888,-0.4637074951918119,1.2550323706060338,0.7523979527725267,0.27796750008050325,-0.13955095151997343,-1.4725538040350172,-0.8736875845423875,-1.2858444087835408,-1.4199284118636455,-0.6691173822611659,-1.092427526667779,2.052018374896322,2.1422880294940922,0.910284237764193,0.7474811220991477,-0.6588866038383285,0.4551754042063312,0.5248598022098043,0.6437720843350528,0.6691493654249946,0.8438371682642832,0.8747575915129293,0.9042738365237487,0.9403811585613682,0.8404642121171864,0.5423633990583183,0.4429636055706692,0.4931464785735548,0.5813828459523068,0.6853631303736586,0.8875273866712786,1.0094405500480208,1.0343062834907437,1.0011460819270528,0.9071425595883276,0.9940678162128544,1.0395731115325266,0.7964244315773337,0.7094636558938154,0.6198932757563632,0.9940678162128544,-0.7166526179318413,-1.0966202765776778,-1.2182409998504307,-0.47042134128598495,-0.8561459630268297,88.0
2766,4038441.0,178,3165.0,Justice Hill,Justice,Hill,RB,RB,O,Oklahoma State,big_12,2019,,,,,,Tulsa,OK        ,USA,198,70,0.35353535353535354,4.4,40.0,21.0,130.0,,,36,1,304,49,632,30,3539,681,31,3843,3,-1.1790905783074637,-0.3183704147226997,-1.1790905783074637,1.2834301215188055,-1.4159500424170222,1.8691854486531507,0.34297103756837055,2.112804014893513,,,-0.17502728998571931,-0.5945064781141922,-0.4746512715964506,-0.039779385439382725,0.6607988015974245,0.34410491105325336,0.7964519978973605,0.6062969311334578,0.2039260841446554,0.5797295519148398,-0.4637074951918119,-0.43103779822278954,-0.5842852317209627,-0.46255548273667835,0.05704088939122893,0.9484149468705585,0.45435846043671646,1.0763737418771706,0.9090430190268122,0.3071960889104437,0.8507524375734431,-0.36013177766005045,0.17203030014155213,0.021422475888309443,-0.17753978466121348,-0.2696870845893494,-0.5556753739370748,-0.43238535323411276,-0.25100036870557774,-0.1381749686903803,0.16982130286175984,0.3528410865068505,0.4804764510655504,0.42674757834181115,-0.014424928426040458,-0.2659013577996173,-0.4511193195950668,-0.5947533020704943,0.01151981187173605,0.03618875964031533,0.13059466606153206,0.3409715851044195,0.3280924056246811,0.5199675307574475,0.9449222441863245,1.1223873688060817,0.5583872170643072,0.2737240278020018,0.07867967840635959,-0.06164446344447883,1.1223873688060817,0.37365539458777114,0.9439693702647,0.7693783875825905,0.23076445776249607,0.7243999836807443,72.0
2843,3929927.0,128,94.0,Karan Higdon,Karan,Higdon,RB,RB,O,Michigan,big_10,2019,,,,,,Sarasota,FL        ,USA,206,69,0.33495145631067963,4.49,34.0,21.0,123.0,,,39,0,177,16,471,27,2616,487,27,2793,4,-0.6099954577414338,-0.8929635947188118,-0.6099954577414338,0.273198425241051,-0.5965623896498011,-0.12100414590039947,0.34297103756837055,0.8783802575796392,,,0.1165619043951266,-0.9521604894911092,-0.8563902369370439,-0.9683744084948254,-0.09988277004038885,0.11704737166460831,-0.013948143655559884,-0.24328826705766401,-0.0788871957085905,-0.23275518215318106,0.6272471921567819,-1.1686934970853997,-0.9661947130048169,-0.9586437345011846,-1.1032159966231612,-0.2273780327520994,0.022154126271919188,-0.13234608362379724,-0.3996904367315659,-0.18313299069894715,-0.38607511073644846,0.5711737616348569,0.869534504195544,1.8442987008239249,-0.3097835142943614,1.0997186312866885,-1.1163153013107285,-1.32125585471775,-1.3644949769339183,-1.202375227297011,-1.0299269375547315,-0.850466411146056,-0.8223081042318799,-0.902656982226458,-1.013987615830428,-1.120352672192292,-0.9358630742029953,-0.963532888729494,-1.3181606009829288,-1.4046616729629584,-1.5269921778053799,-1.248218784384144,-1.1431865065962834,-1.1060841249191464,-1.1518502510024766,-1.3890095890899257,-1.3663563608085663,-1.2561308125160389,-1.2026002758650338,-1.2218813289887684,-1.3890095890899257,0.19458193723008,0.0694161466075448,-0.20462545081120326,-0.0208225997174702,-0.19127343915602502,65.0
3242,3929828.0,129,895.0,Lj Scott,Lj,Scott,RB,RB,O,Michigan State,big_10,2019,,,,,,Youngstown,OH        ,USA,227,72,0.31718061674008813,,33.0,21.0,120.0,7.27,4.34,43,2,403,43,610,25,2855,653,27,3258,4,0.8838792337443943,0.8308159452695245,0.8838792337443943,-0.6928349738159929,,-0.4527024116593245,0.34297103756837055,0.34934150444512174,1.0159742685757374,0.5042574262303778,0.5053474969029211,-0.23685246673727517,-0.17707522774827153,-0.20861484417673593,0.5568547359077854,-0.03432432126115504,0.19589544662737401,0.4836763870646361,-0.0788871957085905,0.12705948579122817,0.6272471921567819,,-0.3267183722504564,-0.3447373629979907,-0.3835959954097417,0.22527005732430821,-0.3177613331557858,-0.15872675516477772,0.1496687063751529,-0.3701999577798332,-0.23991216781936459,0.6636887342003976,0.22094715770721188,0.3546147775337691,-0.36665517004333165,1.3207455187614174,-1.0568534908317044,-1.1588660515620857,-1.1656566540360005,-1.006660237208435,-0.9086040817822776,-0.7054896041999228,-0.8066119047704648,-0.82712263219417,-0.9745311939592025,-0.8778732451349112,-0.7635097392312875,-0.8805574817312193,-1.3789459912848565,-1.4917460397686502,-1.565317885178025,-1.4752459800253668,-1.2020376630851206,-0.9401604865848001,-1.076290881806483,-1.2056959425281732,-1.316578509656682,-1.3963675062118595,-1.2814482730509655,-1.270562596074543,-1.2056959425281732,-0.17800893607111526,0.04086952027337342,0.3876578693789156,-0.22811989613328687,-0.03218211190245396,
3657,3915536.0,176,683.0,Mike Weber,Mike,Weber,RB,RB,O,Ohio State,big_10,2019,,,,,,Detroit,MI        ,USA,211,70,0.33175355450236965,4.47,33.5,22.0,,,,38,1,297,54,455,24,2676,509,25,2973,4,-0.25431100738766527,-0.3183704147226997,-0.25431100738766527,0.0993585826460661,-0.778648534709188,-0.286853278779862,0.5621671537885372,,,,0.019365506268177967,-0.5945064781141922,-0.49569200196955415,0.10091683017507828,-0.17547845417830818,-0.11001016772403671,0.03873225557864946,-0.14694355386073266,-0.22029383563521346,-0.09347208488437748,0.6272471921567819,-1.2740728826372012,-0.6043857307359024,-0.542399238563109,0.13018304435819156,-0.24953457178021343,-0.16396257265072078,-0.0029098780992038373,-0.2149555363805118,-0.28309348261132106,-0.152983017830525,1.7546787717842882,1.3852285687798511,2.3292383048858816,-0.052148061744809085,0.013803923258672463,-0.9294353255195105,-0.9281015944461414,-0.9668183311380825,-0.7620164995977154,-0.5985567836971172,-0.3865406289184303,-0.4299031176965095,-0.6156264521037639,-0.7114883814843634,-0.866326605751227,-0.8173701564099463,-0.7883625850664693,-0.885064695081695,-0.8346549084166082,-0.7988037377251177,-0.5166867095402029,-0.3339831048747529,-0.12713465874650196,-0.3018073475475579,-0.39911589765646205,-0.3873919548215022,-0.5676961343729203,-0.6112402969705446,-0.7350686581310244,-0.39911589765646205,-0.009425799000200966,0.2094795633967531,-0.005456288874349926,-0.1315933041618869,0.062436083193648996,64.0
3662,4045163.0,184,3152.0,Miles Sanders,Miles,Sanders,RB,RB,O,Penn State,big_10,2019,,,,,,Pittsburgh,PA        ,USA,211,71,0.33649289099526064,4.49,36.0,20.0,124.0,6.89,4.19,36,1,193,32,276,12,1649,308,13,1842,3,-0.25431100738766527,0.2562227652734124,-0.25431100738766527,0.35699173066452977,-0.5965623896498011,0.5423923856174506,0.12377492134820384,1.0547265086244784,-0.8406663583565758,-0.48261547660675,-0.17502728998571931,-0.5945064781141922,-0.8082971389413786,-0.5181465185285502,-1.0212051704712808,-1.0182403252786167,-0.8629805779802339,-1.02718388806906,-1.0687336751949512,-0.9686342127233599,-0.4637074951918119,0.41199728619162207,-0.5842852317209627,-0.8541612525923581,-0.5191765753485019,-1.1738822097962354,-1.078002360693019,-0.9556649931593523,-1.1999794226389822,-1.145171058286992,-1.1059218319750097,0.6315077067191668,0.06277462573936644,1.1457242700804116,0.10818889542698709,0.3261245251251373,-0.7935226158531703,-0.9024610992110363,-1.0364117441523537,-0.8354096208809315,-0.7333599567776219,-0.546015116559176,-0.5868651123106576,-0.6609470621231363,-0.7640969439793311,-0.7739534906817481,-0.6557889048739699,-0.6592897297358191,-1.0978135611384412,-1.1909091362580768,-1.3449450677853145,-1.185155674483804,-1.084335350107444,-1.039714669585407,-1.1896299356004736,-1.2790214011528727,-1.515689914264221,-1.3071259738599734,-1.0547602811414116,-1.0109291716170792,-1.2790214011528727,-1.0113304591533583,-0.821500418115178,-1.0674450172687489,-1.0869001310534414,-0.9747919426520874,80.0
3699,3886818.0,301,943.0,Myles Gaskin,Myles,Gaskin,RB,RB,O,Washington,pac_12,2019,,,,,,Lynnwood,WA        ,USA,205,69,0.33658536585365856,4.58,35.5,24.0,118.0,7.19,4.27,52,5,465,65,945,57,5323,1010,62,5788,4,-0.6811323478121876,-0.8929635947188118,-0.6811323478121876,0.362018718918551,0.2228252631174199,0.37654325273798805,1.0005593862288706,-0.0033509976445565853,0.6251025576426227,0.043716738239714635,1.380115080045459,0.8361095673934759,0.00928552698493151,0.4104485045268925,2.1396393725454717,2.3876227655510585,2.362815868461185,2.047088323942113,2.395729003007311,2.084760797402745,0.6272471921567819,-1.0633141115335982,0.35579964528544755,-0.39932322745159643,-0.07853969054753131,1.0809438747609437,1.2598301741074749,1.2335114543952572,1.0121237199290172,1.2692341564984886,1.0111947632162697,0.7220759284399692,0.3470109598591909,0.20947212178945276,-1.279342464713555,0.3885886454984302,-0.7255662610200001,-0.7400712960553717,-0.9369925827033947,-1.4347867780271943,-1.6769821683411545,-1.981285505325896,-1.9681306649151622,-1.9752447526849475,-2.039854584482301,-1.7669644776786406,-1.4098347453751927,-1.1479226820589938,-1.0142336494732913,-0.8346549084166082,-0.7029894692935043,-1.08425469864326,-1.2314632413295403,-1.4379314015878393,-0.7362737204245159,-0.6190922735305654,-0.9681335515934901,-1.230633231844072,-1.5179922646087611,-1.4247199418461618,-0.6190922735305654,1.3574260337426818,1.3217628351023403,1.093157846746107,1.3866169391057066,1.1051193937857193,66.0
3751,3843406.0,110,208.0,Nick Brossette,Nick,Brossette,RB,RB,O,LSU,sec,2019,,,,,,Baton Rouge,LA        ,USA,209,71,0.3397129186602871,4.72,35.5,15.0,118.0,7.38,4.44,31,0,77,15,286,14,1345,301,14,1422,4,-0.3965847875291727,0.2562227652734124,-0.3965847875291727,0.5320343479785111,1.4974282785330961,0.37654325273798805,-0.9722056597526297,-0.0033509976445565853,1.5534228711087772,1.162172694788469,-0.6610092806204625,-0.9521604894911092,-1.156972099409952,-0.9965136516177175,-0.9739578678850812,-0.8668686323528535,-1.1298946007668944,-1.0578390240862654,-0.9980303552316396,-1.2936281063505681,0.6272471921567819,,-0.9661947130048169,-1.2195916876422235,-1.0133896570607566,-0.8392684862913222,-0.7155084030064148,-1.0492726488320536,-0.9650558816145471,-0.8822873990272412,-1.292343861815434,,,,1.4272001884000949,-0.6540816715019214,0.6505499243516958,0.7128901006005739,0.8426104072329708,0.8770965423941057,0.9381993894206369,0.8167668687344752,0.6531346451411125,0.7590987184838787,0.8273120714934452,0.6347365141277963,0.6584052742853043,0.64987780290363,0.9081043188251677,0.9545329914094343,1.1079002040639891,1.1734046357889039,1.2402853312016795,1.0509231734273563,0.7749136634953397,0.9390737222443293,1.238684516140066,1.191636931992827,1.0741356428787507,0.9850027788996712,0.9390737222443293,-0.5341424711107728,-0.8271516312213085,-0.7020157411538532,-0.7190774007883474,-1.0851978652075105,
3918,3123944.0,185,2634.0,Qadree Ollison,Qadree,Ollison,RB,RB,O,Pittsburgh,acc,2019,,,,,,Niagara Falls,NY        ,USA,228,73,0.3201754385964912,4.58,29.5,19.0,114.0,7.53,4.31,49,3,375,50,529,29,2859,579,32,3234,4,0.955016123815148,1.4054091252656367,0.955016123815148,-0.530034678083251,0.2228252631174199,-1.613646341815562,-0.09542119487196286,-0.7087360018239133,2.2863073291083764,0.3068828456629499,1.088525885664613,0.12080154463964184,-0.2612381492406858,-0.011640142316490522,0.17415158495956876,0.2684190645903717,0.19940747324298796,0.15960780631132163,0.2746294041079669,0.10848840615538768,0.6272471921567819,-1.2740728826372012,-0.12443503997101592,-0.5630669103370698,-0.3586934399107857,-0.5022999864070643,-0.2857613919456728,-0.4702444885139253,-0.5362437392958928,-0.2971335517034555,-0.5837508874778213,,,,-0.20357741018483866,0.6912993826920807,-0.7425553497282926,-0.8853674357209664,-0.897224918123811,-0.9210349290446829,-0.5311551971568649,-0.27055918336152307,-0.10028292900679818,-0.29838218196815414,-0.4747498502570087,-0.5314740636243673,-0.6019284876953112,-0.6224117710699193,-0.8774665212939541,-0.9850733601718948,-1.019176555117829,-0.9202906129023769,-0.8636435132742992,-0.7908292120838875,-0.8873924588165009,-0.9673882019978932,-1.0013187856947448,-0.9884062154603814,-0.7590802916941669,-0.79997701424539,-0.9673882019978932,-0.24757360537514084,-0.42484430618524865,-0.4883308234583151,-0.2577894608458624,-0.5395326122988052,64.0
4145,3705353.0,177,2375.0,Rodney Anderson,Rodney,Anderson,RB,RB,O,Oklahoma,big_12,2019,,,,,,Katy,TX        ,USA,224,72,0.32142857142857145,,,25.0,,,,17,5,281,17,200,16,1285,217,21,1566,3,0.6704685635321331,0.8308159452695245,0.6704685635321331,-0.4619136326798712,,,1.2197555024490374,,,,-2.0217588543977434,0.8361095673934759,-0.5437850999652194,-0.9402351653719332,-1.3802846701263976,-0.7154969394270901,-1.182575000001104,-1.4257006562927306,-0.5031071154884593,-1.1822016285355255,-0.4637074951918119,-0.8525553404299954,3.0775527358830503,0.5642941988986705,-0.3835959954097417,-0.29438431341151644,0.784867657150973,0.19708850897294486,-0.34319944949104225,1.3940983003751914,0.3356565124828594,0.6973156279134343,1.5681629801560226,1.2627734810939155,-0.2974499022042233,-0.5916175511286285,-0.22438814412537036,-0.2101677278632033,-0.022336297372972408,0.21655845084516295,0.5742308221032739,0.6572923810937294,0.7630080413710166,0.6986712384580475,0.3932914309099602,0.045857905559872444,-0.16027306683030912,-0.23519320507796962,0.01151981187173605,0.09160608397121069,0.19766465396366173,0.27790847520407974,0.3133796165024723,0.3540438924231011,0.8315831903923337,0.9390737222443293,0.42564628065928184,0.18448249545011747,0.04911167946163541,-0.021076740873000165,0.9390737222443293,0.6978010199314393,0.09264700387161448,-0.4385936856515216,1.3084258536155304,0.22275940410369935,68.0
4264,3923397.0,225,2609.0,Ryquell Armstead,Ryquell,Armstead,RB,RB,O,Temple,,2019,,,,,,Millville,NJ        ,USA,220,71,0.32272727272727275,4.45,30.0,22.0,114.0,7.02,4.29,46,0,175,29,573,34,2812,602,34,2987,4,0.3859210032491182,0.2562227652734124,0.3859210032491182,-0.39131545835273357,-0.9607346797685669,-1.4477972089360995,0.5621671537885372,-0.7087360018239133,-0.20549982809025846,0.1752997919513352,0.7969366912837671,-0.9521604894911092,-0.862401874186502,-0.6025642478972267,0.3820397163388469,0.6468482969047801,0.15814116050952398,0.260331824653568,0.4160360440345898,-0.08263895509680388,0.6272471921567819,-1.0633141115335982,-0.9661947130048169,-1.0518815179053118,-0.8345487939017048,-0.14591072428811325,0.1656527984847371,-0.3625078846045228,-0.27760476345608665,-0.047125364874438205,-0.6212492405999934,,,,0.3041562875258488,-0.5723978217829999,-0.181915422354639,-0.2529018865883782,-0.22117462027089033,-0.0158530998850205,0.12938035093760883,0.45432485136914214,0.6060460467568686,0.5627094083999282,0.3406828684149926,0.17287093878040452,0.1844336031131073,0.022952505583330625,-0.6267267862985031,-0.6367358929491256,-0.6934080424503428,-0.5545245754804063,-0.319270315752542,0.005604251920974667,0.019319971535411925,-0.16080815712618457,-0.4537624230240137,-0.5421985537009526,-0.4338323033021974,-0.48354877818785663,-0.16080815712618457,-0.3015412242110962,-0.853418783718744,-0.828793983965565,-0.49620173541499285,-1.1020013591612465,66.0
4734,3916148.0,125,2090.0,Tony Pollard,Tony,Pollard,RB,RB,O,Memphis,,2019,,,,,,Memphis,TN        ,USA,210,72,0.34285714285714286,4.52,35.0,13.0,121.0,,,40,9,1292,104,139,9,941,243,18,2233,4,-0.32544789745841896,0.8308159452695245,-0.32544789745841896,0.7029562437178971,-0.32343317206073285,0.21069411985852554,-1.4105978921929632,0.5256877554899609,,,0.21375830252207526,2.2667256129011437,2.4950975296358817,1.5078789863196884,-1.6684932159022152,-1.245297864667262,-1.484609288943904,-1.311838722514539,-0.7152170753783937,-0.6660803736561255,0.6272471921567819,-0.11489964156738518,2.127272085394402,2.5672736627773545,1.5687643557084048,-2.0734738978328062,-1.4100138719377948,-1.8180450298645348,-1.7049008811932862,-0.8869724543407813,-0.9419366870458363,-1.0156975515014954,-0.7270908974868815,-0.8371174423319582,0.8536872262086705,-0.5820076864558142,0.030448186499017725,0.09751821495805557,0.43499184529223894,0.7303102998276745,0.8842781201884342,0.9327483142913835,0.9827548338308227,0.8799536785355391,0.45905213402866996,0.2883373326172525,0.22752193685603417,0.06904995391570559,-0.06446192600567338,0.020355238402916493,0.149757519747855,0.3409715851044195,0.41636914035794026,0.47019043925714404,0.4726761867113697,0.5174523351522995,0.34268319540614073,0.22272886645806816,0.08853567805460122,-0.012963196358704316,0.5174523351522995,-1.5741651358864555,-2.0139763076415758,-1.96265980577813,-1.1819602192465912,-1.3591981944861014,75.0
4768,4037457.0,126,2116.0,Travis Homer,Travis,Homer,RB,RB,O,Miami,acc,2019,,,,,,West Palm Beach,FL        ,USA,201,70,0.3482587064676617,4.48,39.5,17.0,130.0,7.07,4.31,33,1,405,37,334,12,1995,371,13,2400,3,-0.9656799080952024,-0.3183704147226997,-0.9656799080952024,0.9965884513670873,-0.6876054621794906,1.7033363157736883,-0.5338134273122963,2.112804014893513,0.03879499124294418,0.3068828456629499,-0.4666164843665652,-0.5945064781141922,-0.17106359049881337,-0.37745030291408915,-0.7471708154713231,-1.0182403252786167,-0.5591902757296267,-0.7512876639142111,-1.0687336751949512,-0.5368566111900689,-0.4637074951918119,-1.1686934970853997,-0.549566187967885,0.023664293758989475,-0.23568990820382163,-0.6471016080903818,-0.9851320078972773,-0.3886685187992336,-0.6530625623093684,-1.0498136193295848,-0.34693382991219124,-1.5313810869996538,-1.652986068403476,-1.3915361419934473,0.7392587140390553,-0.6636915361747358,2.5788114927428984,2.5675525892731628,2.6122714810244405,2.711924574474503,2.4479949279222897,1.9620836436089286,1.7204762085173195,1.8165796189359105,2.313503961976285,2.851691275795277,3.0282636301462893,2.8625553228576286,2.1086157772882372,2.0232956749338404,1.9031586320463802,1.766197868852098,1.4609771680348242,0.88499953509301,0.5671253982063607,0.7007659817140518,1.3050549843425774,1.8800716101359465,2.089303606647624,2.218261545072623,0.7007659817140518,-0.9738260066342561,-0.341216617692581,-0.6076485241512175,-1.047969131838425,-0.2953351698148854,65.0
4781,4035222.0,232,662.0,Trayveon Williams,Trayveon,Williams,RB,RB,O,Texas A&M,sec,2019,,,,,,Houston,TX        ,USA,206,68,0.3300970873786408,4.51,33.0,19.0,121.0,7.44,4.44,38,1,561,66,600,34,3615,666,35,4176,3,-0.6099954577414338,-1.467556774714924,-0.6099954577414338,0.009312045474566096,-0.41447624459042226,-0.4527024116593245,-0.09542119487196286,0.5256877554899609,1.8465766543086186,1.162172694788469,0.019365506268177967,-0.5945064781141922,0.2978441149589233,0.4385877476497847,0.5096074333215859,0.6468482969047801,0.8631805035940256,0.5406073539537319,0.4867393639979013,0.8374032818621263,-0.4637074951918119,-1.0633141115335982,-0.6043857307359024,0.3399671048954921,0.5155173241841416,0.5693884883765477,0.6425431226807189,0.953523391173626,0.626034645663729,0.4813102790715396,0.9614551481602212,0.266230376705665,0.7549491656425428,1.2101956010860213,0.05063203900634216,-0.6636915361747358,0.9903316985175465,1.0376697069119027,1.2303451368839107,1.4642415126598332,1.5987349375151088,1.4836601806866894,1.296678823059119,1.3784803887486392,1.3797019776906074,1.327534877148884,1.1323769454575012,0.9449014722308301,0.9384970139761314,0.970366512646833,1.0791559235345054,1.2238551237091764,1.284423698568308,1.2500315394285724,1.3038292478672886,1.6539969438351645,1.5041663889501167,1.2681296740087302,1.0347116442857842,0.9525486008424878,1.6539969438351645,1.0328031973201113,1.4541465927767845,1.1036794029431236,0.8715160162712984,1.49706711072142,66.0
