fms_id,forty,vertical,bench,broad,threecone,shuttle,defense_ast_tackles,defense_fum_forced,defense_fum_rec,defense_fum_tds,defense_fum_yds,defense_games,defense_int,defense_int_td,defense_int_yards,defense_loss_tackles,defense_pd,defense_sacks,defense_seasons,defense_solo_tackes,defense_tackles,passing_attempts,passing_comp_pct,passing_completions,passing_games,passing_pass_ints,passing_pass_tds,passing_pass_yards,passing_seasons,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,receiving_games,receiving_rec_td,receiving_rec_yards,receiving_receptions,receiving_rush_att,receiving_rush_td,receiving_rush_yds,receiving_scrim_plays,receiving_scrim_tds,receiving_scrim_yds,receiving_seasons,max_madden
2832,4.75,,,,,,0,0,0,0,0,12,1,1,81,0.0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2914,4.48,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,24,2907,195,13,3,152,208,27,3059,4,
2936,4.69,33.5,,117.0,6.87,4.27,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17,2659,208,9,0,76,217,17,2735,3,
2997,4.68,39.0,23.0,120.0,6.71,3.83,0,0,1,1,95,34,3,1,59,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0
2999,4.53,37.5,24.0,124.0,6.75,3.88,0,0,0,0,0,45,10,1,144,0.0,0,0.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3032,4.64,35.0,10.0,122.0,,,0,0,0,1,31,34,14,4,327,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0
3074,4.75,34.0,22.0,116.0,7.34,4.51,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,334,25,1,0,2,26,2,336,1,
3084,4.86,27.0,,100.0,7.34,4.5,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1229,212.4,668,42,33,66,8460,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3097,4.74,34.0,22.0,119.0,7.4,4.35,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,42,2,116,13,101,8,466,114,10,582,5,0,0,0,0,0,0,0,0,0,0,0,
3131,4.62,38.0,23.0,116.0,7.06,4.06,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,46,2,702,72,832,25,3686,904,27,4388,4,0,0,0,0,0,0,0,0,0,0,0,72.0
3143,4.59,33.5,12.0,120.0,,,0,0,0,0,0,46,24,1,223,0.0,0,0.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3162,4.83,30.0,24.0,,7.18,4.41,0,0,0,0,0,22,3,0,41,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0
3166,4.62,34.5,15.0,120.0,7.12,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,37,0,343,39,765,36,3562,804,36,3905,4,0,0,0,0,0,0,0,0,0,0,0,
3189,4.55,32.5,,119.0,7.08,4.17,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,28,2920,200,13,0,79,213,28,2999,4,
3200,4.67,37.0,7.0,120.0,,,0,0,0,0,0,21,9,1,55,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3213,4.57,35.0,26.0,113.0,7.11,4.29,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,43,3,429,54,519,29,3089,573,32,3518,4,0,0,0,0,0,0,0,0,0,0,0,
3226,4.67,31.0,,110.0,7.3,,0,0,1,1,52,22,1,0,3,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3229,5.21,,,103.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3232,4.66,,16.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,41,7,1088,94,452,31,3095,546,38,4183,4,0,0,0,0,0,0,0,0,0,0,0,
3233,4.59,36.0,17.0,115.0,6.87,4.21,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,31,0,259,28,194,6,1038,222,6,1297,4,0,0,0,0,0,0,0,0,0,0,0,
3241,4.72,34.0,19.0,110.0,7.09,4.08,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,44,2,435,50,151,3,770,201,5,1205,4,0,0,0,0,0,0,0,0,0,0,0,
3248,4.77,37.5,22.0,112.0,7.12,4.28,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,22,0,42,10,141,4,529,151,4,571,2,0,0,0,0,0,0,0,0,0,0,0,
3275,4.42,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,30,7,1000,86,418,41,2507,504,48,3507,3,0,0,0,0,0,0,0,0,0,0,0,
3388,4.8,,18.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,481,48,0,0,0,48,3,481,3,
3424,4.52,,18.0,,,,0,0,0,0,0,46,6,0,84,0.0,0,0.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3426,4.5,39.5,18.0,127.0,,,0,0,0,1,0,34,8,0,31,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3442,4.63,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,17,2004,161,7,0,14,168,17,2018,4,
3500,,34.5,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,378,27,0,0,0,27,6,378,3,
3524,4.53,38.5,23.0,119.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,23,3,307,35,466,17,2237,501,20,2544,2,0,0,0,0,0,0,0,0,0,0,0,77.0
3580,4.6,36.5,16.0,122.0,6.96,4.14,0,0,0,0,0,29,9,1,112,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0
3597,4.84,31.5,,104.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,584,59,0,0,0,59,0,584,3,
3608,4.35,,,,,,0,0,0,0,0,47,12,0,111,0.0,0,0.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3649,4.47,,,,,,0,0,0,0,0,34,6,1,42,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3706,4.57,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,33,3,381,35,156,13,830,191,16,1211,4,0,0,0,0,0,0,0,0,0,0,0,
3707,4.55,34.0,27.0,115.0,7.15,4.44,0,0,0,0,0,35,4,0,58,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3714,5.1,31.0,27.0,103.0,7.57,4.41,0,0,0,0,0,11,2,1,43,0.0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3772,4.73,36.0,22.0,117.0,7.02,4.19,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,126,7,0,0,0,7,0,126,2,
3812,4.53,40.0,21.0,123.0,7.25,4.12,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,41,1,250,26,155,5,659,181,6,909,4,0,0,0,0,0,0,0,0,0,0,0,
3815,4.58,35.5,12.0,118.0,6.65,3.97,0,0,0,0,0,43,5,1,52,0.0,0,0.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3844,4.67,,14.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,47,8,790,84,509,14,2322,593,22,3112,4,0,0,0,0,0,0,0,0,0,0,0,
3861,5.24,33.5,,112.0,7.12,4.09,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1355,236.4,798,35,51,72,9205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3887,4.5,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,13,2009,131,7,0,3,138,13,2012,4,
3927,4.61,36.5,14.0,120.0,7.59,4.34,0,0,0,1,91,42,10,1,212,0.0,0,0.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3928,4.49,36.0,18.0,124.0,,,0,0,0,0,0,34,7,0,29,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0
3939,4.82,33.5,26.0,113.0,7.48,4.38,0,0,0,0,0,23,2,0,1,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3962,4.55,37.5,,121.0,7.03,4.11,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,1223,68,0,0,0,68,11,1223,4,
3968,4.93,34.0,25.0,115.0,7.09,4.23,0,0,0,0,0,11,1,1,59,0.0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0
3980,4.77,31.5,,106.0,6.75,3.87,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,369,169.9,188,36,11,25,2973,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3984,4.88,29.5,18.0,112.0,7.58,4.28,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,1213,90,0,0,0,90,5,1213,3,78.0
3986,4.53,42.0,26.0,125.0,7.1,4.11,0,0,0,1,27,11,1,0,54,0.0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3993,4.44,39.0,10.0,118.0,,,0,0,0,0,0,48,12,3,293,0.0,0,0.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4025,4.53,41.5,,130.0,7.0,4.1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,2088,141,13,0,91,154,18,2179,3,
4079,4.62,37.0,,119.0,7.09,4.11,0,0,0,0,0,22,3,0,42,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4087,4.47,32.5,19.0,110.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,46,6,1151,172,789,36,3656,961,42,4807,5,0,0,0,0,0,0,0,0,0,0,0,87.0
4127,4.97,31.0,14.0,114.0,7.37,4.27,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,707,59,0,0,0,59,7,707,3,72.0
4134,4.47,35.0,30.0,116.0,7.18,4.25,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,23,0,186,20,112,7,570,132,7,756,2,0,0,0,0,0,0,0,0,0,0,0,68.0
4136,4.69,,16.0,,,,0,0,0,1,14,36,3,1,74,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4153,4.74,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,478,183.1,286,25,15,29,4415,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4163,4.6,,20.0,121.0,,,0,0,0,0,0,11,3,0,41,0.0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4164,4.7,34.5,,118.0,7.12,4.02,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,31,2931,196,1,0,-27,197,31,2904,4,
4168,4.59,35.0,,115.0,7.06,4.11,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,695,193.9,345,37,35,28,4987,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4194,4.53,30.5,13.0,115.0,,,0,0,2,1,25,24,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4219,4.86,33.0,36.0,107.0,7.18,4.25,0,0,0,1,0,13,1,0,-1,0.0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4273,4.66,36.5,,127.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,122,12,0,0,0,12,1,122,3,
4325,4.88,,28.0,,,,0,0,0,0,0,11,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4400,4.47,36.5,15.0,120.0,7.0,4.24,0,0,0,0,0,45,10,0,206,0.0,0,0.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0
4496,4.62,30.5,,110.0,7.0,4.22,0,0,0,0,0,47,14,1,157,0.0,0,0.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4523,4.45,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,35,1,151,22,621,29,3379,643,30,3530,3,0,0,0,0,0,0,0,0,0,0,0,
4556,4.46,38.5,19.0,125.0,6.78,3.93,0,0,0,1,25,32,9,0,50,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4600,4.61,32.0,20.0,113.0,7.08,4.14,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,33,2,401,44,444,13,2235,488,15,2636,3,0,0,0,0,0,0,0,0,0,0,0,
4613,4.61,36.0,18.0,130.0,6.93,4.1,0,0,0,0,0,22,4,1,100,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4639,4.79,33.5,20.0,111.0,7.43,4.43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,480,31,0,0,0,31,3,480,3,
4666,4.32,39.0,,126.0,6.68,3.93,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,842,57,24,0,173,81,4,1015,3,
4682,4.97,27.0,15.0,101.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,15,2088,204,0,0,0,204,15,2088,4,
4723,4.66,41.5,21.0,126.0,7.0,4.13,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,43,5,398,33,384,15,1849,417,20,2247,4,0,0,0,0,0,0,0,0,0,0,0,
4732,4.67,38.0,16.0,118.0,7.37,4.39,0,0,0,0,0,18,6,0,60,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4748,4.92,33.5,17.0,116.0,7.09,4.1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,1150,58,0,0,0,58,10,1150,4,
4776,4.6,32.0,15.0,121.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,42,1,200,27,488,21,2336,515,22,2536,4,0,0,0,0,0,0,0,0,0,0,0,
4883,4.87,40.0,,118.0,7.24,,0,0,2,0,3,22,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4916,4.78,31.5,25.0,117.0,7.27,4.08,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,31,2,242,19,137,8,738,156,10,980,3,0,0,0,0,0,0,0,0,0,0,0,
4966,4.49,41.0,22.0,122.0,6.81,4.07,0,0,0,0,0,12,2,0,14,0.0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4971,4.68,38.0,35.0,119.0,6.85,4.09,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,196,25,20,0,55,45,1,251,4,
4984,4.65,32.5,21.0,116.0,7.37,4.31,0,0,0,0,0,11,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4992,4.6,42.0,27.0,121.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,31,3,343,31,501,33,2974,532,36,3317,3,0,0,0,0,0,0,0,0,0,0,0,
5001,4.57,34.0,10.0,117.0,7.25,4.33,0,0,0,0,0,33,3,0,39,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5005,4.61,35.0,22.0,117.0,,,0,0,0,0,0,24,2,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,4.46,,31.0,,,,0,0,0,0,0,23,2,0,4,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,4.63,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,24,2471,173,0,0,0,173,24,2471,4,
92,4.56,,,,,,0,0,0,0,0,33,3,1,78,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125,4.77,35.0,22.0,111.0,,,0,0,0,0,0,23,2,1,20,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
141,4.76,34.0,22.0,112.0,7.38,4.43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5,760,68,0,1,0,68,6,760,4,77.0
181,4.4,,,119.0,,,0,0,0,1,30,32,13,4,172,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189,4.61,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,834,64,0,0,0,64,3,834,4,
237,4.76,,,,,,0,0,0,0,0,12,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
243,4.6,41.0,15.0,126.0,6.9,4.2,0,0,0,0,0,11,5,0,88,0.0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
264,4.58,32.5,20.0,115.0,7.48,4.44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,44,1,750,78,846,49,4098,924,50,4848,4,0,0,0,0,0,0,0,0,0,0,0,
273,4.93,,11.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,315,21,1,0,3,22,2,318,4,
313,4.48,41.0,,127.0,7.42,4.11,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,31,3670,300,12,0,51,312,31,3721,4,
420,4.54,34.5,,113.0,7.21,4.27,0,0,0,0,0,34,7,1,107,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424,4.76,33.0,22.0,106.0,7.12,4.19,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,544,54,0,0,0,54,5,544,4,
460,4.53,37.0,,117.0,6.86,3.98,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,41,4,660,45,145,12,489,190,16,1149,4,0,0,0,0,0,0,0,0,0,0,0,
466,4.72,35.5,,119.0,7.1,4.33,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,1123,80,0,0,0,80,11,1123,2,
534,4.99,30.0,,106.0,7.49,4.26,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,544,40,1,0,0,41,3,544,4,
586,4.65,,25.0,,,,0,0,0,0,0,34,2,0,-3,0.0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600,4.95,27.0,20.0,98.0,7.78,4.59,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,1922,171,1,0,6,172,11,1928,4,
615,4.46,42.5,11.0,130.0,6.7,4.21,0,0,0,0,0,22,2,0,3,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
729,4.76,,,,,,0,0,0,0,0,23,2,1,55,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
756,4.49,43.0,,134.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,593,41,4,0,-6,45,4,587,4,
760,4.48,38.0,,123.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,24,2137,159,0,0,0,159,24,2137,4,70.0
767,4.57,33.0,,108.0,7.51,4.14,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,806,37,2,0,-5,39,8,801,1,
857,4.33,45.0,,134.0,,4.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,16,2004,127,2,0,17,129,16,2021,4,78.0
923,4.4,35.5,,115.0,6.81,3.93,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7,1316,83,6,1,69,89,8,1385,4,
929,5.2,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1107,227.7,650,36,32,79,9839,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
