fms_id,espn_id,full_name,first_name,last_name,weight,height_inches,college,draft_year,position,position_group,section,forty,vertical,bench,broad,threecone,shuttle
604,,Brian Poli-Dixon,Brian,Poli-Dixon,210,77,UCLA,2002,WR,WR,O,4.48,,,,,
724,3128679.0,Carlos Hall,Carlos,Hall,259,76,Arkansas,2002,DE,DL,D,4.67,40.0,20.0,129.0,6.97,4.19
762,,Chad Beasley,Chad,Beasley,303,77,Virginia Tech,2002,DT,DL,D,5.15,31.5,27.0,104.0,7.75,4.6
795,,Charles Grant,Charles,Grant,282,75,Georgia,2002,DE,DL,D,4.69,31.0,24.0,118.0,7.69,4.39
805,,Charles Stackhouse,Charles,Stackhouse,252,74,Ole Miss,2002,FB,RB,O,4.93,29.0,20.0,111.0,7.63,4.53
835,,Chester Taylor,Chester,Taylor,213,71,Toledo,2002,RB,RB,O,4.58,33.0,22.0,114.0,,
844,,Chris Baker,Chris,Baker,258,75,Michigan State,2002,TE,TE,O,4.81,35.0,18.0,112.0,6.95,
855,,Chris Cash,Chris,Cash,177,70,USC,2002,CB,DB,D,4.5,,,,,
893,,Chris Hope,Chris,Hope,210,72,Florida State,2002,S,DB,D,4.58,,28.0,113.0,,
903,,Chris Luzar,Chris,Luzar,270,79,Virginia,2002,TE,TE,O,4.76,32.5,22.0,115.0,6.84,4.17
935,,Chris Young,Chris,Young,210,72,Georgia Tech,2002,S,DB,D,4.63,38.5,23.0,121.0,,
970,,Cliff Russell,Cliff,Russell,185,71,Utah,2002,WR,WR,O,4.36,,,,,
980,,Clinton Portis,Clinton,Portis,204,71,Miami,2002,RB,RB,O,4.42,,,,,
1071,,Courtland Bullard,Courtland,Bullard,234,75,Ohio State,2002,OLB,LB,D,4.69,36.5,,123.0,6.99,4.28
1080,,Coy Wire,Coy,Wire,209,72,Stanford,2002,S,DB,D,4.56,38.5,28.0,120.0,6.62,3.87
1175,,Dameon Hunter,Dameon,Hunter,219,71,Utah,2002,RB,RB,O,4.68,30.5,,113.0,,
1180,4361263.0,Damien Anderson,Damien,Anderson,211,70,Northwestern,2002,RB,RB,O,4.56,33.5,27.0,112.0,6.93,4.02
1180,4361263.0,Damien Anderson,Damien,Anderson,211,70,Northwestern,2002,RB,RB,O,4.56,33.5,27.0,112.0,6.93,4.02
1180,3116129.0,Damien Anderson,Damien,Anderson,211,70,Northwestern,2002,RB,RB,O,4.56,33.5,27.0,112.0,6.93,4.02
1180,3116129.0,Damien Anderson,Damien,Anderson,211,70,Northwestern,2002,RB,RB,O,4.56,33.5,27.0,112.0,6.93,4.02
1192,,Dan Dawson,Dan,Dawson,219,73,Rice,2002,S,DB,D,4.57,38.0,24.0,124.0,6.75,4.0
1215,,Daniel Graham,Daniel,Graham,248,75,Colorado,2002,TE,TE,O,4.64,36.0,,118.0,,
1303,,Daryl Jones,Daryl,Jones,180,69,Miami,2002,WR,WR,O,4.35,,,,,
1315,,Dave Minnich,Dave,Minnich,218,71,Washington State,2002,RB,RB,O,4.66,33.5,12.0,117.0,,
1325,,David Carr,David,Carr,223,75,Fresno State,2002,QB,QB,O,4.67,35.0,,108.0,7.05,4.28
1332,,David Garrard,David,Garrard,235,74,East Carolina,2002,QB,QB,O,4.82,33.5,,111.0,7.35,4.26
1334,,David Givens,David,Givens,217,72,Notre Dame,2002,WR,WR,O,4.56,40.5,,126.0,6.82,4.13
1349,,David Neill,David,Neill,206,75,Nevada,2002,QB,QB,O,4.95,30.0,,108.0,7.28,4.44
1367,,David Thornton,David,Thornton,236,74,North Carolina,2002,OLB,LB,D,4.62,35.5,26.0,117.0,6.93,4.09
1444,,Deion Branch,Deion,Branch,191,69,Louisville,2002,WR,WR,O,4.47,36.0,,117.0,6.71,3.78
1453,,Delvon Flowers,Delvon,Flowers,200,71,Arizona State,2002,RB,RB,O,4.67,35.5,15.0,117.0,,
1457,,Demarcus Faggins,Demarcus,Faggins,178,70,Kansas State,2002,CB,DB,D,4.57,36.5,3.0,121.0,6.64,3.92
1470,,Demontray Carter,Demontray,Carter,191,70,Troy,2002,RB,RB,O,4.52,33.0,16.0,120.0,7.38,4.36
1474,,Dennis Johnson,Dennis,Johnson,258,77,Kentucky,2002,DE,DL,D,4.82,35.5,17.0,119.0,7.21,4.36
1506,,Derek Ross,Derek,Ross,197,71,Ohio State,2002,CB,DB,D,4.56,,17.0,118.0,,
1509,,Derek Smith,Derek,Smith,271,76,Kentucky,2002,TE,TE,O,4.9,28.5,16.0,112.0,7.46,4.38
1419,,DeShaun Foster,DeShaun,Foster,222,73,UCLA,2002,RB,RB,O,4.57,35.5,20.0,119.0,6.82,4.16
1591,,Dicenzo Miller,Dicenzo,Miller,215,70,Mississippi State,2002,RB,RB,O,4.93,31.0,8.0,107.0,7.25,4.39
1612,,Dominique Stevenson,Dominique,Stevenson,231,72,Tennessee,2002,OLB,LB,D,4.53,32.5,23.0,110.0,,
1630,,Donnie O'Neal,Donnie,O'Neal,191,73,Arizona State,2002,WR,WR,O,4.52,38.0,,126.0,6.9,
1638,,Donte' Stallworth,Donte',Stallworth,197,72,Tennessee,2002,WR,WR,O,4.22,,,,,
1655,,Doug Jolley,Doug,Jolley,251,76,BYU,2002,TE,TE,O,4.6,38.0,18.0,117.0,6.9,4.18
1700,,Dwayne Blakley,Dwayne,Blakley,256,77,Missouri,2002,TE,TE,O,4.96,32.5,21.0,107.0,7.33,4.29
1731,,Ed Reed,Ed,Reed,201,71,Miami,2002,S,DB,D,4.57,,,,,
1772,,Emmett Johnson,Emmett,Johnson,205,74,Virginia Tech,2002,WR,WR,O,4.45,39.0,,122.0,7.15,4.1
1774,,Ennis Haywood,Ennis,Haywood,218,70,Iowa State,2002,RB,RB,O,4.76,35.0,12.0,112.0,7.08,4.14
1779,,Eric Crouch,Eric,Crouch,195,72,Nebraska,2002,RB,RB,O,4.47,38.0,,112.0,6.87,4.02
1789,,Eric McCoo,Eric,McCoo,214,70,Penn State,2002,RB,RB,O,4.55,32.5,14.0,112.0,,
1859,,Fred Weary,Fred,Weary,308,76,Tennessee,2002,C,OL,O,5.37,32.0,34.0,104.0,7.68,4.63
1860,,Freddie Milons,Freddie,Milons,190,70,Alabama,2002,WR,WR,O,4.51,33.5,,117.0,6.84,
1949,,Grant Irons,Grant,Irons,267,78,Notre Dame,2002,DE,DL,D,4.96,40.5,19.0,119.0,7.27,4.38
1976,,Greg Zolman,Greg,Zolman,220,74,Vanderbilt,2002,QB,QB,O,4.93,34.0,,112.0,7.08,4.14
2010,,Herb Haygood,Herb,Haygood,193,71,Michigan State,2002,WR,WR,O,4.45,33.0,,114.0,6.65,4.26
2061,,Ivory McCoy,Ivory,McCoy,240,76,Michigan State,2002,TE,TE,O,4.59,35.0,25.0,113.0,7.3,4.24
2084,,Jabar Gaffney,Jabar,Gaffney,193,73,Florida,2002,WR,WR,O,4.56,,,,6.87,4.06
2093,,Jack Brewer,Jack,Brewer,194,72,Minnesota,2002,S,DB,D,4.59,37.0,12.0,122.0,6.9,4.24
2139,,Jake Schifino,Jake,Schifino,200,73,Akron,2002,WR,WR,O,4.49,,,,,
2176,,Jamar Martin,Jamar,Martin,245,71,Ohio State,2002,FB,RB,O,4.89,32.0,23.0,108.0,7.53,4.34
2233,,Jamie Burrow,Jamie,Burrow,249,73,Nebraska,2002,ILB,LB,D,4.83,30.5,18.0,102.0,7.28,4.21
2273,,Jarrod Baxter,Jarrod,Baxter,245,73,New Mexico,2002,FB,RB,O,4.7,32.5,23.0,116.0,7.1,4.27
2283,,Jashon Sykes,Jashon,Sykes,236,75,Colorado,2002,OLB,LB,D,4.68,34.5,23.0,116.0,7.25,4.34
2304,,Jason McAddley,Jason,McAddley,203,73,Alabama,2002,WR,WR,O,4.47,36.5,,123.0,6.83,4.09
2326,,Javin Hunter,Javin,Hunter,186,71,Notre Dame,2002,WR,WR,O,4.47,41.0,,129.0,6.84,4.04
2331,,Javon Walker,Javon,Walker,210,75,Florida State,2002,WR,WR,O,4.38,39.5,,128.0,6.86,4.05
2376,,Jeff Webb,Jeff,Webb,215,75,Vanderbilt,2002,P,P,ST,,,,,,
2397,,Jeremy Allen,Jeremy,Allen,241,72,Iowa,2002,FB,RB,O,4.59,38.0,17.0,126.0,7.06,4.49
2413,,Jeremy Shockey,Jeremy,Shockey,255,77,Miami,2002,TE,TE,O,4.64,,,,,
2420,,Jermaine Chatman,Jermaine,Chatman,185,71,Arizona,2002,CB,DB,D,4.55,35.5,,121.0,,
2424,,Jermaine Petty,Jermaine,Petty,261,75,Arkansas,2002,ILB,LB,D,4.74,33.5,20.0,116.0,,4.34
2425,,Jermaine Phillips,Jermaine,Phillips,214,73,Georgia,2002,S,DB,D,4.66,31.5,18.0,115.0,,
2442,,Jerramy Stevens,Jerramy,Stevens,265,79,Washington,2002,TE,TE,O,4.77,,,,,
2485,,Joe Burns,Joe,Burns,213,69,Georgia,2002,RB,RB,O,4.81,31.0,21.0,105.0,,
2489,,Joe Cooper,Joe,Cooper,233,72,Ohio State,2002,OLB,LB,D,4.95,32.0,17.0,111.0,7.47,4.46
2495,,Joe Hall,Joe,Hall,271,74,Kansas State,2002,FB,RB,O,4.97,28.0,22.0,107.0,,
2524,,Joey Harrington,Joey,Harrington,215,76,Oregon,2002,QB,QB,O,4.89,32.0,,112.0,7.0,4.21
2543,,John Henderson,John,Henderson,308,79,Tennessee,2002,DT,DL,D,4.87,27.5,24.0,110.0,7.71,4.66
2552,,John Owens,John,Owens,265,75,Notre Dame,2002,TE,TE,O,4.77,38.5,21.0,117.0,,
2557,,John Stamper,John,Stamper,265,76,South Carolina,2002,DE,DL,D,4.98,36.5,24.0,112.0,7.35,4.22
2588,,Jon McGraw,Jon,McGraw,208,75,Kansas State,2002,S,DB,D,4.5,39.5,13.0,126.0,6.51,3.92
2592,,Jonathan Adams,Jonathan,Adams,219,72,Arkansas State,2002,RB,RB,O,4.58,36.5,15.0,120.0,6.97,4.31
2619,,Jonathan Wells,Jonathan,Wells,243,73,Ohio State,2002,RB,RB,O,4.52,,,,,
2715,,Josh McCown,Josh,McCown,221,76,Sam Houston State,2002,QB,QB,O,4.59,38.5,,120.0,6.85,3.9
2718,,Josh Norman,Josh,Norman,236,74,Oklahoma,2002,TE,TE,O,4.65,32.0,18.0,115.0,,
2724,,Josh Reed,Josh,Reed,210,70,LSU,2002,WR,WR,O,4.54,,,,,
2729,,Josh Scobey,Josh,Scobey,218,71,Kansas State,2002,RB,RB,O,4.42,40.5,21.0,124.0,6.96,3.93
2731,,Josh Shaw,Josh,Shaw,279,75,Michigan State,2002,DT,DL,D,5.08,,22.0,,,
2759,,Julius Peppers,Julius,Peppers,283,78,North Carolina,2002,DE,DL,D,4.74,,,,,
2768,,Justin Bannan,Justin,Bannan,300,75,Colorado,2002,DT,DL,D,5.0,29.0,24.0,99.0,7.31,4.24
2778,,Justin Ena,Justin,Ena,247,75,BYU,2002,ILB,LB,D,4.71,34.0,20.0,116.0,6.78,4.11
2802,,Justin Peelle,Justin,Peelle,255,76,Oregon,2002,TE,TE,O,4.75,29.0,21.0,110.0,7.34,4.29
2825,,Kahlil Hill,Kahlil,Hill,200,74,Iowa,2002,WR,WR,O,4.65,35.0,,,,
2832,,Kalimba Edwards,Kalimba,Edwards,265,77,South Carolina,2002,DE,DL,D,4.75,,,,,
2914,,Kelly Campbell,Kelly,Campbell,171,70,Georgia Tech,2002,WR,WR,O,4.48,,,,,
2936,,Kendall Newson,Kendall,Newson,200,74,Middle Tennessee,2002,WR,WR,O,4.69,33.5,,117.0,6.87,4.27
2997,,Kevin Bentley,Kevin,Bentley,243,72,Northwestern,2002,OLB,LB,D,4.68,39.0,23.0,120.0,6.71,3.83
2999,,Kevin Curtis,Kevin,Curtis,212,74,Texas Tech,2002,S,DB,D,4.53,37.5,24.0,124.0,6.75,3.88
3032,,Kevin Thomas,Kevin,Thomas,180,71,UNLV,2002,CB,DB,D,4.64,35.0,10.0,122.0,,
3074,,Kori Dickerson,Kori,Dickerson,240,76,USC,2002,FB,RB,O,4.75,34.0,22.0,116.0,7.34,4.51
3084,,Kurt Kittner,Kurt,Kittner,221,74,Illinois,2002,QB,QB,O,4.86,27.0,,100.0,7.34,4.5
3097,,Kyle Johnson,Kyle,Johnson,242,73,Syracuse,2002,FB,RB,O,4.74,34.0,22.0,119.0,7.4,4.35
3131,,Ladell Betts,Ladell,Betts,220,70,Iowa,2002,RB,RB,O,4.62,38.0,23.0,116.0,7.06,4.06
3143,4043089.0,Lamont Thompson,Lamont,Thompson,220,73,Washington State,2002,S,DB,D,4.59,33.5,12.0,120.0,,
3162,,Larry Foote,Larry,Foote,231,73,Michigan,2002,OLB,LB,D,4.83,30.0,24.0,,7.18,4.41
3166,,Larry Ned,Larry,Ned,219,71,San Diego State,2002,RB,RB,O,4.62,34.5,15.0,120.0,7.12,
3189,,Lee Mays,Lee,Mays,190,73,UTEP,2002,WR,WR,O,4.55,32.5,,119.0,7.08,4.17
3200,,Lenny Walls,Lenny,Walls,192,76,Boston College,2002,CB,DB,D,4.67,37.0,7.0,120.0,,
3213,,Leonard Henry,Leonard,Henry,206,73,East Carolina,2002,RB,RB,O,4.57,35.0,26.0,113.0,7.11,4.29
3226,,Levar Fisher,Levar,Fisher,233,73,NC State,2002,OLB,LB,D,4.67,31.0,,110.0,7.3,
3229,,Levi Jones,Levi,Jones,304,77,Arizona State,2002,OT,OL,O,5.21,,,103.0,,
3232,3929778.0,Levron Williams,Levron,Williams,224,75,Indiana,2002,RB,RB,O,4.66,,16.0,,,
3233,,Lew Thomas,Lew,Thomas,210,69,Vanderbilt,2002,RB,RB,O,4.59,36.0,17.0,115.0,6.87,4.21
3241,,Little John Flowers,Little,John,214,71,Michigan State,2002,RB,RB,O,4.72,34.0,19.0,110.0,7.09,4.08
3248,,Lonnie Ford,Lonnie,Ford,261,74,USC,2002,DE,DL,D,4.77,37.5,22.0,112.0,7.12,4.28
3275,,Luke Staley,Luke,Staley,227,73,BYU,2002,RB,RB,O,4.42,,,,,
3388,,Mark Anelli,Mark,Anelli,262,76,Wisconsin,2002,TE,TE,O,4.8,,18.0,,,
3424,,Marquand Manuel,Marquand,Manuel,209,72,Florida,2002,S,DB,D,4.52,,18.0,,,
3426,,Marques Anderson,Marques,Anderson,213,71,UCLA,2002,S,DB,D,4.5,39.5,18.0,127.0,,
3442,,Marquise Walker,Marquise,Walker,219,74,Michigan,2002,WR,WR,O,4.63,,,,,
3500,,Matt Schobel,Matt,Schobel,263,77,TCU,2002,TE,TE,O,,34.5,,,,
3524,,Maurice Morris,Maurice,Morris,208,71,Oregon,2002,RB,RB,O,4.53,38.5,23.0,119.0,,
3580,4243171.0,Michael Lewis,Michael,Lewis,211,73,Colorado,2002,S,DB,D,4.6,36.5,16.0,122.0,6.96,4.14
3597,,Mike Banks,Mike,Banks,260,76,Iowa State,2002,TE,TE,O,4.84,31.5,,104.0,,
3608,,Mike Echols,Mike,Echols,190,69,Wisconsin,2002,CB,DB,D,4.35,,,,,
3649,,Mike Rumph,Mike,Rumph,205,74,Miami,2002,CB,DB,D,4.47,,,,,
3706,,Najeh Davenport,Najeh,Davenport,248,73,Miami,2002,FB,RB,O,4.57,,,,,
3707,,Napoleon Harris,Napoleon,Harris,253,75,Northwestern,2002,OLB,LB,D,4.55,34.0,27.0,115.0,7.15,4.44
3714,,Nate Dwyer,Nate,Dwyer,313,75,Kansas,2002,DT,DL,D,5.1,31.0,27.0,103.0,7.57,4.41
3772,,Nick Rogers,Nick,Rogers,251,74,Georgia Tech,2002,OLB,LB,D,4.73,36.0,22.0,117.0,7.02,4.19
3812,,Omar Easy,Omar,Easy,244,73,Penn State,2002,FB,RB,O,4.53,40.0,21.0,123.0,7.25,4.12
3815,,Omare Lowe,Omare,Lowe,196,73,Washington,2002,CB,DB,D,4.58,35.5,12.0,118.0,6.65,3.97
3844,,Paris Gaines,Paris,Gaines,228,72,Fresno State,2002,FB,RB,O,4.67,,14.0,,,
3861,,Patrick Ramsey,Patrick,Ramsey,219,74,Tulane,2002,QB,QB,O,5.24,33.5,,112.0,7.12,4.09
3887,,Pete Rebstock,Pete,Rebstock,190,69,Colorado State,2002,WR,WR,O,4.5,,,,,
3927,,Quentin Harris,Quentin,Harris,216,72,Syracuse,2002,S,DB,D,4.61,36.5,14.0,120.0,7.59,4.34
3928,,Quentin Jammer,Quentin,Jammer,204,72,Texas,2002,CB,DB,D,4.49,36.0,18.0,124.0,,
3939,,Quincy Monk,Quincy,Monk,250,75,North Carolina,2002,ILB,LB,D,4.82,33.5,26.0,113.0,7.48,4.38
3962,,R.J. English,R.J.,English,211,74,Pittsburgh,2002,WR,WR,O,4.55,37.5,,121.0,7.03,4.11
3968,,Raheem Brock,Raheem,Brock,257,76,Temple,2002,DE,DL,D,4.93,34.0,25.0,115.0,7.09,4.23
3980,,Randy Fasani,Randy,Fasani,224,75,Stanford,2002,QB,QB,O,4.77,31.5,,106.0,6.75,3.87
3984,,Randy McMichael,Randy,McMichael,247,75,Georgia,2002,TE,TE,O,4.88,29.5,18.0,112.0,7.58,4.28
3986,,Raonall Smith,Raonall,Smith,244,74,Washington State,2002,OLB,LB,D,4.53,42.0,26.0,125.0,7.1,4.11
3993,,Rashad Bauman,Rashad,Bauman,186,68,Oregon,2002,CB,DB,D,4.44,39.0,10.0,118.0,,
4025,,Reche Caldwell,Reche,Caldwell,194,72,Florida,2002,WR,WR,O,4.53,41.5,,130.0,7.0,4.1
4079,,Rick Sherrod,Rick,Sherrod,192,74,West Virginia,2002,S,DB,D,4.62,37.0,,119.0,7.09,4.11
4087,,Ricky Williams,Ricky,Williams,190,67,Texas Tech,2002,RB,RB,O,4.47,32.5,19.0,110.0,,
4127,,Robert Royal,Robert,Royal,253,77,LSU,2002,TE,TE,O,4.97,31.0,14.0,114.0,7.37,4.27
4134,,Rock Cartwright,Rock,Cartwright,237,68,Kansas State,2002,RB,RB,O,4.47,35.0,30.0,116.0,7.18,4.25
4136,,Rocky Calmus,Rocky,Calmus,243,75,Oklahoma,2002,OLB,LB,D,4.69,,16.0,,,
4153,,Rohan Davey,Rohan,Davey,245,74,LSU,2002,QB,QB,O,4.74,,,,,
4163,,Ron Israel,Ron,Israel,213,72,Notre Dame,2002,S,DB,D,4.6,,20.0,121.0,,
4164,246044.0,Ron Johnson,Ron,Johnson,225,74,Minnesota,2002,WR,WR,O,4.7,34.5,,118.0,7.12,4.02
4168,,Ronald Curry,Ronald,Curry,220,74,North Carolina,2002,QB,QB,O,4.59,35.0,,115.0,7.06,4.11
4194,,Roy Williams,Roy,Williams,219,72,Oklahoma,2002,S,DB,D,4.53,30.5,13.0,115.0,,
4219,,Ryan Denney,Ryan,Denney,276,79,BYU,2002,DE,DL,D,4.86,33.0,36.0,107.0,7.18,4.25
4273,,Sam Brandon,Sam,Brandon,199,74,UNLV,2002,S,DB,D,4.66,36.5,,127.0,,
4325,,Sean Guthrie,Sean,Guthrie,269,76,Boston College,2002,DE,DL,D,4.88,,28.0,,,
4400,,Sheldon Brown,Sheldon,Brown,196,70,South Carolina,2002,CB,DB,D,4.47,36.5,15.0,120.0,7.0,4.24
4496,,Steve Smith,Steve,Smith,193,73,Oregon,2002,S,DB,D,4.62,30.5,,110.0,7.0,4.22
4523,,T.J. Duckett,T.J.,Duckett,254,72,Michigan State,2002,RB,RB,O,4.45,,,,,
4556,4255948.0,Tank Williams,Tank,Williams,222,74,Stanford,2002,S,DB,D,4.46,38.5,19.0,125.0,6.78,3.93
4600,,Tellis Redmon,Tellis,Redmon,210,71,Minnesota,2002,RB,RB,O,4.61,32.0,20.0,113.0,7.08,4.14
4613,,Terreal Bierria,Terreal,Bierria,216,75,Georgia,2002,S,DB,D,4.61,36.0,18.0,130.0,6.93,4.1
4639,,Terry Jones,Terry,Jones,265,75,Alabama,2002,TE,TE,O,4.79,33.5,20.0,111.0,7.43,4.43
4666,,Tim Carter,Tim,Carter,190,72,Auburn,2002,WR,WR,O,4.32,39.0,,126.0,6.68,3.93
4682,,Tim Stratton,Tim,Stratton,251,76,Purdue,2002,TE,TE,O,4.97,27.0,15.0,101.0,,
4723,,Tony Fisher,Tony,Fisher,226,73,Notre Dame,2002,RB,RB,O,4.66,41.5,21.0,126.0,7.0,4.13
4732,,Tony Okanlawon,Tony,Okanlawon,185,70,Maryland,2002,CB,DB,D,4.67,38.0,16.0,118.0,7.37,4.39
4748,,Tracey Wistrom,Tracey,Wistrom,245,76,Nebraska,2002,TE,TE,O,4.92,33.5,17.0,116.0,7.09,4.1
4776,,Travis Stephens,Travis,Stephens,194,68,Tennessee,2002,RB,RB,O,4.6,32.0,15.0,121.0,,
4883,,Tyreo Harrison,Tyreo,Harrison,238,74,Notre Dame,2002,ILB,LB,D,4.87,40.0,,118.0,7.24,
4916,,Verron Haynes,Verron,Haynes,224,70,Georgia,2002,FB,RB,O,4.78,31.5,25.0,117.0,7.27,4.08
4966,,Wesly Mallard,Wesly,Mallard,221,74,Oregon,2002,S,DB,D,4.49,41.0,22.0,122.0,6.81,4.07
4971,,Will Bartholomew,Will,Bartholomew,246,72,Tennessee,2002,FB,RB,O,4.68,38.0,35.0,119.0,6.85,4.09
4984,,Will Overstreet,Will,Overstreet,259,75,Tennessee,2002,DE,DL,D,4.65,32.5,21.0,116.0,7.37,4.31
4992,,William Green,William,Green,221,72,Boston College,2002,RB,RB,O,4.6,42.0,27.0,121.0,,
5001,,Willie Ford,Willie,Ford,195,73,Syracuse,2002,CB,DB,D,4.57,34.0,10.0,117.0,7.25,4.33
5005,,Willie Offord,Willie,Offord,215,74,South Carolina,2002,S,DB,D,4.61,35.0,22.0,117.0,,
47,,Adam Archuleta,Adam,Archuleta,211,72,Arizona State,2001,S,DB,D,4.46,,31.0,,,
65,,Adrian Burnette,Adrian,Burnette,191,70,Tulane,2001,WR,WR,O,4.63,,,,,
92,,Al Blades,Al,Blades,209,73,Miami,2001,S,DB,D,4.56,,,,,
125,,Alex Lincoln,Alex,Lincoln,251,72,Auburn,2001,ILB,LB,D,4.77,35.0,22.0,111.0,,
141,,Alge Crumpler,Alge,Crumpler,266,74,North Carolina,2001,TE,TE,O,4.76,34.0,22.0,112.0,7.38,4.43
181,,Andre Dyson,Andre,Dyson,179,70,Utah,2001,CB,DB,D,4.4,,,119.0,,
189,,Andre King,Andre,King,199,72,Miami,2001,WR,WR,O,4.61,,,,,
237,,Anthony Denman,Anthony,Denman,239,73,Notre Dame,2001,ILB,LB,D,4.76,,,,,
243,,Anthony Henry,Anthony,Henry,198,73,South Florida,2001,CB,DB,D,4.6,41.0,15.0,126.0,6.9,4.2
264,,Anthony Thomas,Anthony,Thomas,229,74,Michigan,2001,RB,RB,O,4.58,32.5,20.0,115.0,7.48,4.44
273,,Antoine Harris,Antoine,Harris,260,75,USC,2001,TE,TE,O,4.93,,11.0,,,
313,,Arnold Jackson,Arnold,Jackson,167,68,Louisville,2001,WR,WR,O,4.48,41.0,,127.0,7.42,4.11
420,,Bhawoh Jue,Bhawoh,Jue,199,72,Penn State,2001,CB,DB,D,4.54,34.5,,113.0,7.21,4.27
424,,Billy Baber,Billy,Baber,255,76,Virginia,2001,TE,TE,O,4.76,33.0,22.0,106.0,7.12,4.19
460,,Bobby Newcombe,Bobby,Newcombe,195,70,Nebraska,2001,WR,WR,O,4.53,37.0,,117.0,6.86,3.98
466,,Boo Williams,Boo,Williams,237,76,Arkansas,2001,TE,TE,O,4.72,35.5,,119.0,7.1,4.33
534,,Brandon Manumaleuna,Brandon,Manumaleuna,275,74,Arizona,2001,TE,TE,O,4.99,30.0,,106.0,7.49,4.26
586,,Brian Allen,Brian,Allen,238,72,Florida State,2001,OLB,LB,D,4.65,,25.0,,,
600,,Brian Natkin,Brian,Natkin,251,74,UTEP,2001,TE,TE,O,4.95,27.0,20.0,98.0,7.78,4.59
615,,Brock Williams,Brock,Williams,183,70,Notre Dame,2001,CB,DB,D,4.46,42.5,11.0,130.0,6.7,4.21
729,,Carlos Polk,Carlos,Polk,251,74,Nebraska,2001,ILB,LB,D,4.76,,,,,
756,,Cedric James,Cedric,James,204,74,TCU,2001,WR,WR,O,4.49,43.0,,134.0,,
760,,Cedrick Wilson,Cedrick,Wilson,179,70,Tennessee,2001,WR,WR,O,4.48,38.0,,123.0,,
767,,Chad Johnson,Chad,Johnson,192,73,Oregon State,2001,WR,WR,O,4.57,33.0,,108.0,7.51,4.14
857,,Chris Chambers,Chris,Chambers,210,72,Wisconsin,2001,WR,WR,O,4.33,45.0,,134.0,,4.0
923,4409952.0,Chris Taylor,Chris,Taylor,183,71,Texas A&M,2001,WR,WR,O,4.4,35.5,,115.0,6.81,3.93
929,,Chris Weinke,Chris,Weinke,226,76,Florida State,2001,QB,QB,O,5.2,,,,,
966,,Cleo Lemon,Cleo,Lemon,226,74,Arkansas State,2001,QB,QB,O,4.87,35.5,,106.0,7.33,4.27
1032,,Corey Brown,Corey,Brown,202,72,Tulsa,2001,WR,WR,O,4.63,39.5,,126.0,,
1039,,Corey Hall,Corey,Hall,198,75,Appalachian State,2001,S,DB,D,4.5,36.5,14.0,127.0,,
1057,,Correll Buckhalter,Correll,Buckhalter,226,72,Nebraska,2001,RB,RB,O,4.53,40.0,11.0,123.0,7.08,4.06
1060,,Cory Bird,Cory,Bird,217,70,Virginia Tech,2001,S,DB,D,4.6,,22.0,,,
1097,,Curtis Fuller,Curtis,Fuller,186,70,TCU,2001,S,DB,D,4.45,36.0,18.0,114.0,7.2,4.21
1199,,Dan Morgan,Dan,Morgan,240,74,Miami,2001,ILB,LB,D,4.54,,,,,
1200,,Dan O'Leary,Dan,O'Leary,252,76,Notre Dame,2001,TE,TE,O,5.02,32.0,16.0,113.0,7.4,4.31
1312,,Dauntae' Finger,Dauntae',Finger,262,76,North Carolina,2001,TE,TE,O,5.09,33.5,15.0,103.0,7.95,4.59
1319,,David Allen,David,Allen,194,69,Kansas State,2001,RB,RB,O,4.62,31.0,15.0,111.0,,
1344,,David Martin,David,Martin,242,76,Tennessee,2001,WR,WR,O,4.76,,,,,
1361,,David Rivers,David,Rivers,223,75,Western Carolina,2001,QB,QB,O,4.73,31.5,,115.0,7.37,4.2
1365,,David Terrell,David,Terrell,213,75,Michigan,2001,WR,WR,O,4.43,,,,,
1400,,DeAngelo Lloyd,DeAngelo,Lloyd,264,77,Tennessee,2001,DE,DL,D,4.88,,15.0,,,
1408,,DeLawrence Grant,DeLawrence,Grant,280,75,Oregon State,2001,DE,DL,D,4.77,,,,,
1496,,Derek Combs,Derek,Combs,193,72,Ohio State,2001,RB,RB,O,4.42,35.0,8.0,120.0,6.96,4.07
1499,,Derek Homer,Derek,Homer,194,68,Kentucky,2001,RB,RB,O,4.6,32.5,,113.0,7.24,4.3
1516,,Derrick Burgess,Derrick,Burgess,264,74,Ole Miss,2001,DE,DL,D,4.92,40.0,24.0,125.0,7.85,
1517,,Derrick Gibson,Derrick,Gibson,218,74,Florida State,2001,S,DB,D,4.45,,17.0,,,
1547,,Deuce McAllister,Deuce,McAllister,222,73,Ole Miss,2001,RB,RB,O,4.41,,,,,
1666,,Drew Brees,Drew,Brees,213,72,Purdue,2001,QB,QB,O,4.83,32.0,,105.0,7.09,4.21
1697,,Dustin McClintock,Dustin,McClintock,259,73,Alabama,2001,FB,RB,O,5.31,30.0,7.0,105.0,8.1,4.58
1760,,Elliott Carson,Elliott,Carson,246,76,Vanderbilt,2001,TE,TE,O,4.9,36.0,16.0,115.0,7.52,4.21
1766,,Emile White,Emile,White,219,72,Houston,2001,S,DB,D,4.68,34.5,16.0,111.0,7.26,
1773,,Ennis Davis,Ennis,Davis,302,76,USC,2001,DT,DL,D,5.1,27.5,23.0,99.0,7.98,4.87
